scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,217.39542,1186.9572,0.04719833,219.38654,1185.3933,0.039025743,1824.4982,512.9988,0.04317532,215.91603,1184.8654,0.07490348,222.29341,1186.9247,0.028378807
1,215.98882,1186.8911,0.041007336,218.42691,1185.2598,0.037926126,212.4527,1180.2678,0.033696774,214.52945,1184.5802,0.08944864,224.19992,1190.5004,0.016628167
2,1024.563,1189.1223,0.06463713,218.46321,1185.3711,0.038601816,212.47624,1180.2383,0.03315908,214.617,1184.6571,0.0890116,1027.1804,1188.0653,0.02360642
3,1024.5055,1189.193,0.0611366,551.30505,1190.4386,0.029904347,1022.0122,1188.258,0.029605888,217.41731,1184.0303,0.055964082,545.67096,1190.6155,0.024233565
4,1024.8168,1189.1508,0.051391736,1085.4832,104.56118,0.016399095,1819.1582,609.7666,0.033432253,211.00185,1183.7059,0.053153846,1027.4867,1188.1223,0.019805698
5,1024.5106,1189.1615,0.05674398,114.03835,1162.6886,0.03683224,111.776794,1168.3771,0.037425105,217.64162,1183.6562,0.0570904,113.60374,1164.5781,0.106735714
6,1024.394,1189.0796,0.06807717,113.879654,1163.3768,0.031460773,1819.1583,610.04474,0.06291634,1022.1081,1188.0074,0.031251207,113.43706,1165.5433,0.09279462
7,1024.3789,1189.124,0.06720909,1820.0038,606.13965,0.029766293,1818.8997,609.89667,0.06409909,1022.1029,1188.001,0.03172388,1816.7876,606.9007,0.061812785
8,1024.4393,1189.1718,0.06675901,113.92432,1162.9966,0.024653472,1818.9093,609.791,0.03597232,1022.10547,1187.9977,0.03464808,113.53465,1165.1058,0.10124595
9,1024.439,1189.153,0.06171249,1819.93,605.9696,0.032308105,1818.891,609.7395,0.060863476,217.62376,1182.6128,0.033518635,114.791855,1164.4069,0.055783518
10,1024.4133,1189.1652,0.061928872,479.96198,1191.8926,0.031473327,1818.5565,609.7646,0.058721103,106.52667,1172.1893,0.08588052,1813.4164,606.9796,0.04479859
11,1024.4788,1189.15,0.05989221,112.65256,1165.904,0.0251589,1818.5752,610.0325,0.04336881,107.71272,1171.0957,0.045425333,110.68332,1158.3167,0.0545486
12,1024.4418,1189.0558,0.055184346,480.11942,1191.6827,0.03859297,1818.6522,610.0483,0.034577325,101.15848,1166.7073,0.042208105,111.46424,1163.2872,0.08080897
13,1024.4841,1189.0923,0.05329324,213.88777,1185.9233,0.024884455,1818.7283,610.2845,0.030136114,217.92928,1184.7142,0.065102175,1027.0979,1187.9425,0.027607076
14,1026.6266,1188.3688,0.051126294,215.30908,1185.9309,0.032838035,209.39337,1188.1632,0.030011445,219.28876,1184.3145,0.06676657,1027.0591,1187.9423,0.024573341
15,1026.6888,1188.389,0.050299477,207.95944,1191.3372,0.038300786,110.653595,1169.3384,0.03244115,218.25255,1184.6786,0.06664267,111.40918,1163.1127,0.05720443
16,1026.5057,1188.4757,0.054769885,1021.22205,1191.5944,0.023289133,1832.2455,382.29633,0.038449563,217.96179,1184.1997,0.050637234,1026.9313,1188.0918,0.025334813
