timestamp,marker
142227296927, 
142227307021, 
142227307635, 
142227318707, 
142227318859, 
142227328972, 
142227329169, 
142227339269, 
142227339443, 
142227349539, 
142227349678, 
142227359772, 
142227359941, 
142227370032, 
142227370219, 
142227380299, 
142227380406, 
142227390513, 
142227390611, 
142227400686, 
142227400774, 
142227410965, 
142227411076, 
142227421164, 
142227421286, 
142227431424, 
142227431601, 
142227441708, 
142227441883, 
142227451987, 
142227452139, 
142227462259, 
142227462376, 
142227472484, 
142227472601, 
142227482744, 
142227482913, 
142227492989, 
142227493130, 
142227503617, 
142227503779, 
142227513860, 
142227514031, 
142227524273, 
142227524449, 
142227534534, 
142227534690, 
142227544769, 
142227544932, 
142227555057, 
142227555168, 
142227565284, 
142227565421, 
142227575503, 
142227575607, 
142227585717, 
142227585809, 
142227595955, 
142227596084, 
142227606179, 
142227606300, 
142227616525, 
142227616651, 
142227626745, 
142227626864, 
142227636943, 
142227637059, 
142227647136, 
142227647229, 
142227657306, 
142227657416, 
142227667921, 
142227668029, 
142227678109, 
142227678231, 
142227688816, 
142227689032, 
142227699120, 
142227699284, 
142227709430, 
142227709566, 
142227719705, 
142227719837, 
142227729921, 
142227730046, 
142227740232, 
142227740355, 
142227750436, 
142227750551, 
142227761474, 
142227763059, 
142227773037, 
142227773235, 
142227783206, 
142227783305, 
142227793383, 
142227793471, 
142227804197, 
142227804950, 
142227815029, 
142227815132, 
142227825726, 
142227825819, 
142227836017, 
142227836115, 
142227846249, 
142227846370, 
142227856455, 
142227856564, 
142227866642, 
142227866728, 
142227876898, 
142227877103, 
142227887066, 
142227887241, 
142227897268, 
142227897356, 
142227907434, 
142227907536, 
142227917641, 
142227917762, 
142227927843, 
142227927945, 
142227938070, 
142227938154, 
142227948233, 
142227948335, 
142227958505, 
142227958593, 
142227968740, 
142227968843, 
142227978924, 
142227979032, 
142227989182, 
142227989314, 
142227999406, 
142227999505, 
142228009585, 
142228009692, 
142228019776, 
142228019884, 
142228030043, 
142228030197, 
142228040368, 
142228040477, 
142228050558, 
142228050656, 
142228060740, 
142228060852, 
142228070937, 
142228071058, 
142228081134, 
142228081223, 
142228091390, 
142228091498, 
142228101575, 
142228101664, 
142228111775, 
142228111880, 
142228121961, 
142228122069, 
142228132417, 
142228132585, 
142228142666, 
142228142812, 
142228152990, 
142228153201, 
142228163235, 
142228163343, 
142228173450, 
142228173557, 
142228183670, 
142228183779, 
142228193887, 
142228194002, 
142228204243, 
142228204442, 
142228214543, 
142228214662, 
142228224862, 
142228225280, 
142228235417, 
142228235523, 
142228245599, 
142228245692, 
142228256110, 
142228256204, 
142228266284, 
142228266389, 
142228276472, 
142228276591, 
142228286719, 
142228286904, 
142228297036, 
142228297218, 
142228307337, 
142228307433, 
142228317574, 
