scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1821.2018,1037.9203,0.029098285,1788.8741,899.8737,0.05660969,1793.299,904.8453,0.05907698,209.77808,770.65826,0.14523526,1830.8477,1049.4244,0.09700886
1,217.3097,773.73895,0.02399453,1859.2065,860.13074,0.054814935,1793.3314,904.8422,0.06360168,209.88983,770.59564,0.14053462,1830.8151,1049.5969,0.09429769
2,1789.1456,904.48126,0.029971045,1852.766,860.13025,0.043317363,1793.1807,904.94305,0.06201899,210.01015,770.5997,0.14505458,1824.9492,1049.3801,0.111312225
3,217.37288,773.75854,0.023102313,1821.3427,1044.8435,0.04280301,1793.4535,905.1671,0.060398348,210.00067,770.58356,0.14142074,1830.3629,1049.4191,0.10548064
4,1789.2036,904.46,0.03207944,1821.4922,1045.2878,0.058066443,1824.0999,1050.171,0.06077281,209.67648,770.7248,0.16291721,1824.5177,1049.1608,0.12918973
5,1789.4255,909.58246,0.024990033,1789.0112,899.92914,0.04315581,1824.4192,1050.0463,0.059396364,209.92598,770.6472,0.15454967,1824.7933,1049.2559,0.11196236
6,1789.41,909.8207,0.026777856,1821.2343,1045.2919,0.04431065,1824.3232,1050.1299,0.062154535,209.95589,770.5975,0.15361676,1824.7107,1049.3254,0.1127918
7,1820.887,1038.776,0.027753793,1821.2795,1045.1599,0.04474576,1824.2152,1049.9965,0.0625051,209.86206,770.6312,0.16102017,1824.6244,1045.1489,0.11377606
8,1821.0164,1039.1956,0.04700324,1821.5598,1045.3741,0.041468553,1824.302,1050.1704,0.06637185,209.92662,770.6225,0.156483,1824.669,1045.267,0.12008084
9,217.62003,763.6561,0.023560017,1789.1106,899.9337,0.04311269,1793.151,904.7053,0.06376539,209.96492,770.6451,0.15037982,1824.9878,1044.8256,0.10825707
10,1820.9167,1039.2401,0.03944076,1821.2922,1045.3512,0.043337706,1793.3752,904.9216,0.06269939,209.98372,770.7018,0.15168607,1824.3734,1045.3011,0.124780774
11,1820.832,1038.8392,0.027153663,1788.974,900.0244,0.037649043,1824.2979,1050.0547,0.056791455,209.99596,770.7003,0.15534104,1824.7505,1045.1788,0.12126234
12,1821.156,1040.1042,0.04958694,1821.708,1045.8357,0.050274346,1824.0999,1050.2296,0.07302816,210.02441,770.6422,0.14482775,1824.5581,1049.244,0.13527142
13,1821.1396,1039.9608,0.051917017,1788.8187,900.0348,0.058371443,1824.0375,1050.0496,0.07272649,208.22014,772.4679,0.15098216,1824.3428,1045.5737,0.12876195
14,1821.0746,1039.526,0.038488843,1852.9214,860.2673,0.05071846,1824.2327,1050.1527,0.061036255,209.92441,770.6355,0.15688844,1829.8776,1045.2589,0.12707761
15,1820.9359,1038.616,0.03307736,1788.9869,899.7811,0.054396693,1820.7556,1039.2235,0.059483852,209.95775,770.5893,0.15052904,1830.1555,1044.9397,0.110042244
16,1820.7958,1038.9514,0.032819767,1788.7059,899.7296,0.064357705,1824.117,1049.8374,0.05804607,209.9432,770.60333,0.14346316,1829.9644,1045.0278,0.11466852
