scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-24.562408,3.5626638,36.81869,-22.498272,2.2142944,38.311817,-20.677694,0.8425615,41.413357,-19.357653,-1.0641056,43.206463,-17.813215,-2.5289714,44.90362
1,-24.573729,3.5549693,36.8197,-22.501034,2.2045064,38.319,-20.680223,0.8411649,41.410934,-19.357304,-1.063971,43.205845,-17.80821,-2.528506,44.900818
2,-24.572916,3.5558274,36.819527,-22.503595,2.2066553,38.323093,-20.682648,0.844219,41.41271,-19.353485,-1.0559219,43.205593,-17.802635,-2.5203645,44.899696
3,-24.571005,3.5621135,36.819225,-22.50454,2.2101152,38.323673,-20.681664,0.8471243,41.41278,-19.348082,-1.0457324,43.200695,-17.796074,-2.5092723,44.908783
4,-24.569836,3.567732,36.816425,-22.505844,2.2176416,38.317673,-20.68962,0.8496826,41.42732,-19.342201,-1.0385153,43.199806,-17.787514,-2.4972045,44.900513
5,-24.561872,3.569235,36.82642,-22.499685,2.216852,38.32062,-20.683517,0.84913105,41.432068,-19.328876,-1.0280244,43.214516,-17.77835,-2.4850502,44.903034
6,-24.557756,3.5676472,36.83108,-22.494303,2.2149982,38.321922,-20.680035,0.8463737,41.438034,-19.319004,-1.0203826,43.21901,-17.76799,-2.473692,44.89934
7,-24.559584,3.5679202,36.8337,-22.492363,2.2143583,38.32256,-20.678917,0.843616,41.441246,-19.316486,-1.0178771,43.21316,-17.762447,-2.4669192,44.91042
8,-24.557325,3.567794,36.830788,-22.490992,2.2136106,38.32271,-20.677694,0.8458126,41.44462,-19.310892,-1.0130764,43.21802,-17.760675,-2.4671714,44.91127
9,-24.556042,3.5668406,36.836674,-22.486181,2.2092218,38.32845,-20.678705,0.84579694,41.44509,-19.30661,-1.0069137,43.225117,-17.75483,-2.464638,44.921562
10,-24.553644,3.5640724,36.838436,-22.482466,2.2045317,38.32942,-20.677742,0.84598213,41.449127,-19.308851,-1.0058029,43.231106,-17.754044,-2.4642959,44.923164
11,-24.553244,3.5642416,36.83801,-22.478502,2.2035728,38.32796,-20.67759,0.84202975,41.44817,-19.30884,-1.0069516,43.230408,-17.752508,-2.463636,44.925983
12,-24.544882,3.5707362,36.838127,-22.476332,2.2026486,38.330994,-20.666828,0.84137845,41.43403,-19.310102,-1.0101243,43.23239,-17.75259,-2.4642682,44.925938
13,-24.537724,3.5806782,36.84894,-22.475088,2.2092206,38.328453,-20.67166,0.8450916,41.418114,-19.310438,-1.0118942,43.233524,-17.754776,-2.4683485,44.92397
14,-24.523958,3.5959113,36.8432,-22.47011,2.2282467,38.318474,-20.677633,0.8506838,41.430687,-19.310003,-1.0120419,43.232414,-17.75631,-2.468271,44.926704
15,-24.522095,3.6084716,36.83492,-22.471361,2.237733,38.31418,-20.67139,0.8520204,41.445866,-19.31152,-1.0111943,43.230755,-17.758276,-2.469948,44.9198
16,-24.520172,3.6244967,36.851162,-22.47262,2.2419837,38.30937,-20.674002,0.85904986,41.434437,-19.312447,-1.0086706,43.226715,-17.762135,-2.4682245,44.91883
17,-24.518518,3.636947,36.847572,-22.47377,2.24782,38.30748,-20.67359,0.8637785,41.433796,-19.307825,-1.0072261,43.212456,-17.763517,-2.4673512,44.9189
