scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,767.46295,875.82935,0.72348833,755.0139,708.6486,0.9901969,772.07104,509.0045,0.7464666,780.69525,361.95462,0.8333853,779.523,176.85573,0.14901474
1,767.5947,875.7055,0.6945999,755.0068,708.63586,1.0,772.68475,508.93433,0.6716842,781.0543,361.57742,0.8144983,779.56494,176.43892,0.136147
2,767.53644,875.61017,0.6783519,755.0354,708.51697,0.9884518,771.9868,508.8766,0.7541131,780.9189,361.64423,0.82679635,779.5314,176.40715,0.13489798
3,767.41046,875.6202,0.69181526,755.12427,708.586,1.0,772.25946,508.835,0.7386353,781.02545,361.6854,0.83585757,779.64154,176.47491,0.13662006
4,767.4039,875.6027,0.6989326,755.13007,708.54126,1.0,772.34534,508.85812,0.7301771,781.2449,361.59952,0.7818476,779.70984,176.39038,0.14458166
5,767.3158,875.5855,0.718823,755.0492,708.4331,1.0,772.2012,508.86224,0.72547454,781.63715,361.32663,0.78191686,780.0012,176.28442,0.14214556
6,767.3187,875.55896,0.7459177,755.0994,708.4179,1.0,772.0157,508.79858,0.7366923,781.8307,361.3148,0.76752424,780.0178,176.44415,0.11183557
7,767.3058,875.5633,0.76181096,754.8609,708.2837,1.0,772.04504,508.76096,0.71012884,781.96375,361.28207,0.75855476,780.73065,176.35638,0.10261402
8,767.1475,875.6111,0.7812606,755.13727,708.26587,0.9957405,772.44653,508.67792,0.71967566,781.89636,361.2052,0.76388264,780.0517,176.4096,0.133269
9,767.2425,875.539,0.78960115,755.0595,708.34955,0.9915298,772.3941,508.60666,0.7170268,781.5539,361.38312,0.7866236,103.40321,1186.081,0.119665824
10,767.4631,875.51935,0.7703059,755.20703,708.5058,0.9964076,772.5854,508.70264,0.6956221,781.4363,361.33005,0.8159344,103.41808,1186.0549,0.14465976
11,767.37354,875.4916,0.79633164,755.30273,708.52203,0.99441886,772.5331,508.7305,0.69621587,781.6153,361.3926,0.7713344,103.64239,1186.1675,0.12564483
12,767.4652,875.51654,0.81174266,755.17145,708.5648,0.9971512,772.53265,508.57166,0.68676645,781.79016,361.3481,0.7670572,103.29557,1186.0829,0.12627158
13,767.523,875.56274,0.82982665,755.11145,708.5553,1.0,772.5692,508.6577,0.71421134,781.7253,361.38934,0.7685455,841.07196,27.638485,0.16060366
14,767.5626,875.5588,0.8127582,755.2823,708.56476,0.9948517,772.49414,508.7545,0.712771,781.67914,361.38345,0.7812671,103.779335,1186.0834,0.1539389
15,767.7331,875.653,0.81915116,755.2622,708.7754,1.0,772.734,508.68872,0.70900565,781.7252,361.60046,0.77306163,103.75895,1186.0869,0.13371626
16,767.88525,875.77985,0.8038652,755.3331,708.78925,0.9996773,772.6778,508.9657,0.7226132,781.524,361.8004,0.7499483,841.1486,28.503357,0.1735062
17,767.8218,875.723,0.8262028,755.5542,708.91724,0.978882,772.4672,509.1049,0.7118091,781.0665,361.7746,0.78415555,841.2152,28.460276,0.17150258
