scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,955.6605,611.4324,0.7002481,942.27826,435.92166,0.98740226,932.2066,250.70122,0.73767513,923.178,116.84229,0.75637335,364.1983,1130.7244,0.053177122
1,955.6683,611.46857,0.70538163,942.3318,435.97958,0.9989187,932.167,250.73195,0.6761882,923.1668,116.80938,0.7397435,956.9273,610.8036,0.045208145
2,955.6736,611.46027,0.7085987,942.3727,435.92444,1.0,932.19965,250.71896,0.6695032,923.1855,116.83212,0.73998505,956.9235,610.78766,0.04484434
3,955.7007,611.4681,0.7097873,942.39935,435.90775,0.9901782,932.23193,250.71628,0.68182236,923.1876,116.81345,0.75162536,956.9386,610.806,0.04513367
4,955.7121,611.4824,0.70779216,942.40826,435.91357,0.99601096,932.2081,250.68181,0.6961483,923.16785,116.76678,0.7389977,362.1214,1130.1522,0.22185415
5,955.58527,611.4698,0.7207907,942.4231,435.984,0.98213387,932.26434,250.48921,0.6760475,923.2604,116.75467,0.7490701,362.33884,1130.092,0.18406719
6,955.7907,611.4354,0.7418585,942.3465,436.00452,1.0,932.2507,250.52026,0.6738777,923.31433,116.86041,0.76007605,956.9227,610.7555,0.04121573
7,955.7822,611.49896,0.7458423,942.40045,435.89053,1.0,932.2545,250.47028,0.6799743,923.3764,116.882164,0.76585716,956.92395,610.82086,0.041268628
8,955.7178,611.4793,0.77518785,942.5397,435.85876,1.0,932.2672,250.43346,0.6550115,923.4033,116.8584,0.74028575,362.68573,1129.5641,0.058112815
9,955.7615,611.4872,0.7173354,942.59076,436.161,0.9985164,932.26154,250.397,0.67986,923.4743,116.72717,0.749341,943.7399,435.71768,0.04328492
10,955.80743,611.4777,0.72517234,942.7251,436.10797,0.98454916,932.25964,250.45966,0.6729613,923.4599,116.72553,0.7397934,924.84863,116.57814,0.047025695
11,955.8008,611.496,0.72770834,942.81586,436.22424,0.98721457,932.2531,250.45598,0.6802796,923.5648,116.696014,0.73373383,924.95105,116.54695,0.04741964
12,955.8547,611.451,0.72097194,942.8419,436.27112,0.98997116,932.2309,250.47685,0.7030913,923.6319,116.68346,0.71945894,925.0019,116.53734,0.047871597
13,956.07916,611.4595,0.7233335,942.81793,436.20947,1.0,932.3419,250.50137,0.67648524,923.5677,116.491905,0.7394036,943.9254,435.82663,0.047033817
14,956.13007,611.4059,0.7347546,942.81604,436.31525,1.0,932.3334,250.49542,0.68124515,923.5827,116.585976,0.729443,957.2991,610.83575,0.043780405
15,955.8971,611.4407,0.7084627,942.8858,436.2936,1.0,932.4501,250.51736,0.6677592,923.57983,116.559845,0.7476442,957.1522,610.8371,0.043017704
16,955.8805,611.44867,0.70651406,942.9102,436.29517,1.0,932.4293,250.50504,0.67645764,923.58594,116.54559,0.72919405,924.94617,116.35432,0.047668166
17,955.9862,611.394,0.723325,942.93604,436.24863,1.0,932.6123,250.55666,0.6666178,923.6435,116.4952,0.711314,925.0116,116.28605,0.0525983
