scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,857.06995,402.48752,0.70531857,805.56836,262.7058,0.91332704,830.7734,126.750046,0.76646113,1788.7994,104.9581,0.054266736,1869.4254,422.8411,0.23555377
1,857.4036,402.0201,0.7080182,805.56396,262.6994,0.92491096,830.7945,126.75686,0.7692742,1788.8358,105.004654,0.053143624,1869.3041,422.67593,0.19267415
2,857.5648,401.22418,0.6852372,804.96155,261.45102,0.9328338,830.1986,126.03726,0.7367319,1788.9362,104.907745,0.057247337,805.85126,261.5075,0.16429406
3,857.73114,401.16998,0.65523636,804.9976,261.62018,0.9335495,830.24304,126.06435,0.7359643,1788.9025,104.994125,0.05596598,1869.2925,422.89752,0.17917733
4,858.06213,401.67386,0.6606875,805.40546,261.69406,0.921348,830.25006,126.46251,0.7378697,1788.6808,105.244675,0.05069033,806.2016,261.7756,0.17027062
5,858.25244,401.6592,0.6643833,805.6874,262.0477,0.92356503,830.34186,126.76767,0.74659574,1788.5941,105.2261,0.051668163,1869.3025,422.92474,0.17141497
6,858.3419,401.68063,0.6640555,805.38684,261.8038,0.92511857,830.42413,126.808266,0.77111155,1788.562,105.33004,0.049363863,806.22327,261.8775,0.1694812
7,858.46747,401.9499,0.6478646,805.7737,262.11884,0.91573435,830.39557,126.90724,0.7822615,1788.653,105.119095,0.053120606,1869.2343,422.968,0.17097057
8,858.4655,402.10263,0.6512799,806.217,262.4143,0.904077,830.8187,127.13495,0.8066063,1788.7313,105.05183,0.05327799,1869.2496,423.00052,0.17373677
9,858.79785,402.10156,0.6657348,806.5074,262.28702,0.8784939,830.8418,127.11569,0.80754316,1788.7269,105.04252,0.05448491,1869.3171,422.82376,0.1716699
10,859.18164,402.00308,0.6752728,806.6992,262.23932,0.8766649,830.93475,127.13748,0.81548595,1788.6848,105.04628,0.05426386,1869.2961,422.8803,0.1762544
11,859.4577,402.00266,0.68731385,806.9335,262.37253,0.87066656,831.0877,127.05073,0.82757056,1788.7433,105.099525,0.05467209,1869.3605,422.7775,0.17513566
12,858.3647,401.7433,0.65922517,806.41595,261.83142,0.89160496,830.9371,126.51868,0.8110218,1788.7333,105.0993,0.053531382,807.07324,261.97357,0.16786529
13,857.76276,401.4269,0.6446268,805.5432,261.80096,0.9087729,830.8496,126.52813,0.7885161,1788.622,105.10536,0.054313514,806.41644,261.89102,0.18013819
14,858.23096,401.69034,0.6415165,806.0372,262.28802,0.8950025,830.8607,126.4932,0.78978175,1788.6329,105.104355,0.05429648,1869.483,422.95578,0.17858577
15,857.9644,401.9084,0.6530932,806.5776,262.18375,0.87453395,830.978,126.67905,0.793187,1788.6669,105.09909,0.054396816,1869.45,422.87967,0.18599786
16,858.36505,401.68542,0.6505243,806.44885,261.68692,0.8907163,830.93805,126.50285,0.8000637,1788.6821,105.1115,0.051409606,807.2429,261.99466,0.17776786
17,857.9142,402.26678,0.6226068,806.1993,262.16785,0.8799852,830.875,126.75216,0.785051,1788.7079,105.05935,0.053091936,806.9054,262.32895,0.17458756
