scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-23.761307,4.76906,36.697456,-22.093714,2.9693463,38.079502,-20.76987,0.8830083,41.06544,-19.300007,-1.378133,42.987328,-17.733135,-2.7874417,44.801426
1,-23.759184,4.765742,36.695034,-22.09154,2.966574,38.08043,-20.772976,0.88012975,41.066654,-19.300888,-1.3810266,42.98582,-17.733686,-2.791707,44.801395
2,-23.757086,4.7621355,36.691963,-22.090267,2.9636297,38.080093,-20.775785,0.87716234,41.06681,-19.302011,-1.3833982,42.985725,-17.73395,-2.7954912,44.798805
3,-23.760605,4.7508044,36.66967,-22.089613,2.9633741,38.075348,-20.769182,0.87784326,41.067997,-19.298683,-1.3828156,42.982296,-17.73202,-2.7944593,44.799683
4,-23.753332,4.747762,36.66274,-22.080303,2.9590998,38.08792,-20.76631,0.8736121,41.069473,-19.294725,-1.3841009,42.981884,-17.729315,-2.7916558,44.801014
5,-23.756134,4.736567,36.651756,-22.084015,2.94956,38.077698,-20.765446,0.8687763,41.075977,-19.295832,-1.3900161,42.981323,-17.727734,-2.7995753,44.809925
6,-23.758484,4.7216215,36.65282,-22.0845,2.9356136,38.08255,-20.767366,0.85515517,41.078445,-19.297352,-1.4012309,42.988052,-17.727278,-2.812625,44.812565
7,-23.756195,4.7160025,36.65166,-22.082628,2.9256942,38.072258,-20.768602,0.85112417,41.079456,-19.297338,-1.410004,42.99006,-17.724363,-2.8174942,44.81545
8,-23.747053,4.7169223,36.662453,-22.071575,2.924284,38.083416,-20.75728,0.85170305,41.07495,-19.290533,-1.4112126,42.997623,-17.719534,-2.8177807,44.819138
9,-23.742115,4.7208867,36.679626,-22.062845,2.933305,38.10264,-20.7466,0.8499752,41.10373,-19.280153,-1.4082344,43.00143,-17.712368,-2.81755,44.83543
10,-23.733889,4.7573028,36.73339,-22.055208,2.963031,38.155792,-20.739485,0.86880857,41.144096,-19.273264,-1.3952879,43.018238,-17.69869,-2.7951434,44.867268
11,-23.716675,4.7979784,36.77448,-22.027964,3.0116258,38.1641,-20.704489,0.8994639,41.187138,-19.264406,-1.3580906,43.000183,-17.674187,-2.7616475,44.88483
12,-23.673855,4.839434,36.843285,-21.997595,3.044299,38.17987,-20.679684,0.931488,41.19548,-19.244724,-1.3152809,43.014175,-17.660225,-2.738223,44.881565
13,-23.68592,4.846461,36.833454,-22.008305,3.053509,38.1807,-20.687643,0.94227666,41.187447,-19.252174,-1.3069108,43.007324,-17.664558,-2.7329397,44.870373
14,-23.756605,4.8407307,36.798695,-22.065632,3.0571356,38.189095,-20.737793,0.93514276,41.184547,-19.286753,-1.3136765,42.98095,-17.695856,-2.7334096,44.85525
15,-23.810848,4.8325515,36.80621,-22.12476,3.0408587,38.189568,-20.785868,0.9447072,41.16435,-19.333076,-1.3175857,42.957283,-17.74256,-2.73807,44.83377
16,-23.859398,4.833832,36.821693,-22.179544,3.0386877,38.14979,-20.830584,0.93905425,41.14028,-19.375034,-1.3193111,42.947018,-17.77866,-2.7492454,44.808502
17,-23.86336,4.8321743,36.821945,-22.18994,3.0404215,38.16791,-20.828548,0.94754636,41.15159,-19.369415,-1.305074,42.956387,-17.768175,-2.733406,44.79517
