scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-27.142319,4.753962,35.38747,-25.096046,3.2383878,36.66204,-22.602379,2.2582123,39.53881,-20.522686,0.77461684,41.31835,-18.799934,-0.27637467,42.953026
1,-27.143097,4.755161,35.387676,-25.096924,3.239459,36.66347,-22.607748,2.2593746,39.548588,-20.522593,0.7744661,41.318394,-18.80206,-0.2776414,42.95588
2,-27.145506,4.7480783,35.387207,-25.101566,3.235455,36.663128,-22.614492,2.2567692,39.548454,-20.524694,0.77074224,41.31988,-18.8076,-0.28251565,42.94781
3,-27.147915,4.7395563,35.38635,-25.106182,3.2317123,36.662403,-22.616062,2.2471905,39.545506,-20.528357,0.7653821,41.326046,-18.813198,-0.28846434,42.941555
4,-27.151575,4.7406588,35.387646,-25.115856,3.2286377,36.670486,-22.616707,2.2472613,39.54298,-20.531435,0.7639274,41.325474,-18.815086,-0.29013962,42.94575
5,-27.15193,4.7388825,35.388027,-25.116245,3.227534,36.669815,-22.618465,2.2452006,39.542057,-20.532307,0.76128256,41.327137,-18.815887,-0.29264894,42.941204
6,-27.1538,4.7340636,35.38339,-25.11805,3.2224128,36.672253,-22.620672,2.2393653,39.541874,-20.534597,0.75699055,41.332,-18.818602,-0.2979042,42.94277
7,-27.15397,4.733394,35.38484,-25.116928,3.2196507,36.67313,-22.615402,2.2322474,39.530693,-20.533123,0.7533071,41.32785,-18.818972,-0.29858053,42.94361
8,-27.153732,4.734058,35.384266,-25.116621,3.222209,36.669987,-22.616425,2.2359867,39.534336,-20.53213,0.75502175,41.32566,-18.820166,-0.299605,42.94587
9,-27.149292,4.734697,35.387367,-25.108206,3.2243361,36.658466,-22.614265,2.235758,39.532722,-20.529705,0.7553797,41.326527,-18.816616,-0.2973803,42.943794
10,-27.145727,4.7460394,35.38586,-25.103697,3.2288492,36.65719,-22.609173,2.2375474,39.53145,-20.524832,0.7560671,41.322483,-18.809895,-0.2982457,42.946693
11,-27.145607,4.746366,35.385666,-25.10231,3.2274578,36.664543,-22.60697,2.2358916,39.542995,-20.522665,0.75455725,41.324375,-18.80743,-0.3002705,42.940105
12,-27.146008,4.7286735,35.38888,-25.104012,3.216042,36.66335,-22.607792,2.2289505,39.541515,-20.524324,0.7466869,41.321968,-18.807995,-0.30799654,42.956776
13,-27.156946,4.717802,35.40659,-25.105766,3.199968,36.662533,-22.609436,2.2188287,39.53224,-20.520655,0.73522186,41.328835,-18.80955,-0.31404167,42.949165
14,-27.155474,4.7146053,35.438725,-25.108124,3.1825223,36.668064,-22.60969,2.2108977,39.539658,-20.521105,0.7234128,41.335068,-18.808771,-0.32421428,42.96436
15,-27.158756,4.7036276,35.450535,-25.111958,3.1719415,36.66756,-22.61331,2.203317,39.544884,-20.521408,0.7160602,41.338356,-18.810883,-0.32961234,42.962902
16,-27.161732,4.7012277,35.44767,-25.113852,3.1682305,36.669415,-22.616442,2.1979067,39.54669,-20.522982,0.7119719,41.34025,-18.810694,-0.33171675,42.962772
17,-27.161482,4.703393,35.44553,-25.113642,3.1713119,36.66785,-22.614262,2.1982915,39.547577,-20.521675,0.71344435,41.338387,-18.811998,-0.33102852,42.96479
