scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-25.62636,6.5517583,34.889835,-24.22772,4.69674,36.45858,-22.964003,2.9888031,39.219135,-21.946125,1.7427727,39.622585,-20.620766,-0.7264493,40.246002
1,-25.635746,6.5623193,34.908302,-24.226416,4.696534,36.459023,-22.957272,2.9899101,39.21641,-21.944616,1.7420367,39.62292,-20.621302,-0.7282215,40.24718
2,-25.644926,6.5640154,34.920483,-24.2238,4.6927705,36.459873,-22.954266,2.9882002,39.218845,-21.94291,1.7414869,39.624676,-20.620483,-0.73019326,40.24525
3,-25.640568,6.562072,34.91453,-24.222315,4.692029,36.45891,-22.95392,2.9874113,39.218422,-21.940592,1.7402335,39.62455,-20.620504,-0.7301086,40.244965
4,-25.637714,6.5604115,34.91078,-24.220026,4.6908865,36.45836,-22.953375,2.9871159,39.219143,-21.939922,1.7402653,39.627018,-20.62039,-0.7300509,40.245113
5,-25.618496,6.553875,34.905144,-24.209013,4.694411,36.458942,-22.947496,2.9925382,39.22338,-21.93273,1.74289,39.636616,-20.617954,-0.72925663,40.24802
6,-25.609657,6.555088,34.897057,-24.20362,4.697496,36.46448,-22.945568,2.9939284,39.220425,-21.93193,1.743507,39.63533,-20.616692,-0.7284473,40.2451
7,-25.607399,6.551069,34.890354,-24.20428,4.695676,36.465504,-22.946627,2.9865172,39.216595,-21.93288,1.7413675,39.636383,-20.619099,-0.73167104,40.24782
8,-25.604784,6.548041,34.888798,-24.204683,4.693817,36.46468,-22.947454,2.986953,39.219997,-21.932753,1.739067,39.63648,-20.619335,-0.73309,40.24569
9,-25.605614,6.5421896,34.882446,-24.202997,4.6938896,36.47675,-22.946741,2.987465,39.223343,-21.928444,1.7415544,39.64745,-20.618452,-0.734249,40.247765
10,-25.60467,6.5385923,34.881042,-24.204117,4.6925745,36.477295,-22.946194,2.9859686,39.223606,-21.928183,1.7411721,39.647038,-20.61865,-0.7346679,40.24815
11,-25.607166,6.534367,34.88079,-24.20527,4.690167,36.47203,-22.946724,2.985207,39.224922,-21.927921,1.7394024,39.647484,-20.625927,-0.7342986,40.225338
12,-25.61075,6.531472,34.887367,-24.207312,4.6866083,36.470592,-22.945393,2.985914,39.232147,-21.928022,1.7380761,39.647568,-20.625906,-0.7347126,40.227776
13,-25.616533,6.530742,34.892982,-24.208805,4.684409,36.470722,-22.94905,2.9812331,39.22433,-21.92782,1.7376603,39.647404,-20.625362,-0.73446524,40.227814
14,-25.61933,6.5259595,34.895164,-24.21023,4.68232,36.47127,-22.949924,2.980804,39.223217,-21.928116,1.7376595,39.647636,-20.625116,-0.7349614,40.229088
15,-25.621994,6.522928,34.88807,-24.211567,4.6801853,36.47157,-22.949469,2.9808342,39.219276,-21.927944,1.7374897,39.647224,-20.624746,-0.73528,40.22999
16,-25.624058,6.521229,34.882195,-24.213192,4.678055,36.472862,-22.949514,2.9809368,39.221035,-21.927917,1.737427,39.647358,-20.624876,-0.73535883,40.23123
17,-25.623592,6.5228953,34.883087,-24.21261,4.6785684,36.472015,-22.949228,2.9831293,39.220406,-21.927483,1.7383664,39.64727,-20.615812,-0.733071,40.256733
18,-25.622416,6.5245104,34.87799,-24.209288,4.6819077,36.470192,-22.948698,2.9834254,39.219296,-21.925114,1.7415767,39.65453,-20.615456,-0.73137933,40.257263
