scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-24.618383,5.3244376,36.2231,-22.690765,3.7271569,37.5288,-20.71046,2.539805,40.66428,-19.303387,0.90824443,42.281803,-17.633,-0.60089105,44.036694
1,-24.617287,5.3141727,36.220116,-22.69085,3.7162244,37.52478,-20.708204,2.5340202,40.662983,-19.303312,0.9037092,42.282185,-17.628576,-0.6031446,44.04732
2,-24.61395,5.28599,36.22384,-22.694956,3.6900625,37.531025,-20.707823,2.507712,40.67498,-19.295359,0.8853018,42.288025,-17.624443,-0.614111,44.057297
3,-24.607174,5.27989,36.22963,-22.689837,3.681977,37.543983,-20.70106,2.499297,40.6874,-19.289593,0.8787282,42.294216,-17.611786,-0.62466425,44.06937
4,-24.601652,5.2804346,36.22467,-22.685652,3.6855066,37.543884,-20.700722,2.5011923,40.688187,-19.28803,0.8803133,42.29574,-17.609201,-0.6254059,44.063328
5,-24.602066,5.281832,36.224987,-22.682539,3.6857848,37.538002,-20.70553,2.5076687,40.682976,-19.290731,0.8857442,42.295574,-17.61628,-0.61975086,44.069206
6,-24.602997,5.2823267,36.22224,-22.685875,3.689061,37.53854,-20.70943,2.5126317,40.67823,-19.291847,0.886332,42.293304,-17.619238,-0.6161432,44.06253
7,-24.603651,5.289331,36.22457,-22.680693,3.6969655,37.53698,-20.708616,2.5134702,40.676476,-19.291962,0.89069164,42.29216,-17.62009,-0.6156434,44.06448
8,-24.604456,5.28308,36.224003,-22.685093,3.6925273,37.533867,-20.709192,2.5131378,40.677692,-19.294197,0.8897761,42.287964,-17.618896,-0.61918664,44.06263
9,-24.613398,5.2797523,36.227253,-22.69671,3.6869187,37.537464,-20.708588,2.5143144,40.68003,-19.296844,0.88778824,42.289314,-17.623571,-0.618699,44.053387
10,-24.607944,5.2881117,36.2231,-22.689617,3.6971142,37.529522,-20.708666,2.5199342,40.681633,-19.296236,0.89391154,42.28788,-17.624521,-0.61094993,44.05844
11,-24.610722,5.303921,36.223164,-22.686523,3.7137215,37.53412,-20.707388,2.534955,40.67374,-19.298098,0.90413785,42.286938,-17.628895,-0.6035661,44.052822
12,-24.620129,5.3089013,36.221256,-22.695784,3.714837,37.52935,-20.714762,2.5372572,40.664654,-19.30698,0.90892124,42.286594,-17.635798,-0.6007596,44.047245
13,-24.634472,5.3044615,36.214718,-22.705437,3.7071052,37.52899,-20.72628,2.5307446,40.667416,-19.312647,0.90408826,42.27906,-17.641247,-0.60142136,44.042076
14,-24.629852,5.3054338,36.22467,-22.70556,3.706855,37.52932,-20.725616,2.5322745,40.673943,-19.311771,0.90402824,42.285988,-17.64244,-0.60096914,44.045517
15,-24.63432,5.304568,36.222446,-22.707123,3.70669,37.52953,-20.724733,2.5319102,40.674503,-19.314526,0.9036798,42.278152,-17.646488,-0.6014589,44.036884
16,-24.635874,5.3045526,36.215427,-22.709318,3.7065291,37.528893,-20.727152,2.5299618,40.664185,-19.314754,0.9036104,42.27881,-17.64622,-0.6011236,44.03649
17,-24.636555,5.3049316,36.216503,-22.708849,3.7084217,37.528,-20.728247,2.5299122,40.663784,-19.31459,0.9042927,42.279022,-17.646679,-0.6009606,44.037113
