scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-22.672243,2.4139283,38.293636,-20.939323,0.72620076,39.832157,-19.361473,-0.7827661,42.9988,-18.059736,-2.5820942,44.842804,-15.953196,-3.989005,47.09699
1,-22.669577,2.4158843,38.29325,-20.936293,0.72837126,39.832767,-19.36108,-0.78210974,43.00004,-18.057487,-2.579781,44.844345,-15.9534,-3.9880056,47.09922
2,-22.663427,2.4182568,38.288174,-20.932539,0.7306654,39.831852,-19.361063,-0.78110886,43.000134,-18.054955,-2.5773377,44.84739,-15.952491,-3.9881258,47.101784
3,-22.661747,2.4190214,38.29038,-20.929264,0.7332857,39.8292,-19.357983,-0.7804988,43.008186,-18.053062,-2.574829,44.842632,-15.95116,-3.9891572,47.1044
4,-22.662224,2.4201462,38.287964,-20.929659,0.7322292,39.830757,-19.359833,-0.7796541,43.001614,-18.052954,-2.5747147,44.84223,-15.950066,-3.9884708,47.106915
5,-22.66532,2.4097264,38.286217,-20.933992,0.72635585,39.83231,-19.364002,-0.7879617,43.00506,-18.055525,-2.576894,44.845947,-15.95129,-3.9869108,47.10621
6,-22.668354,2.40557,38.290134,-20.937565,0.72234964,39.834343,-19.366247,-0.7907176,43.00948,-18.058239,-2.5788403,44.849792,-15.950994,-3.987406,47.107006
7,-22.674786,2.4020393,38.268055,-20.938675,0.7203383,39.831223,-19.366518,-0.79057866,43.00944,-18.05927,-2.5810754,44.849026,-15.952584,-3.9868727,47.10086
8,-22.677444,2.398854,38.269672,-20.939514,0.719117,39.8332,-19.365664,-0.790407,43.0077,-18.06028,-2.5830357,44.84854,-15.952066,-3.987602,47.102787
9,-22.672768,2.4059086,38.289165,-20.940165,0.71956605,39.83141,-19.367163,-0.78959763,43.010094,-18.060862,-2.5839467,44.847622,-15.952089,-3.9888008,47.102345
10,-22.672056,2.4059663,38.287117,-20.940123,0.72042394,39.832073,-19.366686,-0.790028,43.00976,-18.06108,-2.5840163,44.847916,-15.951915,-3.9892805,47.101364
11,-22.67191,2.4071577,38.285763,-20.940502,0.7214535,39.83203,-19.364119,-0.7892481,43.013027,-18.060844,-2.5834208,44.848633,-15.952377,-3.9882042,47.101177
12,-22.671457,2.4067073,38.287117,-20.939852,0.72362226,39.830837,-19.366688,-0.7871413,43.00389,-18.060804,-2.582277,44.84754,-15.951814,-3.9890742,47.102814
13,-22.671757,2.4075987,38.28793,-20.936937,0.72443616,39.82923,-19.365627,-0.78864115,43.007004,-18.05835,-2.5797834,44.842564,-15.952182,-3.9907222,47.101227
14,-22.668922,2.410156,38.292397,-20.935553,0.72451764,39.82774,-19.363447,-0.7881273,43.011425,-18.058228,-2.580124,44.842793,-15.951676,-3.9920366,47.09792
15,-22.66886,2.4096777,38.29131,-20.93607,0.7244835,39.828617,-19.36266,-0.78838265,43.00532,-18.058588,-2.5815465,44.84378,-15.951682,-3.9920077,47.097973
16,-22.669603,2.4102552,38.28899,-20.936653,0.7242341,39.829132,-19.36196,-0.7868872,42.998913,-18.058714,-2.5829587,44.846176,-15.951491,-3.9923122,47.097294
17,-22.674791,2.408872,38.29103,-20.941769,0.72043467,39.827282,-19.366468,-0.7881736,43.008953,-18.06183,-2.5850127,44.84365,-15.9524975,-3.9929967,47.102192
