scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-24.574806,3.4963431,37.128483,-22.59278,1.9094124,38.462044,-20.664064,0.50256795,41.456608,-19.13447,-1.4562112,43.425144,-17.56941,-2.8009722,45.188053
1,-24.576824,3.491457,37.12227,-22.594837,1.9064701,38.459766,-20.663923,0.50194025,41.459114,-19.136045,-1.4602473,43.4285,-17.569298,-2.8019528,45.185005
2,-24.57215,3.4957893,37.1245,-22.590822,1.9108711,38.45339,-20.662512,0.501028,41.453377,-19.132242,-1.4570596,43.42141,-17.568144,-2.7988582,45.18207
3,-24.562592,3.5009148,37.11938,-22.585083,1.9163493,38.44799,-20.65274,0.50637037,41.45013,-19.126995,-1.4538155,43.417652,-17.56276,-2.7932138,45.182053
4,-24.5554,3.5083907,37.124855,-22.577988,1.9248836,38.44588,-20.6488,0.5093558,41.460682,-19.120262,-1.4497375,43.41752,-17.55383,-2.7878952,45.190556
5,-24.540056,3.5114121,37.125492,-22.569586,1.9292217,38.448277,-20.642841,0.51164424,41.466167,-19.110903,-1.4451984,43.41742,-17.53965,-2.7844627,45.198303
6,-24.52755,3.513374,37.127373,-22.5571,1.9343706,38.456886,-20.623627,0.522335,41.452515,-19.104057,-1.4409813,43.426044,-17.528757,-2.7787867,45.19025
7,-24.512768,3.5180786,37.114193,-22.540157,1.9401658,38.4709,-20.615782,0.5296576,41.470078,-19.094326,-1.4326332,43.428314,-17.51323,-2.7680545,45.196293
8,-24.495386,3.5276504,37.11265,-22.513554,1.950753,38.494762,-20.590807,0.53898215,41.459976,-19.080873,-1.4217238,43.44385,-17.48865,-2.7548685,45.183434
9,-24.480043,3.5319068,37.12249,-22.496424,1.9564273,38.50882,-20.575829,0.54202545,41.474716,-19.068779,-1.4149452,43.46412,-17.474876,-2.743459,45.178963
10,-24.462238,3.5533466,37.118374,-22.4849,1.9649346,38.5093,-20.565405,0.55062836,41.47662,-19.060442,-1.4086758,43.469734,-17.462616,-2.730032,45.17605
11,-24.460222,3.5709553,37.10417,-22.482044,1.9853816,38.493942,-20.553837,0.5693166,41.497395,-19.05287,-1.3945801,43.46656,-17.46036,-2.7209277,45.169197
12,-24.458883,3.5836248,37.116917,-22.477612,2.0043354,38.494278,-20.553232,0.58098084,41.497837,-19.05233,-1.3850657,43.460453,-17.463415,-2.7117202,45.15409
13,-24.457197,3.5869834,37.116413,-22.4736,2.010209,38.49404,-20.550041,0.5857265,41.489006,-19.053158,-1.3765845,43.45301,-17.466164,-2.7091866,45.153236
14,-24.456352,3.5888457,37.116245,-22.472034,2.0134182,38.49864,-20.550478,0.58492506,41.491318,-19.052126,-1.374847,43.450768,-17.466629,-2.7068503,45.153206
15,-24.455006,3.5923371,37.11622,-22.47219,2.0177689,38.497803,-20.546768,0.5941705,41.48671,-19.05423,-1.3705474,43.45125,-17.467756,-2.7049103,45.148975
16,-24.455292,3.5972726,37.113503,-22.472832,2.0223656,38.49869,-20.549198,0.5978941,41.493202,-19.056763,-1.3664019,43.452843,-17.471064,-2.7021143,45.148422
17,-24.4531,3.6027317,37.110912,-22.474138,2.0292938,38.495125,-20.550318,0.6040719,41.48535,-19.05916,-1.3635932,43.44206,-17.474152,-2.70312,45.157124
