scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-23.641123,3.5281813,36.84494,-21.991035,2.1162212,38.73247,-20.460968,0.49312901,41.775623,-19.04669,-1.4307982,43.615623,-17.359419,-2.723211,45.341694
1,-23.67142,3.3862574,36.885983,-22.010221,1.9927791,38.770706,-20.458689,0.3937862,41.87428,-19.051792,-1.4648108,43.634483,-17.332233,-2.7458086,45.382538
2,-23.696508,3.232495,36.91308,-22.024609,1.8690897,38.803825,-20.461948,0.3244169,41.906525,-19.028687,-1.4969091,43.671673,-17.301197,-2.7548075,45.411217
3,-23.703606,3.241829,36.901688,-22.025742,1.8819411,38.797947,-20.457197,0.34111091,41.90768,-19.008974,-1.467127,43.65667,-17.28333,-2.7227733,45.404526
4,-23.668594,3.375303,36.879665,-22.002022,1.9935691,38.76071,-20.4367,0.42198125,41.850124,-19.00883,-1.4169552,43.628616,-17.291718,-2.670899,45.375565
5,-23.606895,3.506979,36.875835,-21.947458,2.0948207,38.740353,-20.405582,0.49875128,41.815872,-18.987404,-1.3690577,43.60288,-17.285057,-2.652162,45.361942
6,-23.55542,3.557135,36.857704,-21.903746,2.1402938,38.74945,-20.378664,0.52037734,41.808884,-18.965014,-1.3536801,43.6074,-17.26877,-2.6497474,45.36524
7,-23.55701,3.556935,36.860516,-21.906786,2.1290174,38.74776,-20.385176,0.51344156,41.80764,-18.972023,-1.3702096,43.61135,-17.281883,-2.6596122,45.367554
8,-23.585497,3.53904,36.875797,-21.931684,2.1130543,38.722347,-20.408075,0.49873418,41.791183,-18.994953,-1.3901249,43.60759,-17.312551,-2.672849,45.3493
9,-23.595165,3.5499258,36.868145,-21.951216,2.115393,38.732143,-20.421423,0.5041931,41.797806,-19.011065,-1.3998357,43.61394,-17.325588,-2.6860578,45.33857
10,-23.59254,3.5554116,36.87467,-21.942303,2.1234236,38.720253,-20.41657,0.50620496,41.791965,-19.01078,-1.3999201,43.613796,-17.326323,-2.688152,45.340786
11,-23.58024,3.5910587,36.881023,-21.9376,2.1458516,38.717506,-20.41417,0.52159256,41.78246,-19.012318,-1.3914456,43.606926,-17.33038,-2.6890805,45.33227
12,-23.565275,3.629191,36.876637,-21.927584,2.1742005,38.71604,-20.411524,0.5357955,41.76334,-19.023018,-1.3879209,43.59405,-17.350246,-2.6990228,45.325447
13,-23.551376,3.6530106,36.866043,-21.920088,2.1969838,38.729156,-20.40841,0.550341,41.759377,-19.035273,-1.3954152,43.59299,-17.377937,-2.7166302,45.321003
14,-23.548958,3.65282,36.86229,-21.917295,2.190229,38.723457,-20.414991,0.53862774,41.760235,-19.043882,-1.4083124,43.601936,-17.398546,-2.7376769,45.333424
15,-23.556482,3.625039,36.87781,-21.926779,2.1557615,38.716167,-20.42483,0.5121945,41.79192,-19.052141,-1.4308425,43.612564,-17.406174,-2.7672396,45.34164
16,-23.57262,3.574937,36.890327,-21.940632,2.1056685,38.730076,-20.427105,0.48338792,41.793255,-19.057629,-1.4506699,43.626522,-17.413776,-2.7829165,45.34785
17,-23.570396,3.5826728,36.887566,-21.942375,2.1148422,38.71847,-20.42958,0.48550972,41.781193,-19.060123,-1.4546356,43.621155,-17.420979,-2.790524,45.34377
