scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-25.608751,5.819986,35.68751,-23.739025,4.115629,36.891476,-21.74008,2.7174237,39.934586,-20.154263,0.81074667,41.782597,-18.726276,-0.6618365,43.38988
1,-25.607822,5.8174872,35.686226,-23.738962,4.1140842,36.89043,-21.739578,2.7169397,39.92987,-20.154314,0.8105967,41.783478,-18.727274,-0.66248095,43.392136
2,-25.608234,5.8168516,35.686024,-23.738995,4.1139984,36.890614,-21.739042,2.7164924,39.92749,-20.154022,0.8104711,41.783817,-18.727125,-0.662567,43.392017
3,-25.607992,5.816433,35.685867,-23.738697,4.1136513,36.890278,-21.737886,2.715441,39.9261,-20.153948,0.81030256,41.783928,-18.727116,-0.66239446,43.391483
4,-25.607834,5.816415,35.685825,-23.73973,4.1136994,36.8931,-21.737505,2.7146354,39.925446,-20.15362,0.8100877,41.784023,-18.726954,-0.66248024,43.3912
5,-25.608171,5.815764,35.686035,-23.737183,4.11424,36.88852,-21.736816,2.7142482,39.929203,-20.153618,0.80974376,41.7833,-18.726282,-0.66249573,43.38958
6,-25.608126,5.816167,35.68625,-23.739004,4.1134715,36.89119,-21.738646,2.7154932,39.93107,-20.153334,0.80966455,41.782486,-18.72659,-0.6628297,43.388725
7,-25.608091,5.816149,35.686466,-23.739285,4.1134586,36.891556,-21.738253,2.7157705,39.9318,-20.153818,0.8096528,41.783276,-18.72591,-0.6630684,43.38872
8,-25.608513,5.8153586,35.684315,-23.738897,4.1133103,36.891293,-21.736702,2.7148027,39.925488,-20.154041,0.8094849,41.783157,-18.726168,-0.66276395,43.388985
9,-25.60887,5.812093,35.68271,-23.739132,4.1120777,36.88849,-21.743467,2.7118695,39.936394,-20.15379,0.8083492,41.78145,-18.72768,-0.6639968,43.382793
10,-25.609728,5.803925,35.682674,-23.741299,4.1084266,36.88964,-21.743607,2.7099168,39.9388,-20.154606,0.8069554,41.782463,-18.730213,-0.66700834,43.385296
11,-25.613283,5.8020096,35.6815,-23.743221,4.1053963,36.88254,-21.750523,2.7091534,39.923985,-20.15534,0.80448675,41.781063,-18.731112,-0.6676885,43.38892
12,-25.613596,5.801449,35.679558,-23.743097,4.1055574,36.88302,-21.750265,2.7094538,39.923855,-20.155323,0.80443424,41.78102,-18.73151,-0.6677294,43.387985
13,-25.613432,5.791568,35.678036,-23.74451,4.1038814,36.88245,-21.750101,2.7092762,39.929165,-20.156464,0.80318,41.77833,-18.733816,-0.6675452,43.387096
14,-25.614685,5.789056,35.673256,-23.745586,4.102987,36.882133,-21.749247,2.7083654,39.932514,-20.15678,0.80245537,41.776806,-18.73567,-0.67001086,43.384987
15,-25.61638,5.788428,35.677628,-23.747726,4.1024914,36.883503,-21.750338,2.7080257,39.934414,-20.15755,0.8015641,41.77565,-18.735834,-0.6695812,43.384636
16,-25.617474,5.7871685,35.67247,-23.749264,4.101485,36.884323,-21.7502,2.708124,39.935596,-20.15842,0.8005048,41.773216,-18.735888,-0.66972685,43.38445
17,-25.61658,5.7893124,35.676464,-23.749464,4.102743,36.885193,-21.753292,2.7057016,39.927673,-20.157667,0.801299,41.772743,-18.735966,-0.66949975,43.38491
