scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-23.930998,3.1377559,37.76672,-22.170029,1.3116391,39.009407,-18.433094,-3.5534613,37.28636,-19.057575,-1.6348822,43.17375,-17.208622,-3.357914,44.285862
1,-23.930355,3.132622,37.775715,-22.171597,1.3035927,39.00725,-18.430075,-3.5557337,37.29,-19.057877,-1.6353763,43.173836,-17.202028,-3.3577611,44.294888
2,-23.926226,3.1177337,37.774998,-22.17065,1.2903504,39.017174,-18.429592,-3.5516417,37.291782,-19.05201,-1.643786,43.184246,-17.197388,-3.3566635,44.301933
3,-23.92735,3.1165695,37.776836,-22.166561,1.2887603,39.01865,-18.427555,-3.549376,37.288013,-19.049168,-1.6438096,43.185596,-17.192879,-3.354972,44.31354
4,-23.926825,3.117067,37.776028,-22.166323,1.2889218,39.01984,-18.426018,-3.5469048,37.285408,-19.047844,-1.6404965,43.18427,-17.1926,-3.3532562,44.311455
5,-23.926506,3.119031,37.775536,-22.16497,1.2951672,39.012512,-20.46782,-0.029178614,42.027885,-19.045532,-1.6319667,43.182995,-17.185896,-3.3395228,44.308437
6,-23.92624,3.1203747,37.774837,-22.163525,1.3013669,39.00646,-20.470617,-0.02467202,42.028137,-19.043419,-1.6258938,43.182686,-17.18491,-3.3355908,44.307335
7,-23.92559,3.120485,37.77398,-22.161821,1.2997224,39.01267,-20.470617,-0.02458627,42.0271,-19.043585,-1.6261874,43.183178,-17.182419,-3.336305,44.31592
8,-23.925358,3.1195781,37.77371,-22.161812,1.2963443,39.014816,-20.47026,-0.024526684,42.02687,-19.044111,-1.6266878,43.184067,-17.182257,-3.336268,44.315853
9,-23.926811,3.1214845,37.77144,-22.160608,1.3009778,39.0165,-20.470774,-0.022477474,42.02561,-19.043152,-1.6271461,43.182358,-17.182495,-3.336454,44.31605
10,-23.926716,3.1222503,37.771873,-22.160606,1.3057598,39.015236,-20.471739,-0.019284865,42.025833,-19.043795,-1.6241264,43.18226,-17.182552,-3.3360598,44.314827
11,-23.92844,3.1218536,37.764397,-22.166197,1.3024914,39.002857,-20.47346,-0.02028642,42.029774,-19.04786,-1.6241853,43.18116,-17.187609,-3.336453,44.314453
12,-23.93086,3.1222813,37.756413,-22.16759,1.3012834,39.00603,-20.476015,-0.02250756,42.025593,-19.052185,-1.6265208,43.181393,-17.194607,-3.3398826,44.303867
13,-23.93413,3.115323,37.755146,-22.173063,1.2941931,39.005577,-20.487179,-0.026351128,42.035873,-19.05676,-1.6315656,43.18446,-17.201017,-3.3450317,44.307655
14,-23.933224,3.1132247,37.74909,-22.178082,1.2886204,39.00696,-20.488914,-0.02794981,42.033264,-19.061949,-1.6384189,43.187138,-17.20928,-3.3524563,44.305145
15,-23.936537,3.1056652,37.749775,-22.179447,1.2857481,39.005764,-20.491644,-0.032486413,42.027473,-19.062788,-1.6448222,43.19054,-17.212297,-3.3552618,44.313618
16,-23.937828,3.1011288,37.74672,-22.181879,1.2792934,39.004368,-20.500835,-0.035720788,42.01415,-19.066639,-1.6485083,43.19038,-17.21661,-3.3616447,44.314903
17,-23.939316,3.08904,37.750328,-22.188229,1.2741129,39.01277,-20.502413,-0.04907274,42.01082,-19.068903,-1.6561143,43.191845,-17.223318,-3.36926,44.322468
