scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-23.6054,2.444554,37.864304,-21.612867,0.96079516,39.269783,-19.788824,-0.28459427,42.438034,-18.280174,-1.9383984,44.204617,-16.292982,-3.2058182,46.371838
1,-23.585104,2.4594433,37.850155,-21.590221,0.98079175,39.28019,-19.780962,-0.28125912,42.435925,-18.277992,-1.9363475,44.215294,-16.289753,-3.2058425,46.37721
2,-23.577412,2.4769037,37.85277,-21.574505,0.99483746,39.26775,-19.767094,-0.2726216,42.42443,-18.270931,-1.9355935,44.208763,-16.286892,-3.2014205,46.37985
3,-23.561142,2.4952908,37.830757,-21.574154,1.0124466,39.28369,-19.762526,-0.2623824,42.4173,-18.267288,-1.9383808,44.20503,-16.282837,-3.2024233,46.372314
4,-23.55486,2.5095987,37.831097,-21.561441,1.0323942,39.267956,-19.755047,-0.25760415,42.403385,-18.262215,-1.9404361,44.197773,-16.282686,-3.203865,46.383877
5,-23.554544,2.533938,37.83303,-21.55771,1.0486056,39.260044,-19.756344,-0.25373507,42.400093,-18.256187,-1.9403913,44.191017,-16.281527,-3.2070453,46.37733
6,-23.56553,2.5415163,37.838192,-21.573078,1.0570412,39.24008,-19.757172,-0.25345075,42.39663,-18.257498,-1.9484695,44.191948,-16.28168,-3.209917,46.37315
7,-23.58329,2.533756,37.843567,-21.589296,1.052143,39.243114,-19.760075,-0.2648152,42.401764,-18.260792,-1.9608244,44.199623,-16.28113,-3.2188551,46.373215
8,-23.58788,2.5376399,37.85229,-21.595589,1.0585079,39.24355,-19.764076,-0.26617575,42.38847,-18.261877,-1.9662251,44.20341,-16.279934,-3.2197084,46.36915
9,-23.580748,2.549728,37.845444,-21.59979,1.0691022,39.248955,-19.76256,-0.26440582,42.385166,-18.260628,-1.9712005,44.198925,-16.278753,-3.224899,46.370575
10,-23.576847,2.562315,37.849655,-21.58937,1.074814,39.23701,-19.760788,-0.26129425,42.37779,-18.260128,-1.9744388,44.20145,-16.277956,-3.230346,46.370632
11,-23.567823,2.57587,37.85135,-21.583881,1.0848558,39.243774,-19.758627,-0.25393063,42.385517,-18.254343,-1.9715056,44.19794,-16.27684,-3.2309978,46.373913
12,-23.566278,2.5814753,37.85619,-21.581627,1.0886989,39.24803,-19.75769,-0.24834916,42.385136,-18.251822,-1.9680566,44.196503,-16.274158,-3.2314615,46.381416
13,-23.569256,2.5711424,37.87087,-21.588184,1.0822856,39.259613,-19.754955,-0.25301385,42.3934,-18.253704,-1.9713633,44.20199,-16.272635,-3.2334597,46.38076
14,-23.568853,2.5708628,37.871853,-21.587643,1.0818793,39.264996,-19.755424,-0.25437567,42.3927,-18.254341,-1.9733112,44.203377,-16.272041,-3.2340195,46.382874
15,-23.565245,2.5827856,37.87697,-21.584417,1.08931,39.25586,-19.756727,-0.2506226,42.39631,-18.252962,-1.9705771,44.199715,-16.27236,-3.2330387,46.382782
16,-23.564762,2.5971558,37.85414,-21.575748,1.101906,39.267033,-19.754238,-0.24272455,42.39659,-18.251726,-1.9674515,44.195793,-16.270775,-3.2289038,46.373165
17,-23.562733,2.6004672,37.851513,-21.575083,1.1063077,39.263546,-19.755482,-0.24211694,42.386272,-18.251719,-1.9674809,44.195984,-16.27099,-3.2315128,46.37711
