scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-22.431046,4.3273444,36.060154,-20.946842,2.4608505,37.618195,-19.842192,0.4950166,40.75514,-18.661873,-1.7751861,42.909954,-17.293427,-3.185506,44.91213
1,-22.432022,4.33032,36.06269,-20.950417,2.4662738,37.619896,-19.843597,0.4973987,40.753254,-18.663967,-1.7728533,42.91146,-17.294594,-3.1833942,44.910473
2,-22.436068,4.336819,36.05802,-20.952847,2.472369,37.62156,-19.845865,0.5027025,40.755672,-18.667421,-1.7692227,42.915817,-17.297268,-3.1795402,44.90672
3,-22.438456,4.34284,36.05865,-20.956097,2.4808278,37.623055,-19.848839,0.5057529,40.755882,-18.66957,-1.765807,42.912243,-17.300526,-3.1762915,44.904392
4,-22.441023,4.3482394,36.05904,-20.962275,2.4879978,37.61299,-19.850965,0.50886744,40.758545,-18.669956,-1.76102,42.91128,-17.300926,-3.1699638,44.903934
5,-22.447956,4.3545647,36.065468,-20.967484,2.4950104,37.615795,-19.853006,0.51527244,40.762596,-18.670416,-1.7540133,42.90922,-17.302732,-3.1680987,44.901463
6,-22.453901,4.360853,36.07298,-20.97015,2.5017383,37.616768,-19.855568,0.52217543,40.770077,-18.6724,-1.7473027,42.91092,-17.30514,-3.164694,44.90565
7,-22.455416,4.362107,36.075214,-20.96963,2.5033138,37.61859,-19.854763,0.52404684,40.770645,-18.674753,-1.7502412,42.90269,-17.305227,-3.1647837,44.90562
8,-22.461958,4.377431,36.082813,-20.971697,2.5123491,37.622223,-19.856655,0.5321539,40.77467,-18.679077,-1.7440412,42.904964,-17.304482,-3.158468,44.901863
9,-22.461742,4.3805366,36.085804,-20.97506,2.5181196,37.62016,-19.859295,0.53859127,40.76953,-18.679926,-1.7407088,42.90799,-17.307184,-3.155207,44.89752
10,-22.469353,4.385039,36.09792,-20.976994,2.5189703,37.62348,-19.858292,0.5423484,40.767433,-18.681349,-1.740258,42.911507,-17.308344,-3.1541593,44.899746
11,-22.471136,4.3865933,36.09143,-20.978941,2.522321,37.6233,-19.860058,0.5437228,40.771248,-18.682728,-1.7380937,42.908806,-17.309698,-3.1526787,44.90069
12,-22.478235,4.382684,36.09551,-20.981874,2.5286858,37.62609,-19.864279,0.5473539,40.770584,-18.682722,-1.7350435,42.902023,-17.311316,-3.151543,44.903027
13,-22.478765,4.393921,36.095844,-20.979967,2.5299656,37.623276,-19.86497,0.5476709,40.76943,-18.681831,-1.7326292,42.90105,-17.309902,-3.1489494,44.89825
14,-22.481066,4.3853693,36.089687,-20.985086,2.5326092,37.622364,-19.867836,0.55402714,40.7665,-18.687878,-1.7321202,42.89908,-17.315203,-3.1447666,44.90078
15,-22.481009,4.385452,36.08971,-20.983622,2.5337958,37.624413,-19.866875,0.55427736,40.76443,-18.687706,-1.7298543,42.90086,-17.312798,-3.1448593,44.89373
16,-22.477203,4.390353,36.087246,-20.980145,2.5361652,37.624474,-19.868069,0.5544171,40.76125,-18.6838,-1.7301506,42.896404,-17.312511,-3.1450226,44.895096
17,-22.476774,4.3842244,36.091022,-20.981651,2.530889,37.62137,-19.868412,0.55215234,40.763123,-18.684284,-1.733404,42.897846,-17.3109,-3.1519196,44.897877
