scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-27.848389,6.583992,34.437664,-26.04317,4.676538,35.502014,-23.9671,2.8462107,38.118443,-22.25546,0.6309639,40.089596,-20.875475,-0.60942096,41.658978
1,-27.850147,6.585174,34.435886,-26.044418,4.677128,35.503,-23.965664,2.8465354,38.11408,-22.255363,0.63301975,40.086857,-20.875711,-0.60798603,41.658916
2,-27.851685,6.5875964,34.43705,-26.043663,4.679981,35.506416,-23.964088,2.8474507,38.112083,-22.25517,0.63528514,40.086407,-20.87762,-0.60307837,41.648144
3,-27.850971,6.588618,34.436337,-26.044847,4.682702,35.503162,-23.964373,2.8495502,38.11161,-22.255367,0.6373696,40.085896,-20.8755,-0.60203004,41.644
4,-27.852158,6.5901895,34.434937,-26.045626,4.6835,35.50386,-23.960196,2.8534741,38.103817,-22.255535,0.6390317,40.08577,-20.875732,-0.6015205,41.644073
5,-27.850904,6.594545,34.436905,-26.046112,4.6853633,35.502613,-23.96157,2.8587112,38.111153,-22.254623,0.6414693,40.086514,-20.874151,-0.5974345,41.648277
6,-27.851025,6.596729,34.43976,-26.047256,4.6872945,35.50075,-23.962433,2.8622286,38.113785,-22.253633,0.64364845,40.08711,-20.872,-0.59375626,41.644863
7,-27.849588,6.5986905,34.43874,-26.046116,4.6892567,35.50216,-23.961798,2.8630195,38.11149,-22.252987,0.6454467,40.088306,-20.87149,-0.59089464,41.64596
8,-27.849823,6.601224,34.440212,-26.045702,4.690665,35.504944,-23.961246,2.8631873,38.113537,-22.252428,0.64743817,40.089237,-20.871176,-0.5903399,41.646282
9,-27.85015,6.60069,34.43684,-26.046066,4.692031,35.505543,-23.962524,2.8635569,38.10585,-22.25242,0.64905894,40.085773,-20.872976,-0.5902355,41.648716
10,-27.850052,6.600552,34.436626,-26.04636,4.6938863,35.508266,-23.961199,2.864986,38.10911,-22.251842,0.65099126,40.082935,-20.873426,-0.5894347,41.649544
11,-27.85012,6.600474,34.43534,-26.046385,4.6941853,35.508106,-23.961832,2.8661363,38.108406,-22.251978,0.65092874,40.082535,-20.873251,-0.5895634,41.650055
12,-27.850843,6.599077,34.431488,-26.047817,4.692462,35.503906,-23.962767,2.8651507,38.110847,-22.252216,0.6505306,40.081554,-20.871775,-0.58811706,41.64267
13,-27.850883,6.59885,34.430763,-26.048199,4.690645,35.504967,-23.964891,2.8638124,38.110325,-22.252474,0.6496532,40.082096,-20.87152,-0.5906841,41.651222
14,-27.850796,6.5987883,34.43088,-26.048397,4.6907563,35.505337,-23.96446,2.8635793,38.109097,-22.253075,0.6486524,40.082973,-20.870394,-0.5902434,41.64779
15,-27.850744,6.599052,34.431725,-26.048027,4.6914926,35.504845,-23.963787,2.8641772,38.108925,-22.251135,0.6490854,40.0817,-20.871025,-0.59027267,41.647957
16,-27.850697,6.5989995,34.431355,-26.047438,4.692513,35.505905,-23.963013,2.8648744,38.10988,-22.24975,0.6498159,40.08052,-20.870914,-0.5907464,41.6492
17,-27.850523,6.598791,34.430927,-26.045517,4.690665,35.50587,-23.963964,2.8641996,38.108345,-22.250212,0.6479933,40.083733,-20.869226,-0.58910835,41.64869
18,-27.849686,6.6005034,34.437885,-26.044931,4.6906943,35.50912,-23.96412,2.8634121,38.10837,-22.251165,0.64626646,40.08678,-20.869003,-0.5897185,41.648735
