scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-23.929735,2.619728,37.914703,-21.96463,1.0366,39.345463,-20.023544,-0.22927801,42.393814,-18.543058,-2.0984538,44.201862,-16.949667,-3.641795,45.99864
1,-23.931812,2.6430535,37.928654,-21.96564,1.0551052,39.334694,-20.023367,-0.21670476,42.378323,-18.528093,-2.086598,44.20049,-16.942015,-3.6211262,46.00173
2,-23.940926,2.6528685,37.918297,-21.984629,1.0680001,39.300285,-20.02605,-0.20788316,42.3611,-18.531311,-2.086905,44.19105,-16.942257,-3.6262887,46.002357
3,-23.95117,2.6485262,37.902145,-21.992725,1.0605625,39.30066,-20.030907,-0.21484603,42.360607,-18.540852,-2.0996156,44.192276,-16.953571,-3.636633,46.002605
4,-23.965052,2.630772,37.914814,-22.005098,1.0363628,39.305325,-20.034172,-0.23358345,42.375027,-18.554823,-2.1135495,44.2052,-16.961134,-3.6483996,45.9977
5,-23.972532,2.6131732,37.927773,-22.01401,1.0105178,39.310577,-20.039995,-0.2452957,42.383606,-18.559464,-2.1240356,44.21243,-16.962988,-3.649562,45.99558
6,-23.972511,2.6131136,37.927685,-22.014885,1.0098869,39.30975,-20.040035,-0.24504645,42.383766,-18.558708,-2.1212032,44.211926,-16.962997,-3.6498187,45.99435
7,-23.970478,2.6160064,37.932602,-22.013767,1.0120107,39.31358,-20.040173,-0.24506514,42.38303,-18.558344,-2.1216044,44.210445,-16.963156,-3.6509678,45.992863
8,-23.968933,2.6200655,37.931553,-22.011702,1.0138835,39.312714,-20.04122,-0.24540146,42.38512,-18.56341,-2.123091,44.22218,-16.971827,-3.6628704,45.98787
9,-23.961079,2.6272988,37.91801,-22.004711,1.0212703,39.310867,-20.040012,-0.24414943,42.390984,-18.565239,-2.1266932,44.221947,-16.976967,-3.6654556,45.983696
10,-23.958075,2.635019,37.919083,-22.00013,1.0347672,39.303726,-20.03717,-0.24076055,42.387405,-18.566463,-2.1285505,44.22504,-16.980652,-3.6666086,45.98208
11,-23.938517,2.6248953,37.913208,-21.987206,1.0249338,39.325806,-20.037352,-0.24519566,42.394077,-18.571539,-2.1358488,44.229683,-16.98178,-3.6741102,45.97912
12,-23.933958,2.6247156,37.919495,-21.97961,1.0205559,39.33316,-20.03499,-0.25256154,42.410316,-18.581177,-2.147706,44.2343,-16.994465,-3.691128,45.973675
13,-23.942547,2.6245902,37.930183,-21.977747,1.014578,39.335175,-20.035645,-0.25937742,42.419556,-18.585136,-2.1526253,44.23325,-16.998396,-3.694507,45.967144
14,-23.941029,2.6186352,37.936745,-21.975855,1.0092914,39.338696,-20.033684,-0.26270583,42.426826,-18.57853,-2.149088,44.229908,-16.991732,-3.6908345,45.967575
15,-23.934498,2.617818,37.953472,-21.971785,1.0046563,39.346348,-20.03415,-0.26488045,42.426453,-18.572708,-2.1458778,44.231934,-16.988098,-3.690744,45.971504
16,-23.931677,2.609986,37.960957,-21.96612,1.003842,39.346184,-20.034058,-0.26662493,42.430153,-18.572739,-2.1474307,44.23528,-16.98695,-3.691029,45.9708
17,-23.933409,2.5929444,37.962273,-21.969908,0.9956685,39.344105,-20.044373,-0.27474105,42.448082,-18.581633,-2.1544704,44.241325,-16.995974,-3.6988273,45.97832
