scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-26.134375,6.678405,35.254223,-24.32182,4.899261,36.462494,-22.676617,3.376722,39.266838,-21.347847,1.9802095,39.947094,-19.877256,-0.3467883,40.97307
1,-26.130482,6.6730065,35.253994,-24.312996,4.8904657,36.467278,-22.667692,3.3765645,39.282917,-21.346012,1.9807364,39.954277,-19.874258,-0.34444746,40.972622
2,-26.125895,6.6410046,35.243786,-24.310349,4.8746386,36.47211,-22.666126,3.3729963,39.279015,-21.344019,1.981856,39.959137,-19.869675,-0.33713508,40.976273
3,-26.12865,6.640007,35.241394,-24.311787,4.8732476,36.46857,-22.66423,3.3754349,39.27699,-21.344099,1.9857045,39.958954,-19.870594,-0.33496395,40.973045
4,-26.127636,6.639302,35.240368,-24.312523,4.874906,36.469353,-22.665255,3.37738,39.278294,-21.344639,1.9863522,39.957832,-19.870802,-0.33455947,40.97241
5,-26.130524,6.6378913,35.240494,-24.314693,4.876614,36.47009,-22.670925,3.3769212,39.286648,-21.348482,1.9885833,39.957832,-19.876703,-0.33468613,40.9838
6,-26.129839,6.6377096,35.239025,-24.313637,4.8777814,36.46587,-22.670618,3.3812249,39.282127,-21.35036,1.9908388,39.9542,-19.87783,-0.3331119,40.98034
7,-26.130505,6.63783,35.237587,-24.316422,4.881629,36.469128,-22.674707,3.3826613,39.285427,-21.350935,1.9940884,39.9539,-19.879133,-0.33177105,40.98347
8,-26.131502,6.637943,35.240025,-24.318739,4.8802085,36.471,-22.675116,3.3826165,39.284004,-21.355,1.9936152,39.95244,-19.882805,-0.33182165,40.98141
9,-26.13723,6.627198,35.231632,-24.323126,4.8714967,36.468014,-22.681032,3.3736532,39.27534,-21.357563,1.9882764,39.94972,-19.886353,-0.3413051,40.985302
10,-26.14622,6.6232452,35.208054,-24.328129,4.864165,36.460987,-22.683815,3.3673747,39.274815,-21.36154,1.9822457,39.950577,-19.88926,-0.348516,40.987324
11,-26.150576,6.6143775,35.201595,-24.333189,4.858538,36.457317,-22.687193,3.3630345,39.274605,-21.364483,1.9768696,39.95462,-19.89552,-0.3515473,40.98321
12,-26.15442,6.6071725,35.19637,-24.3373,4.853905,36.455177,-22.689283,3.3613417,39.277817,-21.369524,1.9745681,39.95263,-19.897629,-0.35360152,40.988194
13,-26.156553,6.6031013,35.19424,-24.339485,4.851991,36.449207,-22.692612,3.3568017,39.269314,-21.37474,1.9703069,39.951736,-19.901325,-0.35468152,40.99661
14,-26.159567,6.600334,35.191082,-24.342024,4.847898,36.442562,-22.695927,3.3534703,39.265198,-21.380928,1.9667367,39.95385,-19.910654,-0.3580514,40.98584
15,-26.159843,6.598146,35.18484,-24.345425,4.84639,36.443,-22.696009,3.353201,39.26528,-21.383148,1.9638517,39.952454,-19.915167,-0.3614365,40.99032
16,-26.16056,6.5966105,35.17999,-24.346758,4.845659,36.442104,-22.699461,3.3534524,39.271446,-21.383524,1.9638969,39.951214,-19.915419,-0.36248463,40.99008
17,-26.15971,6.597528,35.178596,-24.346804,4.847231,36.444973,-22.696642,3.3550313,39.266495,-21.383507,1.9638829,39.95133,-19.91656,-0.36216146,40.99175
18,-26.16052,6.5971375,35.179436,-24.347149,4.8488526,36.447536,-22.698288,3.3545012,39.26657,-21.385527,1.9609866,39.951954,-19.918821,-0.36523095,40.991074
