scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-23.617544,5.6924863,36.53515,-21.891577,3.9514577,37.898903,-20.624163,1.6042975,40.776814,-19.207153,-0.90544516,42.733227,-17.659039,-2.3039718,44.524323
1,-23.624695,5.677918,36.530766,-21.895031,3.941289,37.909176,-20.62842,1.600515,40.769714,-19.212559,-0.91109234,42.735638,-17.66273,-2.3101225,44.528545
2,-23.635256,5.6667356,36.53661,-21.905005,3.9325795,37.91641,-20.637875,1.5926234,40.77091,-19.220163,-0.91726315,42.731358,-17.66912,-2.3171697,44.521046
3,-23.642097,5.6658654,36.538605,-21.9095,3.9330852,37.92131,-20.64129,1.593693,40.774414,-19.221365,-0.9190771,42.731586,-17.67096,-2.3144317,44.512604
4,-23.640352,5.669432,36.54067,-21.909296,3.9383337,37.923035,-20.640278,1.5969465,40.776443,-19.220928,-0.9157036,42.729794,-17.669235,-2.314653,44.515816
5,-23.640413,5.668775,36.538837,-21.909176,3.938074,37.922016,-20.6422,1.5958028,40.77126,-19.221138,-0.9166353,42.73058,-17.672138,-2.3154638,44.518238
6,-23.64037,5.669136,36.540558,-21.911543,3.9377599,37.9258,-20.644165,1.5954794,40.771473,-19.224035,-0.91979206,42.72805,-17.674578,-2.3153322,44.51956
7,-23.641798,5.6690183,36.540146,-21.913273,3.9365566,37.927456,-20.645596,1.5950271,40.772163,-19.226042,-0.92042905,42.725475,-17.67612,-2.316529,44.51718
8,-23.643234,5.669784,36.542583,-21.915451,3.9367235,37.93143,-20.646822,1.595042,40.769524,-19.228313,-0.92091656,42.72275,-17.675629,-2.3168087,44.51804
9,-23.648678,5.670821,36.545555,-21.91958,3.9339447,37.93074,-20.649427,1.5922382,40.778625,-19.231394,-0.9223688,42.718033,-17.676664,-2.3192587,44.515697
10,-23.650541,5.671996,36.544632,-21.924717,3.9304454,37.927383,-20.653614,1.5911767,40.77904,-19.235765,-0.92404497,42.716713,-17.68065,-2.3228276,44.512177
11,-23.651333,5.672077,36.547493,-21.927439,3.931509,37.931084,-20.653694,1.5911232,40.779987,-19.23622,-0.9236458,42.714912,-17.68193,-2.3225622,44.503754
12,-23.649557,5.6733856,36.547466,-21.92177,3.9370706,37.937576,-20.654173,1.590935,40.780254,-19.235216,-0.92313826,42.718246,-17.681166,-2.3224735,44.507748
13,-23.649414,5.676336,36.550655,-21.92128,3.938879,37.94036,-20.65556,1.5935566,40.78324,-19.232714,-0.9205541,42.724144,-17.679014,-2.3212042,44.519554
14,-23.648676,5.682085,36.556427,-21.922617,3.9461617,37.943428,-20.656319,1.6007432,40.785416,-19.231026,-0.91784835,42.726948,-17.678783,-2.3206084,44.52085
15,-23.651884,5.6874957,36.562084,-21.923965,3.9493122,37.945564,-20.658682,1.6036153,40.787827,-19.228918,-0.9138946,42.73126,-17.677355,-2.31163,44.51828
16,-23.652811,5.689651,36.562866,-21.925385,3.95307,37.94967,-20.65836,1.6053779,40.797234,-19.227457,-0.9101719,42.733105,-17.677044,-2.3084276,44.519066
17,-23.661295,5.6893897,36.568115,-21.931364,3.9538643,37.956676,-20.65965,1.6055002,40.793392,-19.231466,-0.90977556,42.73398,-17.678448,-2.3065426,44.522854
