scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-27.895237,6.839076,34.120064,-25.979658,5.122369,35.299686,-23.79249,3.632134,38.090134,-22.211842,1.6838003,39.400215,-20.791834,-0.01722271,41.592236
1,-27.89866,6.8351755,34.11556,-25.982634,5.121141,35.299824,-23.79095,3.6271982,38.089336,-22.213276,1.6822118,39.401802,-20.79392,-0.018934237,41.594177
2,-27.89959,6.8332815,34.11422,-25.983624,5.1199465,35.29796,-23.791431,3.625943,38.088173,-22.214478,1.6805367,39.402878,-20.794481,-0.020435577,41.595303
3,-27.901917,6.829591,34.11362,-25.985268,5.1182914,35.296066,-23.78711,3.6241581,38.080204,-22.215656,1.6791298,39.403503,-20.793,-0.022977574,41.587734
4,-27.90233,6.825601,34.111824,-25.987282,5.116919,35.294834,-23.78553,3.6233282,38.078457,-22.216732,1.6779195,39.40391,-20.793629,-0.024829958,41.588226
5,-27.904968,6.8257036,34.115658,-25.990458,5.112931,35.290993,-23.790314,3.6236231,38.07736,-22.218704,1.6778638,39.40024,-20.79364,-0.024310809,41.58727
6,-27.904776,6.827341,34.117382,-25.988358,5.116077,35.29382,-23.792551,3.6219573,38.089676,-22.218472,1.6773993,39.403652,-20.793993,-0.023715064,41.58823
7,-27.903795,6.828838,34.116814,-25.987873,5.116034,35.29305,-23.793772,3.6227965,38.09066,-22.216808,1.6778582,39.40428,-20.79425,-0.022863388,41.58877
8,-27.900824,6.832387,34.113796,-25.985172,5.120457,35.298042,-23.794666,3.624376,38.09,-22.217094,1.6820792,39.40471,-20.7949,-0.022974309,41.591026
9,-27.899363,6.8367925,34.115753,-25.984291,5.122429,35.301273,-23.793594,3.6296015,38.09257,-22.216711,1.6860175,39.40104,-20.79558,-0.020717598,41.59271
10,-27.899643,6.837029,34.116642,-25.98344,5.123816,35.304996,-23.793865,3.6295824,38.091896,-22.216768,1.6843103,39.401554,-20.796051,-0.019690998,41.59228
11,-27.899235,6.838095,34.118137,-25.984003,5.1234508,35.299984,-23.789438,3.630239,38.09425,-22.215727,1.6859236,39.402752,-20.795595,-0.019024482,41.59137
12,-27.89736,6.8410463,34.115517,-25.986235,5.1253405,35.313313,-23.789078,3.6316934,38.09782,-22.214785,1.6877166,39.403305,-20.79592,-0.017729454,41.591595
13,-27.90074,6.8389854,34.110077,-25.989891,5.121588,35.308895,-23.792343,3.6296933,38.09272,-22.218136,1.6848505,39.403725,-20.795479,-0.019483853,41.59202
14,-27.90505,6.8346033,34.11128,-25.99297,5.117846,35.30675,-23.796515,3.6250765,38.084812,-22.221306,1.6817309,39.402996,-20.79883,-0.022967681,41.59349
15,-27.911674,6.825901,34.087975,-25.993706,5.117084,35.292164,-23.803091,3.623518,38.08875,-22.224644,1.6774231,39.404858,-20.800478,-0.023975039,41.590675
16,-27.914776,6.820776,34.091545,-26.001362,5.11003,35.29956,-23.80363,3.6179264,38.07977,-22.228449,1.6733613,39.40727,-20.80263,-0.02811696,41.589912
17,-27.919556,6.8133855,34.087826,-26.001781,5.108804,35.298424,-23.802946,3.6201522,38.08315,-22.230064,1.6764227,39.401726,-20.803015,-0.026931839,41.58922
18,-27.91932,6.8132997,34.087166,-26.000498,5.10804,35.297085,-23.804466,3.621635,38.088036,-22.229843,1.6768934,39.402306,-20.803404,-0.026430331,41.589832
