scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,987.29504,583.4619,0.65190405,965.1431,411.81293,0.92186415,963.6628,232.26442,0.768989,980.8093,112.00546,0.96537656,987.9967,583.04504,0.038956057
1,987.4428,583.1242,0.7212412,965.23175,411.74335,0.9298382,963.5844,232.31075,0.8124739,981.047,111.54302,0.9623361,988.2548,582.70215,0.035376485
2,987.3917,583.1416,0.721473,965.3592,411.53305,0.91713417,963.6241,232.34013,0.8158333,981.0759,111.53807,0.9639546,988.2037,582.72235,0.034781203
3,987.42334,583.13574,0.71480066,965.3383,411.50912,0.9147415,963.4424,232.33939,0.83630055,981.08795,111.53049,0.9598425,988.2353,582.7227,0.035299413
4,987.44055,583.1532,0.71568274,965.32886,411.50983,0.9164058,963.4561,232.36272,0.8328002,981.07526,111.534996,0.96096236,988.25195,582.73,0.03554599
5,987.2933,583.2298,0.7038006,965.2506,411.46567,0.92516106,963.66626,232.20882,0.8350485,980.93005,111.53505,0.96551657,988.08276,582.8024,0.03487658
6,987.24115,583.30035,0.7027863,965.22546,411.48752,0.92306775,963.6607,232.28288,0.81261975,980.9213,111.54866,0.9597438,988.0178,582.8712,0.035306744
7,987.2412,583.2773,0.69404894,965.24756,411.49203,0.93201965,963.5992,232.245,0.82362086,980.9239,111.53289,0.9584484,988.0221,582.8472,0.03501116
8,987.10846,583.4105,0.6837177,965.1847,411.43375,0.93407106,963.4743,232.16719,0.8473871,980.9299,111.549675,0.96503973,987.89124,582.9736,0.036127854
9,987.00665,583.29126,0.72231656,965.18054,411.52322,0.937664,963.5056,232.22041,0.817427,980.84454,111.52197,0.9699686,987.7927,582.80945,0.035230827
10,986.94836,583.2256,0.7321766,965.2057,411.61197,0.9270039,963.5479,232.2108,0.80612934,980.8039,111.44152,0.9705955,987.76245,582.74036,0.034536365
11,986.90845,583.17804,0.74683523,965.2427,411.42862,0.9237603,963.6205,232.19633,0.7965545,980.82385,111.46392,0.9716793,987.7315,582.6681,0.03386756
12,986.8427,583.21185,0.7379229,965.3006,411.21573,0.9115092,963.6076,232.24686,0.7683471,980.8085,111.364624,0.96077365,920.1994,248.04411,0.04082508
13,986.855,583.1456,0.7417943,965.2278,411.47137,0.9298194,963.6266,232.25655,0.7705264,980.7822,111.414055,0.96401703,920.18054,247.87958,0.040538345
14,986.86804,583.1738,0.7348623,965.21313,411.48584,0.92814106,963.6219,232.27664,0.7727835,980.81146,111.45534,0.9643901,920.00574,247.79556,0.041688573
15,986.8572,583.1763,0.73351777,965.1494,411.46582,0.926294,963.67395,232.30815,0.7822734,980.864,111.50011,0.9632587,987.65076,582.70013,0.034885596
16,986.888,583.2113,0.72144467,965.2885,411.4505,0.93451554,963.6141,232.32883,0.7935375,980.85486,111.532524,0.9625793,987.68225,582.7498,0.034797903
17,986.8034,583.1511,0.72830814,965.2818,411.49295,0.93898356,963.5638,232.29385,0.7928675,980.8845,111.46755,0.96606183,987.59796,582.65875,0.03555177
