scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1024.9058,1189.1322,0.07551864,479.3093,1192.4669,0.035496052,1871.0012,236.02419,0.059868567,1022.1504,1187.9742,0.039591108,1843.1904,393.18146,0.068987384
1,1024.6041,1189.1119,0.07749293,479.37216,1192.2906,0.042679172,1867.9602,238.63155,0.0564337,1022.18854,1187.9304,0.04063166,1842.374,394.07715,0.05360004
2,1024.4635,1189.0714,0.07379831,479.43988,1192.1844,0.0464907,1855.9857,390.2936,0.063630894,1022.07367,1187.9584,0.037938576,1849.8866,392.7311,0.06541247
3,1024.4176,1189.0552,0.07708766,479.46317,1192.1755,0.046737805,1818.4884,609.519,0.065207236,1022.0842,1187.9636,0.03763133,1816.3984,606.5922,0.06364891
4,1024.4369,1189.1298,0.07181507,11.493882,1159.4489,0.05314215,1818.4656,609.4359,0.06287923,1022.00635,1187.9965,0.035095222,1816.3977,606.4955,0.06560816
5,1024.4995,1189.0743,0.07128916,108.49542,1166.8561,0.05353582,1855.9144,390.1364,0.0643596,1874.4946,234.99968,0.0564888,1845.2262,394.2372,0.06346107
6,1024.5151,1189.041,0.067440696,480.79935,1191.3727,0.048965126,1868.13,237.93272,0.06609605,1868.6459,238.14592,0.05367586,1844.4027,394.3644,0.060483135
7,1024.5793,1189.0066,0.064758345,105.93063,1168.974,0.05508001,1868.2123,237.25081,0.061818067,1873.9452,234.99779,0.054169167,1843.855,394.16782,0.06055455
8,1024.6199,1188.9874,0.065546475,487.62784,1189.6404,0.049923714,1818.8103,609.6756,0.055193305,1875.2172,235.03745,0.030828798,1841.6971,391.81348,0.051108215
9,1024.5195,1188.992,0.069541074,483.47186,1189.9149,0.050343104,1868.2865,237.19522,0.06412988,213.13156,1183.0095,0.048297822,1813.4418,606.8602,0.042951234
10,1024.4807,1189.008,0.07049083,483.32224,1189.9421,0.050472196,1868.1511,237.08981,0.059476804,212.77994,1183.3496,0.057911713,1816.2795,606.5573,0.04746677
11,1024.4646,1189.015,0.06890626,482.76672,1190.2424,0.04927104,1868.0874,237.35225,0.058995195,216.23299,1183.58,0.0516357,1816.1526,606.4715,0.04568887
12,1024.5431,1188.9648,0.061826095,482.19254,1190.5255,0.05020338,1868.1697,237.18822,0.060269214,216.37646,1184.9325,0.049064625,1813.2052,606.6642,0.043261196
13,1024.5496,1189.0504,0.07366246,482.0308,1190.5754,0.053217113,1818.911,609.70245,0.06431552,212.91495,1184.1383,0.048876096,1816.5636,606.6035,0.057062253
14,1024.6089,1189.0619,0.07897475,482.3042,1190.4426,0.05106472,1868.3098,237.0374,0.064557776,1873.9556,234.87535,0.047946543,1816.4435,606.5702,0.05123855
15,1024.5812,1189.0842,0.07835979,482.0795,1190.5671,0.05151038,1868.7313,236.68513,0.06442389,1873.9172,234.84053,0.05004006,1826.6127,246.0852,0.030370088
16,1024.6045,1188.9951,0.07525709,482.17566,1190.3806,0.05423651,1819.2107,609.7487,0.068726785,1873.9824,234.88873,0.051539328,1817.6375,607.0888,0.11621862
