scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,890.0563,723.319,0.72212344,887.11676,550.09064,0.9216837,892.1758,363.2413,0.8237056,902.96295,236.71654,0.84774727,937.4125,67.003494,0.6168266
1,890.09515,723.2891,0.72945565,887.09625,550.00165,0.9415961,892.0914,363.27243,0.8208766,903.00824,236.72742,0.83061236,937.41394,66.98778,0.6142213
2,890.10754,723.22314,0.71768004,887.09924,550.0027,0.94706064,892.00916,363.2548,0.7935033,902.9544,236.72845,0.8380192,937.50494,66.68214,0.6022592
3,890.137,723.19324,0.7229717,887.00555,549.9704,0.9507989,891.87604,363.2244,0.8056636,902.9988,236.79878,0.8210094,937.20917,67.27695,0.6263804
4,890.2411,723.2716,0.70491195,887.04114,549.95715,0.9398512,891.7769,363.1564,0.83340305,902.8844,236.6208,0.84110105,937.3391,66.78618,0.60306287
5,890.32605,723.3112,0.705682,886.9883,550.272,0.94759923,891.8417,363.42288,0.832286,902.97784,236.72563,0.8221975,937.2459,67.35291,0.6525009
6,890.4133,723.36053,0.7201617,886.9911,550.2272,0.9481523,892.24426,363.58597,0.7824016,902.99805,236.74786,0.81742465,937.23553,67.34539,0.65449405
7,890.41846,723.38855,0.72309214,887.0431,550.2315,0.9510883,891.99225,363.2197,0.8334749,902.9934,236.76727,0.82897633,937.21124,67.287254,0.6551872
8,890.39905,723.41095,0.7195283,887.0567,550.242,0.95738024,891.9744,363.38528,0.85938746,903.0687,236.7543,0.8557211,937.2278,67.34826,0.6491007
9,890.4178,723.51935,0.7128584,886.94135,550.2786,0.9484148,892.352,363.32425,0.8332554,903.07227,236.76555,0.8402179,937.25165,67.35542,0.6340222
10,890.49176,723.61334,0.7049064,886.8998,550.3337,0.9483694,892.836,363.35052,0.7672382,903.0608,236.80289,0.8304109,937.20166,67.355705,0.6423348
11,890.55,723.629,0.70443285,886.9017,550.30035,0.9477397,892.65283,363.29037,0.7610333,902.9862,236.81213,0.83449244,937.2017,67.30886,0.6389959
12,890.6957,723.68915,0.6838464,886.9678,550.1914,0.9376944,892.82825,363.35876,0.7679745,903.001,236.83324,0.83051807,937.1639,67.27614,0.64054376
13,890.6063,723.6159,0.7076224,886.996,550.2148,0.9381653,893.25446,363.38406,0.75242907,902.9316,236.7478,0.84435123,937.2362,67.3213,0.6309602
14,890.5595,723.5415,0.6984087,886.99194,550.2709,0.941504,892.8697,363.45746,0.7469001,902.8922,236.69621,0.84436405,937.1802,67.42295,0.5987457
15,890.5946,723.60376,0.70503443,887.0644,550.2762,0.9513131,892.4852,363.5451,0.7638909,902.95355,236.80927,0.8482947,937.1608,67.36836,0.62995106
16,890.66473,723.69073,0.67559266,887.01166,550.32697,0.9614621,892.5921,363.55106,0.7352259,902.9349,236.75313,0.8518251,937.1037,67.34624,0.65209866
17,890.6661,723.65216,0.6647725,887.109,550.1579,0.94362545,892.53546,363.46176,0.770435,902.8561,236.69727,0.8386682,937.19366,67.43306,0.645569
