scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1024.5562,1190.2933,0.122960895,218.87758,1176.9373,0.042383727,219.6132,1179.5935,0.052764207,1022.149,1191.3518,0.041247394,568.71967,1019.49347,0.042203907
1,1024.7108,1190.3737,0.11096476,1022.1948,1190.6106,0.043102797,564.7929,1020.69604,0.04842654,1022.3357,1191.408,0.037075114,564.9228,1020.007,0.054061964
2,1024.6205,1190.1254,0.11782199,1022.2091,1190.5361,0.035625003,1874.7966,235.39436,0.047889784,1022.45135,1187.4587,0.043543987,565.0631,1020.05005,0.07409967
3,1024.5297,1190.1265,0.11868293,1022.0984,1190.4955,0.037890386,564.7597,1020.74194,0.046201047,1022.39954,1187.4502,0.04432401,568.52264,1019.4442,0.05470496
4,1024.5603,1190.058,0.12110903,1022.0961,1190.4597,0.035221674,564.6292,1020.5986,0.049936563,1022.3937,1187.429,0.04706628,568.4055,1019.3463,0.0658195
5,1024.733,1190.2284,0.1179414,218.59819,1178.614,0.042017583,564.61615,1020.67505,0.046643946,1022.4325,1187.5118,0.0444296,568.3852,1019.4105,0.07095875
6,1024.7285,1190.2274,0.11754555,218.11763,1177.7516,0.06284583,218.77528,1180.0045,0.057283532,1022.32416,1191.389,0.044147823,564.7219,1019.9573,0.07106018
7,1024.6865,1190.1931,0.117644235,1022.10565,1190.7004,0.035471197,564.7567,1020.55963,0.048298474,1022.445,1187.4951,0.044572167,564.82874,1019.8681,0.07899602
8,1024.6647,1190.1187,0.119189285,1022.1625,1190.5977,0.03617798,564.66754,1020.6441,0.052766394,1022.48834,1187.4961,0.045135483,564.7628,1019.93726,0.08996068
9,1024.6049,1190.282,0.11627589,1021.98724,1190.666,0.03579438,564.5518,1020.60645,0.04652768,1022.1726,1191.3706,0.04222806,568.3899,1019.4597,0.062221184
10,1024.5679,1190.4581,0.10738182,1021.88025,1190.7432,0.03904821,564.67065,1020.64215,0.04084043,1022.0886,1191.4888,0.038306747,568.41956,1019.5184,0.060981542
11,1024.6577,1190.3809,0.111129776,112.10878,1161.1001,0.06554517,564.79834,1020.6272,0.05908644,1022.1643,1191.4656,0.040782455,564.8952,1019.9621,0.09256988
12,1024.7501,1190.1882,0.11779627,218.18614,1179.1361,0.041389883,564.5747,1020.6059,0.05322337,1022.3608,1191.3522,0.043766163,568.3109,1019.4074,0.07687695
13,1024.7719,1190.4811,0.112920955,70.56245,1158.5729,0.09739316,564.5893,1020.5124,0.039331306,1022.2061,1191.6036,0.039776012,564.67584,1019.8316,0.0554807
14,1024.7599,1190.4021,0.11375832,1022.032,1190.8676,0.035744824,564.68353,1020.4993,0.039552357,1022.2015,1191.5425,0.040877312,564.736,1019.82605,0.048781063
15,1024.8136,1190.4844,0.111939386,1022.0426,1191.0107,0.034026954,564.60333,1020.4585,0.037694056,1022.2051,1191.666,0.040038478,564.7051,1019.8286,0.047240667
