scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,854.7817,947.9606,0.95055914,839.6384,806.53015,0.85566,824.23346,645.14136,0.8212901,798.4304,523.47833,0.76877695,724.78503,341.32074,0.873307
1,855.0538,947.8327,0.97777647,839.852,806.8084,0.84882885,824.0504,645.09283,0.8353951,798.3832,523.4784,0.7431718,724.82666,341.4583,0.85129267
2,855.5262,947.8921,0.99659073,839.67554,806.96686,0.8396945,824.05975,645.17377,0.83055586,798.1252,523.4759,0.74254537,724.7006,341.4528,0.83714485
3,855.57697,947.8835,0.98766595,839.63367,806.9929,0.8262363,824.0642,645.2312,0.8424912,798.0871,523.5516,0.7422201,724.6679,341.55627,0.8577913
4,855.52673,947.9077,0.9948485,839.7151,807.58655,0.8593751,824.20465,645.3631,0.8362307,798.1628,523.7978,0.74038684,724.68036,341.60965,0.85357326
5,855.5723,947.9363,0.9973433,839.51013,807.564,0.8593439,824.0991,645.2235,0.82356,797.9947,523.72815,0.7483705,724.66974,341.54843,0.8637743
6,855.5174,947.8739,0.9840574,839.4934,807.44775,0.89710295,824.0623,645.2472,0.835963,797.7914,523.6625,0.74581474,724.72253,341.54504,0.83719635
7,855.598,947.9145,0.94533503,839.39166,807.34357,0.8963017,823.99927,645.3092,0.83474964,797.9117,523.70404,0.74622947,724.4919,341.88998,0.85555446
8,855.6116,947.87585,0.9571077,839.3054,807.2031,0.8943924,823.88904,645.2749,0.8388264,797.807,523.6321,0.73539764,724.5493,341.54578,0.83890265
9,855.66266,947.91534,0.95089674,839.4808,807.307,0.89245176,824.0274,645.41095,0.8340752,797.9399,523.7136,0.74648786,724.51385,341.54266,0.85390174
10,855.7387,947.82385,0.9546381,839.66766,807.34735,0.87974924,824.1051,645.68756,0.826439,798.04913,523.80054,0.74113744,724.53265,341.67157,0.848363
11,855.7769,947.715,0.9780871,839.32684,807.16254,0.8877885,824.0841,645.28204,0.8247067,798.0522,523.5847,0.73491096,724.52826,341.65173,0.84960526
12,855.9002,947.69763,0.9749767,840.03217,807.55176,0.87620264,824.0531,645.2609,0.84060115,798.1704,523.7753,0.75228435,724.5285,341.70712,0.84845126
13,856.0555,947.7741,0.97235656,839.82733,807.4975,0.89411783,824.449,645.2421,0.8307122,798.40875,523.7128,0.74389637,724.86145,341.56973,0.8482539
14,856.20215,947.70764,0.9650174,839.8104,806.96735,0.8632841,824.48706,644.94366,0.8141444,798.8552,523.5554,0.7468261,725.3178,341.3016,0.86926967
15,856.49817,947.7722,0.95423687,840.4894,807.1404,0.8159507,824.7419,645.00867,0.8061394,799.2368,523.6355,0.74247754,725.80005,341.438,0.8917916
16,856.873,947.863,0.93676734,840.59485,807.0581,0.8175028,824.9402,645.16534,0.79779273,799.34644,523.5615,0.75214267,725.8327,341.2473,0.8912529
17,856.9262,947.85126,0.94470173,840.699,807.0779,0.82878524,824.9306,645.18365,0.8080825,799.56415,523.58215,0.7484278,725.8711,341.2653,0.87494063
