timestamp,quat1,quat2
014837408988,"(0.96826171875, -0.04266357421875, 0.24627685546875, 0.00286865234375)","(0.0, 0.0, 0.0, 0.0)"
014837420122,"(0.96832275390625, -0.04278564453125, 0.245849609375, 0.00323486328125)","(0.0, 0.0, 0.0, 0.0)"
014837431454,"(0.9683837890625, -0.0430908203125, 0.24560546875, 0.003662109375)","(0.0, 0.0, 0.0, 0.0)"
014837441842,"(0.96844482421875, -0.04302978515625, 0.24542236328125, 0.00396728515625)","(0.0, 0.0, 0.0, 0.0)"
014837453430,"(0.96826171875, -0.04241943359375, 0.24627685546875, 0.00384521484375)","(0.0, 0.0, 0.0, 0.0)"
014837465213,"(0.96807861328125, -0.0421142578125, 0.2470703125, 0.00360107421875)","(1.0, -0.00048828125, 0.00067138671875, -0.00030517578125)"
014837476172,"(0.96807861328125, -0.04180908203125, 0.2471923828125, 0.0032958984375)","(1.0, -0.000244140625, 0.00103759765625, -0.00067138671875)"
014837483278,"(0.96807861328125, -0.04180908203125, 0.2471923828125, 0.0032958984375)","(1.0, 0.0001220703125, 0.00128173828125, -0.00079345703125)"
014837490517,"(0.96807861328125, -0.041748046875, 0.2470703125, 0.0032958984375)","(1.0, 0.0001220703125, 0.00128173828125, -0.00079345703125)"
014837497862,"(0.96807861328125, -0.04150390625, 0.24725341796875, 0.0029296875)","(1.0, 0.0001220703125, 0.00152587890625, -0.00103759765625)"
014837504832,"(0.96807861328125, -0.04150390625, 0.24725341796875, 0.0029296875)","(1.0, -6.103515625e-05, 0.00152587890625, -0.000732421875)"
014837512669,"(0.968017578125, -0.0413818359375, 0.24755859375, 0.002685546875)","(1.0, -0.000244140625, 0.00164794921875, -0.00067138671875)"
014837518763,"(0.96795654296875, -0.04144287109375, 0.24755859375, 0.0028076171875)","(1.0, -0.000244140625, 0.00164794921875, -0.00067138671875)"
014837526537,"(0.968017578125, -0.041259765625, 0.247314453125, 0.0028076171875)","(0.989501953125, -0.090576171875, 0.11248779296875, -0.0006103515625)"
014837533913,"(0.968017578125, -0.041259765625, 0.247314453125, 0.0028076171875)","(0.989501953125, -0.0906982421875, 0.112548828125, -0.0008544921875)"
014837541619,"(0.96807861328125, -0.04119873046875, 0.24725341796875, 0.00299072265625)","(0.989501953125, -0.09124755859375, 0.1121826171875, -0.0006103515625)"
014837549275,"(0.9681396484375, -0.04193115234375, 0.24688720703125, 0.00347900390625)","(0.989501953125, -0.09124755859375, 0.1121826171875, -0.0006103515625)"
014837555977,"(0.968017578125, -0.0419921875, 0.2471923828125, 0.00384521484375)","(0.989501953125, -0.0916748046875, 0.11151123046875, -0.0006103515625)"
014837563323,"(0.968017578125, -0.0419921875, 0.2471923828125, 0.00384521484375)","(0.98944091796875, -0.0921630859375, 0.11163330078125, -0.00079345703125)"
014837569509,"(0.96795654296875, -0.0419921875, 0.2474365234375, 0.00433349609375)","(0.99725341796875, -0.0921630859375, 0.11163330078125, -0.00079345703125)"
014837578241,"(0.9678955078125, -0.04180908203125, 0.24774169921875, 0.00445556640625)","(0.9971923828125, -0.09210205078125, 0.1121826171875, -0.0008544921875)"
014837585879,"(0.9678955078125, -0.04180908203125, 0.24774169921875, 0.00445556640625)","(0.9971923828125, -0.091796875, 0.1126708984375, -0.00103759765625)"
014837592175,"(0.9678955078125, -0.04193115234375, 0.24774169921875, 0.0045166015625)","(0.99713134765625, -0.0916748046875, 0.113037109375, -0.00079345703125)"
014837600579,"(0.9678955078125, -0.0421142578125, 0.24774169921875, 0.0047607421875)","(0.99713134765625, -0.0916748046875, 0.113037109375, -0.00079345703125)"
014837608711,"(0.9677734375, -0.04217529296875, 0.24810791015625, 0.005126953125)","(0.99713134765625, -0.091796875, 0.11309814453125, -0.00054931640625)"
