scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,889.4996,777.93524,0.6198348,837.43427,627.5325,0.8722571,818.31305,434.33728,0.64077646,807.4658,281.95486,1.0,796.44977,58.699627,0.43378344
1,889.4204,777.7324,0.571347,837.2733,627.557,0.8504774,818.2125,433.7987,0.580401,807.48834,282.01328,1.0,796.2422,58.633896,0.4335175
2,889.3474,777.9186,0.5879842,837.18,627.5718,0.8435441,818.2838,434.2668,0.6184374,807.46484,281.9224,1.0,796.3268,58.828438,0.44157284
3,889.3477,777.9199,0.5815944,837.32074,627.331,0.85549664,818.2191,434.23425,0.6152616,807.4862,281.72668,1.0,796.2751,58.729927,0.43271035
4,889.3842,777.78,0.5874152,837.18286,627.5786,0.8531658,818.37695,434.2181,0.6209424,807.55194,281.96857,1.0,796.19666,58.60985,0.43535703
5,889.395,777.74884,0.54293627,837.4403,627.2985,0.8407165,818.38837,434.099,0.62836367,807.5327,281.681,1.0,796.3551,58.48742,0.4427526
6,889.3974,777.7556,0.5432405,837.49,627.1352,0.84505993,818.32837,433.96542,0.5827254,807.7092,281.5064,1.0,796.5606,58.261936,0.440883
7,889.36786,777.7474,0.5399474,837.5838,627.51166,0.8365998,818.3878,434.5644,0.6219445,807.75146,281.9335,1.0,796.4447,58.703545,0.45306087
8,889.43744,777.7982,0.54971296,837.52924,627.2926,0.84783626,818.27515,434.0172,0.60266775,807.7601,281.5044,1.0,796.4812,58.530613,0.43321636
9,889.4424,777.7891,0.5469026,837.52124,627.36383,0.84204614,818.08563,434.26373,0.6055862,807.7864,281.63824,1.0,796.4126,58.650414,0.42119312
10,889.349,777.9125,0.53179497,837.4093,627.5426,0.84882045,818.04663,434.90775,0.6420377,807.78217,281.9973,1.0,796.3917,58.600616,0.41904014
11,889.37775,777.8932,0.5243721,837.37244,627.1659,0.8414021,817.9907,434.65448,0.6445565,807.63245,281.57224,1.0,796.4899,58.459263,0.4301643
12,889.33704,777.87213,0.53810066,837.17163,627.5682,0.8344823,817.9572,434.76996,0.65825754,807.6489,281.97305,1.0,796.461,58.620014,0.4252961
13,889.3317,777.8583,0.52810824,837.16113,627.548,0.8204997,818.1977,434.53946,0.6558629,807.73834,282.03867,1.0,796.35785,58.689953,0.43491864
14,889.33844,777.82306,0.5137002,837.37024,627.2795,0.8394728,818.039,434.09735,0.66432554,807.79694,281.50085,1.0,796.375,58.357784,0.43615177
15,889.35693,777.8499,0.5145335,837.2402,627.5261,0.8423932,818.23944,434.62955,0.7289429,807.787,281.99075,1.0,796.3654,58.49389,0.40951774
16,889.3652,777.8428,0.50853425,837.3082,627.2848,0.84179974,818.5872,434.55142,0.71146256,807.98267,281.81784,1.0,796.42834,58.494553,0.42228323
17,889.2698,777.60364,0.5092892,837.3913,627.2595,0.8439248,818.1027,433.96252,0.64880514,807.8321,281.48477,1.0,796.4286,58.280296,0.44375142
