scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-26.680841,5.4753346,35.18681,-24.725744,3.7957745,36.358322,-22.46846,2.658805,39.313408,-20.520172,1.0544851,41.158237,-18.924896,-0.13772084,42.80755
1,-26.680962,5.475759,35.186527,-24.728973,3.7982666,36.357666,-22.468248,2.6590862,39.31421,-20.52225,1.0575303,41.15604,-18.928406,-0.13642968,42.815052
2,-26.681479,5.4792604,35.193188,-24.730482,3.7991824,36.35715,-22.476479,2.6608093,39.301846,-20.524693,1.0579209,41.153397,-18.929712,-0.13746327,42.798584
3,-26.683102,5.4814854,35.190464,-24.735245,3.8020225,36.356846,-22.475714,2.6603558,39.309788,-20.526373,1.0576131,41.15647,-18.9321,-0.13612878,42.80155
4,-26.685741,5.482137,35.189785,-24.736557,3.8029208,36.352898,-22.483095,2.6625326,39.31966,-20.528131,1.0582371,41.154205,-18.932314,-0.13571917,42.802734
5,-26.68513,5.4811077,35.187847,-24.736721,3.8038418,36.349106,-22.477057,2.663844,39.308544,-20.525564,1.0581735,41.14936,-18.933893,-0.13588132,42.797302
6,-26.684902,5.4795194,35.184906,-24.736683,3.8031058,36.349617,-22.479029,2.661855,39.30423,-20.526268,1.0567579,41.15015,-18.933195,-0.13619663,42.795864
7,-26.684563,5.478082,35.180645,-24.734028,3.8006043,36.344448,-22.482473,2.660394,39.30152,-20.525673,1.0553827,41.14896,-18.932772,-0.13631114,42.79544
8,-26.68558,5.4741216,35.17424,-24.7315,3.797059,36.3392,-22.482574,2.6614828,39.304764,-20.525002,1.0541878,41.14745,-18.931194,-0.13730213,42.792393
9,-26.678337,5.4759407,35.16925,-24.729115,3.7980561,36.33966,-22.478859,2.660939,39.29497,-20.522171,1.0541517,41.141636,-18.927565,-0.13547514,42.790592
10,-26.66885,5.4787903,35.171207,-24.71672,3.799318,36.338894,-22.467863,2.6628392,39.314808,-20.515825,1.0564498,41.141197,-18.923607,-0.13429008,42.79089
11,-26.662668,5.478212,35.17104,-24.707956,3.797582,36.331036,-22.463108,2.6624396,39.304874,-20.508562,1.0537192,41.139053,-18.917114,-0.13455991,42.79138
12,-26.659742,5.477625,35.16185,-24.702442,3.796077,36.32703,-22.45796,2.6617522,39.297554,-20.503328,1.0516645,41.143387,-18.913097,-0.13451137,42.799473
13,-26.658304,5.4744678,35.162697,-24.698515,3.7915602,36.325794,-22.458452,2.6586647,39.299473,-20.499401,1.0484514,41.143375,-18.912159,-0.13564543,42.8007
14,-26.657366,5.4682765,35.158726,-24.701178,3.7885516,36.332638,-22.453955,2.655409,39.29439,-20.49927,1.046646,41.145164,-18.911224,-0.13644508,42.798534
15,-26.656494,5.470543,35.159225,-24.698313,3.792465,36.33204,-22.45308,2.6573248,39.30105,-20.499008,1.0486354,41.143967,-18.911285,-0.13614106,42.798836
16,-26.654377,5.4730315,35.157898,-24.695513,3.7957914,36.33092,-22.452438,2.6590014,39.30223,-20.498745,1.0512875,41.143883,-18.911612,-0.13623023,42.80055
17,-26.654133,5.476492,35.160416,-24.69518,3.7997305,36.32985,-22.448093,2.665641,39.291615,-20.49938,1.0547291,41.141235,-18.912066,-0.1349779,42.79927
