scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,862.6423,581.89197,0.3458606,1028.1031,452.17377,0.7873093,990.33215,265.0921,0.43237606,994.6852,60.142433,0.2801137,800.18365,390.18378,0.2004932
1,862.91144,582.9485,0.33761245,1028.0029,452.11996,0.8085902,990.2727,264.52176,0.42882678,994.61786,60.08227,0.28881896,800.33,389.85788,0.18833278
2,862.62036,582.17,0.33188877,1028.1018,452.0103,0.8028213,990.08655,264.10602,0.417049,994.394,59.957306,0.30847144,799.9377,389.52567,0.1918937
3,862.84406,582.39124,0.29755667,1028.109,452.04224,0.8020935,990.1444,264.08707,0.41429463,994.42615,60.000614,0.30516952,800.09595,389.90894,0.20138021
4,769.83484,522.01886,0.30404755,1028.0133,452.35187,0.80452645,990.3403,264.6572,0.42148936,994.3911,60.526665,0.2874651,800.13885,389.93045,0.19897805
5,769.68353,521.7551,0.30869016,1028.0406,452.23685,0.8221091,991.14044,265.94812,0.4404452,994.127,60.447193,0.3112726,799.95465,389.83286,0.2116114
6,769.71234,521.9495,0.30033883,1027.9965,452.16614,0.82758737,991.14465,265.96487,0.44320434,994.1318,60.4042,0.31942284,800.178,390.0364,0.20616516
7,769.51495,521.48785,0.38691118,1027.9723,452.06412,0.82632095,990.9756,265.87387,0.43786398,994.12775,60.317062,0.3245799,800.18823,390.16986,0.20789768
8,768.36365,521.9493,0.43215337,1027.7654,452.12973,0.81079924,990.1715,264.7641,0.43311355,990.33136,59.914505,0.29831192,799.7242,389.5715,0.2047071
9,769.81903,521.3138,0.32457122,1027.9691,452.22202,0.8140536,990.3753,264.96375,0.44653994,990.2941,59.929302,0.3065158,799.9177,390.12277,0.20667446
10,769.8527,521.49005,0.30915934,1027.973,452.26187,0.8197958,990.26953,265.10782,0.45121568,990.2617,59.91741,0.30798534,799.9751,390.19812,0.20902295
11,769.5758,521.26355,0.34906253,1027.9448,452.27026,0.8362704,990.28564,265.0186,0.4476962,994.2294,60.400143,0.2940852,800.2998,390.3327,0.2042886
12,769.62225,521.45386,0.32708392,1027.9185,452.67996,0.8383194,990.2964,265.43274,0.44732302,994.0661,60.439278,0.31003356,800.2183,390.6333,0.20522061
13,769.7363,521.4462,0.3163531,1027.9156,452.44406,0.8397144,991.0626,266.0368,0.44311583,990.22076,59.95642,0.3072271,799.9025,390.2944,0.21831968
14,769.55237,521.352,0.37767234,1027.931,452.31375,0.8297937,991.0511,266.01407,0.44444656,990.28955,59.853493,0.3179517,799.7237,390.00952,0.20951453
15,769.7563,521.73114,0.29826736,1028.021,452.23462,0.8381693,990.9945,266.10654,0.4433172,994.09546,60.42317,0.30057263,800.3066,390.50314,0.21270123
16,769.533,521.46387,0.34947416,1027.8224,452.2571,0.8202019,990.9493,265.789,0.44293433,990.39014,59.90097,0.32227778,799.7148,389.53052,0.19900846
17,768.581,521.3475,0.4169065,1027.88,452.22766,0.8227471,990.9341,265.91397,0.46249196,990.05695,59.947422,0.2727139,799.7844,389.90353,0.20585035
