timestamp,quat1,quat2
215428022097,"(0.93231201171875, -0.10693359375, -0.345458984375, -0.0020751953125)","(0.0, 0.0, 0.0, 0.0)"
215428034723,"(0.93218994140625, -0.10693359375, -0.3458251953125, -0.00189208984375)","(0.0, 0.0, 0.0, 0.0)"
215428046457,"(0.9322509765625, -0.10675048828125, -0.34576416015625, -0.000732421875)","(0.0, 0.0, 0.0, 0.0)"
215428058236,"(0.9322509765625, -0.106689453125, -0.345703125, -0.00054931640625)","(0.0, 0.0, 0.0, 0.0)"
215428068416,"(0.93231201171875, -0.10589599609375, -0.34576416015625, -0.00054931640625)","(0.0, 0.0, 0.0, 0.0)"
215428077577,"(0.93231201171875, -0.1055908203125, -0.345947265625, -0.0008544921875)","(1.0, -0.0001220703125, -0.00042724609375, -0.0001220703125)"
215428086629,"(0.932373046875, -0.1055908203125, -0.34576416015625, -0.0008544921875)","(1.0, -0.0001220703125, -0.00018310546875, -0.000244140625)"
215428097074,"(0.93243408203125, -0.10552978515625, -0.34564208984375, -0.001220703125)","(1.0, -0.00030517578125, -6.103515625e-05, -6.103515625e-05)"
215428106431,"(0.93206787109375, -0.106201171875, -0.3463134765625, -0.00152587890625)","(1.0, -0.00030517578125, -0.00042724609375, 0.000244140625)"
215428115292,"(0.9320068359375, -0.1060791015625, -0.34649658203125, -0.0023193359375)","(1.0, -0.00042724609375, -0.00054931640625, 0.000732421875)"
215428124298,"(0.9320068359375, -0.1060791015625, -0.34649658203125, -0.0023193359375)","(0.9332275390625, -0.35430908203125, 0.059326171875, 0.00067138671875)"
215428133489,"(0.9320068359375, -0.10626220703125, -0.34649658203125, -0.0025634765625)","(0.9332275390625, -0.35430908203125, 0.059326171875, 0.00067138671875)"
215428142028,"(0.9320068359375, -0.106201171875, -0.3465576171875, -0.0023193359375)","(0.93328857421875, -0.354248046875, 0.05963134765625, 0.00067138671875)"
215428151987,"(0.93182373046875, -0.10638427734375, -0.346923828125, -0.002685546875)","(0.93328857421875, -0.35418701171875, 0.0592041015625, 0.00048828125)"
215428162151,"(0.931884765625, -0.106201171875, -0.34686279296875, -0.003173828125)","(0.9332275390625, -0.3543701171875, 0.05877685546875, 0.00054931640625)"
215428172230,"(0.9320068359375, -0.10565185546875, -0.34674072265625, -0.00299072265625)","(0.9332275390625, -0.3543701171875, 0.05877685546875, 0.00054931640625)"
215428181877,"(0.9320068359375, -0.1055908203125, -0.34674072265625, -0.0029296875)","(0.9332275390625, -0.3543701171875, 0.05877685546875, 0.00054931640625)"
215428191986,"(0.93194580078125, -0.10565185546875, -0.3468017578125, -0.00323486328125)","(0.9332275390625, -0.3543701171875, 0.0587158203125, 0.00030517578125)"
215428202264,"(0.9320068359375, -0.1058349609375, -0.3466796875, -0.003173828125)","(0.93341064453125, -0.35406494140625, 0.05841064453125, 0.00030517578125)"
215428212788,"(0.93206787109375, -0.1055908203125, -0.3465576171875, -0.00347900390625)","(0.9334716796875, -0.3538818359375, 0.0584716796875, 0.0003662109375)"
215428222765,"(0.93206787109375, -0.105224609375, -0.3465576171875, -0.00341796875)","(0.9334716796875, -0.3538818359375, 0.0584716796875, 0.0003662109375)"
215428231274,"(0.93231201171875, -0.10430908203125, -0.3463134765625, -0.00360107421875)","(0.93353271484375, -0.3536376953125, 0.0584716796875, 0.00042724609375)"
215428240553,"(0.93231201171875, -0.1036376953125, -0.346435546875, -0.00384521484375)","(0.93353271484375, -0.3536376953125, 0.05853271484375, 0.00018310546875)"
215428251176,"(0.9322509765625, -0.103271484375, -0.34674072265625, -0.00396728515625)","(0.93353271484375, -0.353759765625, 0.0584716796875, 0.0001220703125)"
215428261884,"(0.9322509765625, -0.1031494140625, -0.34674072265625, -0.00433349609375)","(0.9334716796875, -0.35382080078125, 0.05810546875, 0.00048828125)"
215428272924,"(0.9322509765625, -0.1031494140625, -0.34674072265625, -0.0042724609375)","(0.93353271484375, -0.35382080078125, 0.05810546875, 0.00054931640625)"
215428282453,"(0.93212890625, -0.103271484375, -0.34710693359375, -0.0042724609375)","(0.93359375, -0.353515625, 0.05810546875, 0.00018310546875)"
215428292183,"(0.9320068359375, -0.1031494140625, -0.347412109375, -0.0042724609375)","(0.93365478515625, -0.35345458984375, 0.05810546875, 0.0)"
215428302103,"(0.93182373046875, -0.10302734375, -0.347900390625, -0.00457763671875)","(0.93365478515625, -0.35345458984375, 0.05810546875, -0.000244140625)"
215428313027,"(0.931884765625, -0.10284423828125, -0.34783935546875, -0.00439453125)","(0.93359375, -0.35357666015625, 0.057861328125, -0.00048828125)"
215428323796,"(0.93194580078125, -0.10247802734375, -0.34783935546875, -0.004150390625)","(0.93353271484375, -0.353759765625, 0.0577392578125, -0.00030517578125)"
215428333924,"(0.931884765625, -0.10247802734375, -0.347900390625, -0.004150390625)","(0.93359375, -0.353759765625, 0.0576171875, -6.103515625e-05)"
215428344577,"(0.931884765625, -0.1024169921875, -0.347900390625, -0.00421142578125)","(0.93365478515625, -0.35345458984375, 0.0576171875, -6.103515625e-05)"
215428355132,"(0.93206787109375, -0.1024169921875, -0.34747314453125, -0.0045166015625)","(0.9337158203125, -0.3533935546875, 0.0577392578125, -0.0001220703125)"
215428364120,"(0.93212890625, -0.1026611328125, -0.3472900390625, -0.0047607421875)","(0.9337158203125, -0.3533935546875, 0.0577392578125, -0.0001220703125)"
215428373529,"(0.93218994140625, -0.1026611328125, -0.34698486328125, -0.00469970703125)","(0.93365478515625, -0.35345458984375, 0.05792236328125, 6.103515625e-05)"
215428381018,"(0.93243408203125, -0.10223388671875, -0.34649658203125, -0.004638671875)","(0.93359375, -0.35369873046875, 0.0574951171875, 0.00030517578125)"
215428389106,"(0.9326171875, -0.1019287109375, -0.34619140625, -0.00469970703125)","(0.93359375, -0.35357666015625, 0.0576171875, 0.00018310546875)"
215428396080,"(0.9326171875, -0.1019287109375, -0.34619140625, -0.00469970703125)","(0.93359375, -0.35357666015625, 0.0576171875, 0.00018310546875)"
215428404952,"(0.93267822265625, -0.101318359375, -0.3460693359375, -0.004638671875)","(0.93359375, -0.35357666015625, 0.057861328125, 0.0003662109375)"
215428414538,"(0.9327392578125, -0.10150146484375, -0.34588623046875, -0.00469970703125)","(0.93359375, -0.35357666015625, 0.057861328125, 0.0003662109375)"
215428424386,"(0.9326171875, -0.10137939453125, -0.34625244140625, -0.0048828125)","(0.93365478515625, -0.3533935546875, 0.057861328125, 0.0006103515625)"
215428431014,"(0.9327392578125, -0.10089111328125, -0.3460693359375, -0.0050048828125)","(0.9337158203125, -0.35321044921875, 0.05792236328125, 0.0008544921875)"
215428438738,"(0.93280029296875, -0.100830078125, -0.345947265625, -0.00518798828125)","(0.9337158203125, -0.35333251953125, 0.05792236328125, 0.00091552734375)"
215428446347,"(0.93280029296875, -0.100830078125, -0.345947265625, -0.00518798828125)","(0.93365478515625, -0.353515625, 0.0576171875, 0.0010986328125)"
215428454616,"(0.9329833984375, -0.10076904296875, -0.34539794921875, -0.005126953125)","(0.93365478515625, -0.353515625, 0.0576171875, 0.0010986328125)"
215428464697,"(0.93310546875, -0.10101318359375, -0.34503173828125, -0.0052490234375)","(0.9337158203125, -0.35321044921875, 0.05792236328125, 0.0010986328125)"
215428474060,"(0.9332275390625, -0.10107421875, -0.3447265625, -0.00555419921875)","(0.93377685546875, -0.35296630859375, 0.05828857421875, 0.000732421875)"
215428481521,"(0.93328857421875, -0.100830078125, -0.3446044921875, -0.00579833984375)","(0.933837890625, -0.35284423828125, 0.05853271484375, 0.0003662109375)"
215428488213,"(0.93328857421875, -0.100830078125, -0.34466552734375, -0.00592041015625)","(0.9339599609375, -0.3525390625, 0.05877685546875, 0.00048828125)"
