scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,927.9762,724.12354,0.6297124,930.29333,554.90875,0.8357745,919.1432,362.60022,0.6306416,966.8514,199.1037,0.892673,918.4035,360.51434,0.17578185
1,927.92487,724.16156,0.63629735,930.3956,554.9281,0.8235795,919.16943,362.5691,0.6237994,966.8912,199.24632,0.88498664,926.95667,723.70844,0.17708
2,927.9296,724.3822,0.6273632,930.34033,554.90625,0.8215854,919.16437,362.5822,0.6282351,966.9327,199.2499,0.88126093,926.9323,723.7873,0.18755841
3,927.8909,724.36725,0.63283896,930.1519,554.9496,0.8278984,919.1574,362.53952,0.6221422,966.93427,199.22571,0.87956077,926.9108,723.7847,0.18888809
4,927.8743,724.3204,0.6259721,930.1156,555.1035,0.81643593,919.2084,362.73224,0.61577594,966.9457,199.21118,0.8820389,926.90186,723.74896,0.19038363
5,928.02765,724.2121,0.6430643,930.20526,555.1023,0.8191414,919.13916,362.46255,0.6170058,966.8989,199.13853,0.88258386,918.4233,360.36563,0.17488286
6,928.0698,724.1525,0.63397986,930.30554,555.0393,0.82030845,919.17706,362.50305,0.61807233,966.87634,199.10127,0.883547,919.3634,360.87936,0.17559654
7,928.0827,724.1796,0.6304342,930.2741,555.0857,0.8197755,919.19293,362.47342,0.61793905,966.87225,199.09764,0.87990034,919.377,360.84567,0.17938627
8,928.0125,724.23193,0.61365217,930.1982,555.11145,0.80658865,919.20215,362.4949,0.6294453,966.9094,199.07265,0.8842256,927.02814,722.31384,0.18905896
9,927.9761,724.0363,0.60983783,930.2127,554.9386,0.8151538,919.0412,362.4645,0.624329,966.9478,199.11882,0.88426316,927.0524,722.2166,0.18554759
10,927.8699,723.96155,0.6263768,930.10565,554.906,0.8187671,919.10364,362.47873,0.6249337,966.9639,199.14653,0.88385814,926.95905,722.16437,0.18044814
11,927.80426,723.76166,0.63717633,930.1118,554.9977,0.825638,919.08704,362.5074,0.62990576,966.9555,199.16696,0.8832643,918.3748,360.43326,0.18021406
12,927.69086,723.5723,0.63516235,930.0923,555.1783,0.82747674,919.0508,362.51117,0.624211,966.95374,199.19589,0.88570315,918.3535,360.42078,0.18255155
13,927.60016,723.5632,0.6372616,930.155,555.0785,0.8139205,919.0822,362.4005,0.62480605,966.9424,199.1601,0.8889883,918.41034,360.27808,0.18152419
14,927.58044,723.5494,0.638701,930.1664,555.04346,0.8169964,919.04736,362.48398,0.6275655,966.93945,199.14339,0.8840782,918.362,360.377,0.18079765
15,927.58875,723.5545,0.639328,930.14624,555.0818,0.8230411,918.929,362.49396,0.6482201,966.9449,199.13359,0.8846176,918.2386,360.33707,0.17563833
16,927.7487,723.70386,0.63843995,930.0259,555.0044,0.82771254,918.78906,362.468,0.6461675,966.93726,199.07698,0.88630164,918.0833,360.33395,0.17459176
17,927.5676,723.3823,0.64918375,930.0633,555.1241,0.8121458,918.95197,362.56244,0.64308375,966.9084,199.11473,0.8837561,918.25385,360.3622,0.17214221
