scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1025.2605,1191.0276,0.09845349,582.86505,1178.9757,0.104878284,564.28735,1020.56775,0.042513035,123.32287,1184.5736,0.053841453,568.83813,1019.4825,0.035140175
1,1025.2354,1191.0133,0.09669772,583.08655,1179.0249,0.10899066,579.87634,1183.4607,0.049564917,121.954414,1183.0083,0.052621264,594.2948,1184.6063,0.027218077
2,1025.1849,1190.9395,0.100082114,582.48505,1178.9521,0.09979769,579.334,1183.4039,0.04983776,122.476875,1183.7643,0.061480626,594.77386,1185.015,0.026473213
3,1025.2173,1190.8594,0.10174456,582.8923,1178.9707,0.09139352,578.4771,1183.7295,0.04391957,121.36735,1180.0609,0.051332895,595.52673,1185.0247,0.027001737
4,1025.2299,1190.9183,0.100197904,583.4517,1179.2628,0.052504133,564.3077,1020.5576,0.0372179,123.05422,1184.2836,0.05309532,596.97925,1185.5734,0.029801099
5,1025.2013,1190.8737,0.101585805,584.1725,1179.5089,0.13167417,579.5226,1184.1368,0.043766994,120.497826,1179.9763,0.04297823,594.63666,1184.84,0.028421
6,1025.2366,1190.9471,0.098475255,583.8281,1179.4242,0.08991498,564.51306,1020.5207,0.040946376,121.163956,1180.7256,0.042402755,568.6386,1019.33417,0.038705744
7,1025.2343,1190.9551,0.098380886,583.62823,1179.2085,0.09022177,14.554459,1154.7854,0.041881595,1021.99835,1192.3213,0.03872197,568.9245,1019.5137,0.03044745
8,1025.2565,1190.9757,0.09885451,13.580407,1157.8933,0.062648825,564.3709,1020.534,0.044482946,120.76555,1180.3472,0.051822063,568.81024,1019.50214,0.036161054
9,1025.2341,1190.8855,0.090212926,583.69305,1178.8333,0.11770906,580.644,1183.1185,0.050230544,1022.2564,1192.1445,0.036925938,581.64154,1185.9362,0.034485944
10,1025.2533,1190.9585,0.099201396,116.867546,1159.219,0.12962066,564.5285,1020.3812,0.039870128,119.772606,1172.2233,0.079911806,115.828064,1159.6293,0.12650214
11,1025.2467,1190.9526,0.09952321,583.8016,1179.398,0.10173968,578.3812,1184.4337,0.04183002,120.45168,1177.6166,0.044671327,595.4715,1184.9891,0.029574126
12,1025.4216,1188.4283,0.10631326,583.4965,1178.8877,0.06376505,564.5666,1020.3961,0.04231501,121.37346,1182.0837,0.05512168,568.7008,1019.3616,0.0282517
13,1025.2805,1190.9941,0.094309464,583.9123,1179.6783,0.05980315,564.6284,1020.4725,0.037472595,120.53227,1180.1997,0.045372628,596.6179,1185.4984,0.029442329
14,1025.3281,1191.0889,0.09048214,13.167845,1157.685,0.062074233,564.5433,1020.46246,0.036799047,1022.10925,1192.3687,0.03515822,596.61017,1185.54,0.029224623
15,1025.31,1188.4343,0.108879395,13.534777,1157.0563,0.09031564,14.37829,1154.7861,0.040983513,1022.5097,1191.5941,0.04184372,568.87134,1019.4048,0.03220169
16,1025.0645,1190.6492,0.10553769,13.545513,1157.2479,0.08913972,14.371696,1154.8365,0.040681984,1022.3647,1191.852,0.037691627,596.1281,1185.3555,0.03138413
