scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,940.096,651.7046,0.5125823,953.73914,515.77875,0.704711,947.0524,353.9766,0.80737865,929.5551,197.1688,0.6667273,954.3117,516.29706,0.18430647
1,939.6601,651.87775,0.49267647,953.6963,515.9654,0.7384717,946.9364,353.814,0.81436545,929.56934,197.18123,0.66068566,954.24036,516.48004,0.17242977
2,938.15985,651.6239,0.49880904,953.7355,515.8919,0.75493973,946.84143,353.69867,0.8157614,929.27924,197.23936,0.67628527,954.23145,516.45764,0.15954062
3,938.8289,652.0487,0.50351226,953.7307,515.90686,0.75670886,947.0719,353.50333,0.83595324,929.23065,197.20326,0.6768158,954.2163,516.4935,0.16706635
4,938.52216,651.8977,0.48717716,953.73944,515.90546,0.7513679,946.6402,353.62354,0.85953254,929.13214,197.02725,0.6708002,954.2216,516.48413,0.1616412
5,939.086,651.69934,0.48429233,953.28796,515.3408,0.72222054,945.9344,353.60938,0.832801,928.7748,197.0622,0.7185174,953.8397,515.9413,0.16768925
6,939.1069,651.5766,0.5053527,953.5255,515.8037,0.7530535,946.1587,353.87076,0.84136087,928.96344,197.01913,0.67639226,954.04333,516.37274,0.17127149
7,938.5253,651.4564,0.51032895,953.3968,515.3459,0.73023987,946.469,353.59668,0.8322713,929.70135,197.10103,0.669988,953.96155,515.9862,0.17599568
8,938.26776,651.6986,0.51372635,953.73126,515.8407,0.7490306,947.34015,353.75122,0.81843466,930.5542,197.39789,0.60480785,954.2659,516.4174,0.1698868
9,938.9434,651.5728,0.48200035,953.69977,516.0649,0.747508,947.3403,353.87784,0.8477551,930.54474,197.4355,0.6357163,954.20874,516.59985,0.17601049
10,939.07074,651.53705,0.49732333,953.68475,515.986,0.7617524,947.4811,353.74506,0.83004147,930.51636,197.40211,0.62044346,954.1931,516.5459,0.16806589
11,939.5607,651.7626,0.49360797,953.7201,515.991,0.7788752,947.7127,353.73288,0.8390198,930.6856,197.61417,0.6314107,954.23596,516.5677,0.16683055
12,939.50134,651.74194,0.4979121,953.7681,515.87024,0.76488316,947.6821,353.88126,0.8205529,931.1609,197.75385,0.5767074,953.6334,516.76465,0.15753213
13,939.368,651.58075,0.5070354,953.69836,516.20514,0.7609288,947.77734,353.91943,0.82599574,931.3525,197.6784,0.6187559,953.6516,517.09424,0.16084954
14,939.3134,651.3393,0.52872133,953.651,516.00836,0.76771694,947.712,353.87872,0.8206519,931.387,197.78851,0.561817,954.20795,516.5361,0.16756824
15,939.46173,651.2348,0.5247321,953.6225,515.9671,0.7764616,947.6939,353.8183,0.80763435,932.78064,197.59453,0.54179484,954.1616,516.52045,0.1598743
16,938.86487,651.44446,0.51301485,953.6085,515.9014,0.77638805,947.90906,353.81528,0.8303819,932.5471,197.53857,0.55217427,953.645,516.7622,0.16386133
17,938.836,651.5998,0.5135631,953.6707,515.8564,0.7850412,947.54565,354.023,0.8255269,931.41473,198.23466,0.5431554,954.1785,516.4207,0.17349207
