scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,914.9286,400.8586,0.72413164,850.0207,263.75864,0.8111372,869.36,127.5911,0.9239847,56.6605,361.99158,0.029286457,849.8855,263.82166,0.15081877
1,914.78986,401.0923,0.72802037,849.7154,263.9186,0.80652785,869.3739,127.833954,0.9202189,307.3951,171.88377,0.03303114,849.6379,263.87833,0.14514975
2,914.73804,401.18152,0.73672765,849.4913,264.03207,0.8061176,869.3037,128.08191,0.92153835,306.82584,187.17525,0.030176556,849.43164,264.0161,0.13516793
3,914.5965,401.32474,0.72879034,849.57605,263.94116,0.8123087,869.19727,128.17076,0.9279489,306.6699,187.06493,0.032284938,849.25586,264.15875,0.13498583
4,914.6519,401.3781,0.7346907,849.42773,264.15976,0.81833667,869.172,128.26135,0.94627845,306.65988,187.06956,0.03219278,849.3792,264.15784,0.13511169
5,914.52985,401.4101,0.7320002,849.5213,263.97397,0.82233655,869.14453,128.41339,0.9326626,306.76083,187.16432,0.03097052,849.1802,264.16977,0.13028626
6,914.4037,401.41632,0.73495257,849.1564,264.17957,0.8271143,868.9115,128.57045,0.92956054,56.640976,361.92844,0.03214463,849.11505,264.24725,0.12181781
7,914.0219,401.4108,0.74459034,849.2949,264.00287,0.8112489,868.71594,128.535,0.91644424,56.666508,361.94662,0.03176574,848.9742,264.25436,0.124901354
8,913.5378,401.2257,0.71246624,848.78845,264.1041,0.8056136,868.7954,128.55223,0.9172337,56.67705,361.93625,0.031074028,848.813,264.22092,0.12484436
9,914.0749,401.35684,0.70861477,849.30634,264.36115,0.8523311,868.78723,128.5489,0.92063063,306.79318,187.17891,0.032448508,849.0042,264.12552,0.12073007
10,914.5858,401.45795,0.7231354,849.7611,264.28177,0.85264987,869.16364,128.57535,0.9267917,56.75186,362.03384,0.031384595,849.409,264.47446,0.11838142
11,914.5989,401.53366,0.7162796,849.67865,264.29666,0.85313654,869.2727,128.56158,0.9283749,56.691883,361.98694,0.03221505,849.3405,264.49686,0.11621886
12,914.22125,401.44586,0.7114214,849.48956,264.33493,0.8489205,869.19354,128.51804,0.93677646,56.650993,362.00757,0.03119338,849.25195,264.1147,0.12065543
13,914.4479,401.56235,0.7446785,849.47974,264.1444,0.83681464,869.75037,128.12914,0.9252087,306.9012,187.2529,0.031777192,849.167,264.36032,0.10871134
14,915.6356,401.5692,0.78984135,850.66046,264.46045,0.8971792,869.8721,128.55467,0.95857954,56.7421,362.0584,0.030327486,850.243,264.70227,0.093529515
15,918.1155,401.63995,0.7719719,853.0833,264.37708,0.88103217,870.82513,128.5619,0.96828836,307.05087,187.38698,0.030790007,852.5827,264.69122,0.116146035
16,919.215,401.26413,0.77667594,853.9198,264.37277,0.8482875,871.24915,128.53807,0.9625749,56.707027,362.08667,0.030123333,854.5967,264.6133,0.15314358
17,919.1513,401.29245,0.76096547,853.9077,264.5374,0.8710005,871.29834,128.60938,0.9667535,56.743523,362.08566,0.029594993,854.595,264.8329,0.13234371
