Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-2.94,-15886.0,515.0
70.0,-3.25,-15898.0,515.0
70.0,-3.25,-15902.0,515.0
70.0,-3.38,-15909.0,515.0
70.0,-3.44,-15909.0,515.0
70.0,-3.5,-15914.0,516.0
70.0,-3.56,-15912.0,515.0
70.0,-3.63,-15915.0,515.0
70.0,-3.69,-15917.0,516.0
70.0,-3.75,-15914.0,515.0
70.0,-3.81,-15909.0,515.0
70.0,-3.81,-15911.0,515.0
70.0,-3.81,-15912.0,516.0
70.0,-3.81,-15910.0,515.0
70.0,-3.81,-15909.0,515.0
70.0,-3.81,-15911.0,515.0
70.0,-3.81,-15910.0,515.0
70.0,-3.81,-15907.0,515.0
70.0,-3.81,-15909.0,516.0
70.0,-3.81,-15908.0,516.0
70.0,-3.81,-15909.0,516.0
70.0,-3.81,-15909.0,515.0
70.0,-3.81,-15906.0,516.0
70.0,-3.81,-15909.0,515.0
70.0,-3.81,-15907.0,515.0
70.0,-3.81,-15907.0,516.0
70.0,-3.81,-15909.0,515.0
70.0,-3.81,-15909.0,515.0
70.0,-3.81,-15910.0,516.0
70.0,-3.81,-15911.0,515.0
70.0,-3.81,-15908.0,515.0
70.0,-3.81,-15910.0,515.0
70.0,-3.81,-15911.0,515.0
70.0,-3.81,-15907.0,515.0
70.0,-3.81,-15907.0,515.0
60.0,-16.31,-14862.0,477.0
60.0,-16.25,-14864.0,477.0
60.0,-16.25,-14866.0,477.0
60.0,-16.25,-14864.0,477.0
60.0,-16.25,-14866.0,477.0
60.0,-16.25,-14869.0,477.0
60.0,-16.25,-14871.0,477.0
60.0,-16.25,-14870.0,477.0
60.0,-16.25,-14871.0,477.0
60.0,-16.25,-14870.0,477.0
60.0,-16.25,-14875.0,477.0
60.0,-16.25,-14875.0,477.0
60.0,-16.25,-14875.0,477.0
60.0,-16.25,-14873.0,477.0
60.0,-16.25,-14873.0,477.0
60.0,-16.25,-14876.0,477.0
60.0,-16.25,-14872.0,477.0
60.0,-16.25,-14876.0,477.0
60.0,-16.25,-14874.0,477.0
60.0,-16.25,-14880.0,477.0
60.0,-16.25,-14880.0,477.0
60.0,-16.25,-14876.0,477.0
60.0,-16.25,-14881.0,477.0
60.0,-16.25,-14873.0,477.0
60.0,-16.25,-14874.0,477.0
60.0,-16.25,-14876.0,477.0
60.0,-16.25,-14875.0,477.0
60.0,-16.25,-14878.0,477.0
60.0,-16.25,-14875.0,477.0
60.0,-16.25,-14873.0,477.0
60.0,-16.25,-14872.0,477.0
60.0,-16.25,-14875.0,477.0
60.0,-16.25,-14872.0,477.0
60.0,-16.25,-14872.0,477.0
60.0,-16.25,-14876.0,477.0
60.0,-16.25,-14876.0,477.0
60.0,-16.25,-14873.0,477.0
60.0,-16.25,-14872.0,477.0
60.0,-16.25,-14873.0,477.0
60.0,-16.25,-14870.0,477.0
60.0,-16.25,-14871.0,477.0
60.0,-16.25,-14874.0,477.0
60.0,-16.25,-14870.0,477.0
60.0,-16.25,-14869.0,477.0
60.0,-16.25,-14869.0,477.0
60.0,-16.25,-14871.0,477.0
60.0,-16.25,-14873.0,477.0
60.0,-16.25,-14873.0,477.0
60.0,-16.25,-14869.0,477.0
60.0,-16.25,-14871.0,478.0
50.0,-29.69,-12848.0,433.0
50.0,-29.69,-12852.0,433.0
50.0,-29.69,-12866.0,433.0
50.0,-29.69,-12875.0,433.0
50.0,-29.69,-12881.0,433.0
50.0,-29.69,-12887.0,433.0
50.0,-29.69,-12896.0,433.0
50.0,-29.69,-12904.0,433.0
50.0,-29.69,-12913.0,433.0
50.0,-29.69,-12912.0,433.0
50.0,-29.69,-12916.0,433.0
50.0,-29.69,-12933.0,434.0
50.0,-29.69,-12933.0,433.0
50.0,-29.69,-12930.0,433.0
50.0,-29.69,-12934.0,433.0
50.0,-29.69,-12940.0,433.0
50.0,-29.69,-12938.0,433.0
50.0,-29.69,-12941.0,433.0
50.0,-29.69,-12942.0,433.0
50.0,-29.69,-12941.0,433.0
50.0,-29.69,-12945.0,433.0
50.0,-29.69,-12942.0,433.0
50.0,-29.69,-12947.0,433.0
50.0,-29.69,-12950.0,434.0
50.0,-29.69,-12950.0,433.0
50.0,-29.69,-12950.0,433.0
50.0,-29.69,-12953.0,433.0
50.0,-29.69,-12955.0,433.0
50.0,-29.69,-12958.0,433.0
50.0,-29.69,-12961.0,433.0
50.0,-29.69,-12961.0,433.0
50.0,-29.69,-12956.0,433.0
50.0,-29.69,-12956.0,433.0
50.0,-29.69,-12955.0,433.0
50.0,-29.69,-12953.0,433.0
50.0,-29.69,-12958.0,433.0
50.0,-29.69,-12961.0,433.0
50.0,-29.69,-12961.0,433.0
50.0,-29.69,-12961.0,433.0
