scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1025.3368,605.51605,0.62993944,879.1504,559.1949,0.66118544,848.0618,386.9533,0.8395934,827.4419,254.30554,0.7368752,786.599,82.60385,0.58515245
1,1025.1685,605.5559,0.6495791,879.1553,559.2012,0.6667499,848.3623,387.0678,0.8858397,827.4571,254.32173,0.73118293,786.65717,82.49494,0.58955115
2,1025.0841,605.58716,0.6646523,879.14966,559.1715,0.67184,848.4707,387.27567,0.9436837,827.4212,254.33817,0.73057705,786.7119,82.52642,0.58723676
3,1025.1593,605.56287,0.6573251,879.1554,559.17804,0.67089725,848.4504,387.18173,0.8980338,827.4079,254.35016,0.7164052,786.71545,82.5428,0.5704038
4,1025.1903,605.63885,0.64515287,879.157,559.15137,0.67348623,848.379,387.22568,0.9312393,827.45,254.32127,0.72898304,786.5944,82.54928,0.58537847
5,1025.1096,605.59344,0.6632548,879.084,559.21594,0.690057,848.4202,387.09537,0.91813433,827.4622,254.3774,0.72463644,786.67017,82.54745,0.6033016
6,1025.1018,605.5932,0.6600035,879.0455,559.2536,0.6925863,848.24915,387.1221,0.9211909,827.4829,254.33974,0.7246174,786.692,82.49793,0.61129224
7,1025.1097,605.5391,0.675887,878.99054,559.26276,0.70467633,848.2915,387.10422,0.91037726,827.47394,254.34242,0.7309973,786.55615,82.55716,0.6056137
8,1025.052,605.54486,0.67521447,878.9241,559.36523,0.69843704,848.4498,387.0924,0.9042778,827.41266,254.25566,0.73445594,786.4815,82.647705,0.5860293
9,1025.1217,605.6174,0.68673193,878.9854,559.32684,0.6982995,848.5785,387.21036,0.9161248,827.36096,254.2109,0.734647,786.5503,82.57524,0.58514684
10,1025.126,605.5988,0.69947433,878.9425,559.2944,0.6923876,848.5431,387.20297,0.9267959,827.4693,254.28764,0.7068586,786.6465,82.56569,0.59418124
11,1025.1267,605.5983,0.7016178,878.9849,559.3122,0.6708909,848.6771,387.18173,0.916609,827.4432,254.28514,0.7160715,786.6796,82.47026,0.590871
12,1025.1025,605.64734,0.69352627,878.9581,559.2793,0.682061,848.5929,387.11026,0.91361666,827.42883,254.28972,0.71249795,786.80524,82.478004,0.57843685
13,1025.1018,605.6425,0.6670804,878.98145,559.2275,0.69308347,848.4397,387.31726,0.93668526,827.40405,254.24161,0.74089086,786.6271,82.4582,0.6013634
14,1025.0337,605.5752,0.67746437,879.01715,559.21436,0.7015505,848.54224,387.3388,0.9437262,827.4098,254.17996,0.7434212,786.60565,82.508446,0.606998
15,1025.007,605.57196,0.68381655,879.02637,559.2083,0.6974007,848.3834,387.35034,0.93924785,827.4042,254.17639,0.7491156,786.63947,82.46485,0.5918455
16,1024.9938,605.5859,0.6722218,879.04834,559.24365,0.70117354,848.7593,387.37387,0.90472025,827.3971,254.09273,0.74880266,786.5331,82.34125,0.5880802
17,1024.9601,605.5426,0.67996264,879.02844,559.20276,0.70015097,848.5589,387.3895,0.9332202,827.33026,254.16272,0.73904145,786.4696,82.42305,0.5799961
