scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,841.16315,427.84616,0.6676181,792.41705,286.9387,0.79781306,821.6033,150.65068,0.870729,1788.6686,104.65549,0.07305698,1854.096,410.37918,0.17564467
1,839.0967,426.91467,0.7346761,790.30695,286.28156,0.8527386,818.8978,150.28369,0.93334407,1788.6501,104.76873,0.07332603,1854.073,410.2132,0.17846204
2,837.96423,427.9812,0.74968183,789.35876,286.4128,0.8688284,818.82043,150.25389,0.93031514,1788.6368,104.70838,0.07580164,1854.2048,410.10434,0.18500778
3,838.2028,427.83325,0.7808906,789.9435,286.15182,0.8765061,818.824,150.30571,0.94252044,1788.6968,104.69905,0.07639626,1854.205,410.05566,0.18756367
4,838.33264,427.6931,0.757103,789.3817,286.41895,0.867235,818.80664,150.26604,0.9341726,1788.6458,104.75219,0.07343964,1854.0917,410.00955,0.19653958
5,838.4667,428.54584,0.6997404,789.48553,287.87003,0.85610074,818.9153,150.97334,0.9035057,1788.568,104.809166,0.071355134,1854.1874,409.7487,0.1890534
6,837.56586,428.54218,0.7319258,788.7458,287.57,0.8579619,817.777,150.62778,0.90968406,1788.5712,104.90027,0.070402674,1854.2223,409.71347,0.19279718
7,836.9247,428.57587,0.7228895,788.16943,287.7282,0.8729963,817.50476,150.79956,0.9125408,1788.5851,104.802605,0.07321702,1854.1292,410.06934,0.17905098
8,837.8918,428.44583,0.73391646,788.9819,287.80524,0.85612226,817.9501,151.07608,0.9164741,1788.4227,105.09599,0.06574596,1854.1505,410.1772,0.1882043
9,838.7625,428.3663,0.7355859,789.1686,287.7119,0.84776205,817.87286,150.97432,0.9218689,1788.4607,105.07663,0.064006105,1854.043,410.26102,0.19598256
10,838.5639,428.9218,0.69893104,788.9368,288.16937,0.875429,817.88403,151.46068,0.9076933,1788.4677,104.99572,0.06810893,1854.0107,409.93027,0.21645297
11,837.6197,428.73206,0.7265836,788.1939,288.211,0.9044304,817.11896,151.1268,0.90282893,1788.454,104.98254,0.067844115,1853.9596,409.95895,0.21437623
12,836.34674,428.4956,0.75514793,786.96515,287.98108,0.88679314,816.30927,150.93988,0.91397136,1788.5304,104.97251,0.06805451,1853.9379,410.00787,0.22088674
13,837.23956,429.4702,0.6928167,787.8164,288.67374,0.9081709,817.1621,151.6444,0.848128,1788.5903,104.95948,0.066567704,1853.9713,410.00568,0.21642081
14,837.26984,429.45764,0.69204915,787.60504,288.68436,0.9226391,816.7827,151.69087,0.8434339,1788.595,104.96657,0.06751228,1854.0181,409.94827,0.2246424
15,837.7878,429.2791,0.68589044,788.238,288.58496,0.9026528,817.0418,151.43227,0.86910194,1788.6166,104.93781,0.06856556,1853.8702,410.1835,0.22039112
16,838.2986,429.1687,0.6896099,788.5715,288.51022,0.8996224,817.23395,151.38101,0.8771688,1788.5948,104.94741,0.06847536,1853.8143,410.08203,0.22365834
17,838.4206,429.11444,0.7032748,788.5834,288.50092,0.8876929,817.3872,151.41019,0.87006605,1788.601,104.93944,0.07121935,1854.0393,410.17355,0.2065086
