scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,941.61926,641.69745,0.70894337,944.99274,481.1762,0.73210365,944.9086,321.22943,0.91595656,922.4014,126.84226,0.9061095,930.0196,21.70737,0.9509143
1,941.8232,641.6822,0.6872415,944.9667,481.1831,0.726752,944.8633,321.16214,0.89560944,922.48193,126.74628,0.9156413,929.9768,21.714075,0.9465845
2,941.60034,641.83905,0.7361631,944.93604,481.24774,0.71405,944.9196,321.0552,0.8830328,922.4491,126.68373,0.91744435,929.9612,21.789423,0.9617532
3,941.9327,641.7506,0.70237654,944.94714,481.27615,0.6975683,944.94196,321.31906,0.9034463,922.35114,126.79058,0.8897411,929.78503,21.755245,0.9619838
4,941.9576,641.75494,0.7042121,944.9513,481.2817,0.69818085,944.8942,321.24863,0.893835,922.6343,126.59332,0.9133074,930.243,21.761196,0.9550484
5,941.99036,641.7952,0.7095194,944.6654,480.60687,0.7009488,944.8612,321.0971,0.8648168,922.6,126.48276,0.924086,930.22,21.526566,0.95495987
6,941.9312,641.7716,0.71301925,944.71045,480.57013,0.7015231,944.7832,321.24207,0.8884763,922.5469,126.60122,0.91124225,929.9531,21.67172,0.9677174
7,941.9525,641.7742,0.7183263,944.76404,480.5351,0.70378196,944.83905,321.21857,0.8922523,922.6315,126.716965,0.9243382,930.11957,21.712513,0.9503667
8,941.98334,641.79865,0.7142273,944.79816,480.5555,0.7145226,944.8146,321.24292,0.8898142,922.3849,126.49556,0.9094712,929.91046,21.459303,0.9602944
9,941.9466,641.8982,0.71598923,945.21063,481.18082,0.7170839,944.9923,321.29178,0.90862364,922.4796,126.65404,0.89814854,929.7719,21.461775,0.9685905
10,941.9222,641.88153,0.7213477,945.2486,481.19196,0.7214081,945.0455,321.32242,0.90149134,922.61096,126.722855,0.912467,929.9487,21.694,0.96425855
11,941.9285,641.9008,0.7187337,945.2161,481.16745,0.7155261,945.0826,321.36768,0.9095974,922.48627,126.48356,0.90894777,929.77826,21.249454,0.96626663
12,941.941,641.8718,0.7204308,945.2672,481.0782,0.7325072,945.0922,321.37888,0.91905767,922.48413,126.72757,0.89329666,929.75696,21.414177,0.96588707
13,941.86633,641.94604,0.71354765,945.2687,481.52905,0.7509022,945.1759,321.57407,0.93297106,922.39856,126.7639,0.88751143,929.7857,21.747087,0.98746014
14,941.93506,641.8858,0.71428853,945.2851,481.4359,0.74079305,945.202,321.58966,0.9217593,922.3985,126.71998,0.8874969,929.8006,21.63756,0.981036
15,941.9273,641.87555,0.71657974,945.32416,481.5464,0.7459125,945.3567,321.68515,0.9137823,922.54504,126.852036,0.903905,929.72723,21.667385,0.98622483
16,941.9357,641.8607,0.7195536,945.4324,481.70816,0.7561451,945.45,321.75723,0.91977453,922.77264,127.01863,0.9067433,929.812,21.75184,0.9753826
17,941.98553,641.8635,0.6998783,945.395,481.32355,0.73702294,945.5291,321.33557,0.908861,922.8077,126.45818,0.91901577,929.92413,21.491959,0.96008724
