scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-24.46687,4.3339624,36.63416,-22.882568,2.3771207,37.977585,-21.309683,1.1278054,41.20892,-19.972591,-0.18710749,42.22233,-18.002216,-1.9053214,43.330505
1,-24.466887,4.333964,36.634167,-22.882412,2.377051,37.977234,-21.309725,1.1279583,41.208958,-19.972885,-0.18678358,42.222954,-18.002205,-1.9053324,43.330414
2,-24.469084,4.334937,36.632812,-22.884237,2.3774395,37.97715,-21.310202,1.1269547,41.208202,-19.976044,-0.1860966,42.2205,-18.003277,-1.9048241,43.337894
3,-24.469988,4.3354945,36.632557,-22.884882,2.378359,37.976547,-21.307816,1.12936,41.206238,-19.976679,-0.18527247,42.222744,-18.004177,-1.9039799,43.3419
4,-24.470966,4.3364344,36.632874,-22.885809,2.3788922,37.977413,-21.311914,1.128144,41.2072,-19.97738,-0.18477337,42.225296,-18.005285,-1.9033399,43.345356
5,-24.472214,4.3345156,36.630035,-22.88548,2.3770688,37.979004,-21.314617,1.1279942,41.201378,-19.979095,-0.18561193,42.22498,-18.005407,-1.9031206,43.34238
6,-24.473366,4.3332872,36.628498,-22.88602,2.3767333,37.980156,-21.31159,1.1288744,41.20299,-19.978956,-0.18712673,42.231495,-18.00571,-1.9024978,43.342728
7,-24.47302,4.3308105,36.629868,-22.885675,2.375843,37.981525,-21.31154,1.1286447,41.20309,-19.975704,-0.18662927,42.224743,-18.004923,-1.9024973,43.34101
8,-24.472237,4.333554,36.633213,-22.885656,2.3757966,37.98144,-21.311522,1.1286923,41.2037,-19.9751,-0.18725507,42.224014,-18.004076,-1.9025427,43.338474
9,-24.473267,4.336038,36.632595,-22.885597,2.3775897,37.9793,-21.310238,1.1295248,41.202755,-19.976515,-0.18637228,42.22232,-18.006266,-1.9031749,43.331448
10,-24.474443,4.3379855,36.627644,-22.885948,2.379552,37.97724,-21.31049,1.129337,41.205086,-19.977589,-0.18550137,42.22147,-18.005148,-1.9013038,43.334904
11,-24.472698,4.340683,36.632614,-22.886177,2.3799982,37.97526,-21.309357,1.1297811,41.202938,-19.97664,-0.18322219,42.220467,-18.006907,-1.9020705,43.33308
12,-24.470318,4.331953,36.62905,-22.886858,2.3806431,37.973274,-21.310995,1.128606,41.206955,-19.978987,-0.18373257,42.221508,-18.00735,-1.9017148,43.33208
13,-24.473854,4.327449,36.622334,-22.888805,2.3783188,37.977196,-21.313444,1.1277652,41.20508,-19.979858,-0.18419796,42.219337,-18.008076,-1.9021755,43.333557
14,-24.47331,4.326451,36.62486,-22.889378,2.3764772,37.977562,-21.313278,1.1278152,41.205338,-19.979582,-0.18515506,42.21985,-18.008656,-1.9031717,43.335304
15,-24.474318,4.3259473,36.621708,-22.889631,2.3767781,37.97668,-21.313583,1.1274754,41.20546,-19.979853,-0.18478975,42.219772,-18.008018,-1.9017317,43.33471
16,-24.475056,4.3272457,36.618507,-22.890036,2.376809,37.97429,-21.313341,1.1281,41.21024,-19.979801,-0.18464077,42.21909,-18.007786,-1.9002883,43.333443
17,-24.47682,4.3313174,36.6159,-22.891764,2.3806357,37.970272,-21.31553,1.1318036,41.190598,-19.982077,-0.1812764,42.216022,-18.00999,-1.8968143,43.32564
