scorer,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,106.29353,1181.8776,0.6038785,1156.3188,30.207756,0.067940794,364.66373,1116.2947,0.45519927,1397.3153,1190.2915,0.07202183,363.69824,1116.8187,0.20171475
1,107.21183,1181.9635,0.6311231,1515.2697,445.4981,0.07768563,364.27768,1116.3439,0.46629396,1395.5354,1188.8903,0.08688081,363.18137,1116.9808,0.18265492
2,107.09911,1181.8412,0.6322612,1387.9304,1187.3705,0.053873837,363.92175,1115.9895,0.46006384,1395.8932,1189.1711,0.0829486,362.84073,1117.1875,0.16707487
3,106.65452,1182.0145,0.5760571,1387.7773,1187.2166,0.07560799,363.7841,1115.6698,0.44133952,1395.3909,1188.4133,0.09949331,362.85266,1116.4668,0.19082366
4,106.434105,1181.6246,0.5851977,40.29813,1186.2561,0.066667095,363.79395,1115.9147,0.4565943,1395.1896,1187.7136,0.09908829,362.71994,1117.3091,0.19151668
5,105.97084,1181.7969,0.55558467,1387.7025,1187.0792,0.09752917,2.216526,1182.1779,0.20033222,1390.9166,1185.6255,0.08431441,1388.4379,1184.0715,0.11515293
6,106.21352,1182.1171,0.5017057,1380.6569,1188.2502,0.08518017,353.0735,1190.1802,0.21565166,104.1444,1177.6038,0.09222612,1388.2428,1184.3584,0.12803732
7,106.56648,1182.2133,0.5405531,1387.5652,1187.0854,0.104788415,353.09775,1190.0831,0.21793628,1395.2361,1188.3683,0.084309965,1388.3757,1184.0304,0.11594996
8,106.873405,1182.2031,0.57805926,1387.1624,1188.8502,0.08614387,353.01968,1190.1113,0.19095874,1390.3954,1185.5624,0.08381404,1388.2694,1184.1835,0.11960988
9,106.19359,1182.083,0.5995822,1387.9435,1186.9106,0.08926519,353.2104,1189.981,0.19221197,1394.6735,1188.084,0.09189371,1388.5344,1184.1548,0.11801696
10,106.51307,1182.1489,0.5986394,1380.9174,1188.1268,0.073020294,353.39648,1189.9598,0.19410829,1394.8184,1188.0946,0.08852582,1388.4047,1184.2169,0.11753774
11,105.965576,1181.8907,0.6237808,1381.2119,1187.9772,0.068391904,353.40207,1189.8898,0.19181931,1394.583,1188.285,0.09284338,1388.7749,1184.2028,0.11643637
12,104.964294,1181.999,0.5814579,1515.4847,445.27316,0.054915007,353.71307,1189.8108,0.19447675,1391.2389,1185.2758,0.10483944,1388.9337,1183.9875,0.118675336
13,106.31688,1182.4451,0.57252544,1380.8759,1187.5234,0.058552217,4.490728,1183.1758,0.21399885,1386.1719,1187.0947,0.09438351,1565.3604,1181.7205,0.11762094
14,106.87806,1181.798,0.50898147,1373.1997,1192.1954,0.056311414,4.313406,1183.2839,0.21567945,1385.8751,1188.0911,0.08099473,1571.8596,1181.8676,0.12630956
15,106.33685,1182.3137,0.59852946,1373.9442,1191.4845,0.05892026,4.5240684,1183.4758,0.23127404,1395.2334,1188.6262,0.08382151,1387.9896,1183.6844,0.113908015
