timestamp,adc_ch0,adc_ch1,adc_ch2,adc_ch3
113044619123,0,0,0,9068362
113044619123,0,0,0,9076554
113044619123,0,0,0,9069386
113044619123,0,0,0,9074677
113044619123,0,0,0,9067850
113044641022,0,0,0,9072629
113044641022,0,0,0,9080309
113044641022,0,0,0,9077407
113044641022,0,0,0,9074335
113044641022,0,0,0,9071093
113044646216,0,0,0,9077919
113044646216,0,0,0,9076042
113044646216,0,0,0,9075701
113044646216,0,0,0,9061877
113044646216,0,0,0,9070069
113044653746,0,0,0,9076213
113044653746,0,0,0,9074847
113044653746,0,0,0,9075018
113044653746,0,0,0,9069386
113044653746,0,0,0,9071946
113044660453,0,0,0,9070410
113044660453,0,0,0,9069386
113044660453,0,0,0,9068192
113044660453,0,0,0,9064266
113044660453,0,0,0,9070240
113044668227,0,0,0,9063925
113044668227,0,0,0,9076554
113044668227,0,0,0,9069386
113044668227,0,0,0,9071264
113044668227,0,0,0,9075359
113044675671,0,0,0,9071264
113044675671,0,0,0,9071605
113044675671,0,0,0,9067338
113044675671,0,0,0,9077066
113044675671,0,0,0,9073653
113044681656,0,0,0,9068362
113044681656,0,0,0,9071434
113044681656,0,0,0,9073141
113044681656,0,0,0,9072458
113044681656,0,0,0,9071946
113044689761,0,0,0,9074847
113044689761,0,0,0,9069386
113044689761,0,0,0,9072799
113044689761,0,0,0,9071946
113044689761,0,0,0,9075530
113044696812,0,0,0,9064949
113044696812,0,0,0,9068362
113044696812,0,0,0,9071605
113044696812,0,0,0,9067850
113044696812,0,0,0,9074847
113044703627,0,0,0,9076383
113044703627,0,0,0,9073653
113044703627,0,0,0,9071264
113044703627,0,0,0,9068533
113044703627,0,0,0,9074335
113044710697,0,0,0,9075189
113044710697,0,0,0,9073994
113044710697,0,0,0,9071776
113044710697,0,0,0,9067168
113044710697,0,0,0,9071093
113044717926,0,0,0,9069728
113044717926,0,0,0,9074847
113044717926,0,0,0,9070922
113044717926,0,0,0,9070240
113044717926,0,0,0,9072799
113044724667,0,0,0,9066826
113044724667,0,0,0,9067509
113044724667,0,0,0,9071264
113044724667,0,0,0,9071946
113044724667,0,0,0,9076042
113044732100,0,0,0,9073823
113044732100,0,0,0,9075359
113044732100,0,0,0,9064778
113044732100,0,0,0,9073653
113044732100,0,0,0,9073311
113044739038,0,0,0,9069728
113044739038,0,0,0,9072970
113044739038,0,0,0,9069045
113044739038,0,0,0,9074677
113044739038,0,0,0,9072799
113044746259,0,0,0,9074335
113044746259,0,0,0,9067850
113044746259,0,0,0,9068533
113044746259,0,0,0,9076725
113044746259,0,0,0,9067168
113044753734,0,0,0,9069045
113044753734,0,0,0,9069045
113044753734,0,0,0,9073482
113044753734,0,0,0,9068704
113044753734,0,0,0,9069898
113044760534,0,0,0,9076383
113044760534,0,0,0,9065461
113044760534,0,0,0,9066485
113044760534,0,0,0,9074165
113044760534,0,0,0,9070581
113044767943,0,0,0,9070752
113044767943,0,0,0,9071776
113044767943,0,0,0,9079626
113044767943,0,0,0,9070581
113044767943,0,0,0,9077578
113044775353,0,0,0,9064437
113044775353,0,0,0,9069045
113044775353,0,0,0,9073311
113044775353,0,0,0,9068192
113044775353,0,0,0,9076895
113044781510,0,0,0,9074165
113044781510,0,0,0,9064096
113044781510,0,0,0,9075530
113044781510,0,0,0,9074506
113044781510,0,0,0,9070069
113044789045,0,0,0,9068362
113044789045,0,0,0,9072629
113044789045,0,0,0,9069557
113044789045,0,0,0,9068362
113044789045,0,0,0,9079967
113044796059,0,0,0,9073823
113044796059,0,0,0,9073311
113044796059,0,0,0,9067338
113044796059,0,0,0,9068704
113044796059,0,0,0,9070752
113044803160,0,0,0,9067509
113044803160,0,0,0,9073653
113044803160,0,0,0,9069216
113044803160,0,0,0,9068874
113044803160,0,0,0,9071946
113044810169,0,0,0,9077578
113044810169,0,0,0,9071264
113044810169,0,0,0,9067509
113044810169,0,0,0,9075530
113044810169,0,0,0,9072288
113044817263,0,0,0,9066826
113044817263,0,0,0,9072799
113044817263,0,0,0,9074847
113044817263,0,0,0,9076725
113044817263,0,0,0,9073141
113044824601,0,0,0,9075871
113044824601,0,0,0,9072288
113044824601,0,0,0,9070752
113044824601,0,0,0,9074506
113044824601,0,0,0,9074165
113044832058,0,0,0,9072629
113044832058,0,0,0,9075189
113044832058,0,0,0,9075189
113044832058,0,0,0,9071946
113044832058,0,0,0,9069386
113044840063,0,0,0,9073823
113044840063,0,0,0,9071093
113044840063,0,0,0,9073823
113044840063,0,0,0,9075359
113044840063,0,0,0,9072288
113044846171,0,0,0,9076554
113044846171,0,0,0,9071434
113044846171,0,0,0,9075359
113044846171,0,0,0,9069386
113044846171,0,0,0,9068874
113044853893,0,0,0,9073653
113044853893,0,0,0,9065632
113044853893,0,0,0,9074165
113044853893,0,0,0,9069216
113044853893,0,0,0,9072629
113044860219,0,0,0,9070069
113044860219,0,0,0,9068704
113044860219,0,0,0,9073311
113044860219,0,0,0,9066997
113044860219,0,0,0,9072117
113044867895,0,0,0,9067850
113044867895,0,0,0,9071093
113044867895,0,0,0,9070752
113044867895,0,0,0,9073311
113044867895,0,0,0,9074165
113044876181,0,0,0,9073311
113044876181,0,0,0,9070752
113044876181,0,0,0,9069216
113044876181,0,0,0,9074847
113044876181,0,0,0,9073311
113044882259,0,0,0,9064778
113044882259,0,0,0,9070581
113044882259,0,0,0,9071264
113044882259,0,0,0,9068362
113044882259,0,0,0,9075189
113044889457,0,0,0,9069045
113044889457,0,0,0,9075189
113044889457,0,0,0,9075189
113044889457,0,0,0,9072970
113044889457,0,0,0,9072288
113044896586,0,0,0,9070922
113044896586,0,0,0,9072458
113044896586,0,0,0,9068192
113044896586,0,0,0,9069557
113044896586,0,0,0,9073653
113044903711,0,0,0,9075189
113044903711,0,0,0,9067850
113044903711,0,0,0,9071946
113044903711,0,0,0,9069728
113044903711,0,0,0,9077066
113044910808,0,0,0,9071264
113044910808,0,0,0,9075530
113044910808,0,0,0,9070752
113044910808,0,0,0,9081674
113044910808,0,0,0,9068874
113044917591,0,0,0,9068533
113044917591,0,0,0,9073311
113044917591,0,0,0,9074335
113044917591,0,0,0,9070410
113044917591,0,0,0,9069728
113044925006,0,0,0,9068192
113044925006,0,0,0,9066656
113044925006,0,0,0,9079285
113044925006,0,0,0,9069557
113044925006,0,0,0,9065632
113044932742,0,0,0,9070922
113044932742,0,0,0,9075530
113044932742,0,0,0,9073994
113044932742,0,0,0,9072629
113044932742,0,0,0,9074847
113044939596,0,0,0,9065290
113044939596,0,0,0,9071093
113044939596,0,0,0,9076383
113044939596,0,0,0,9073823
113044939596,0,0,0,9069216
113044946841,0,0,0,9073141
113044946841,0,0,0,9074506
113044946841,0,0,0,9071776
113044946841,0,0,0,9080479
113044946841,0,0,0,9065632
113044953763,0,0,0,9074677
113044953763,0,0,0,9069728
113044953763,0,0,0,9071946
113044953763,0,0,0,9067168
113044953763,0,0,0,9066997
113044960581,0,0,0,9070922
113044960581,0,0,0,9071093
113044960581,0,0,0,9072288
113044960581,0,0,0,9077578
113044960581,0,0,0,9071946
113044967703,0,0,0,9069216
113044967703,0,0,0,9065290
113044967703,0,0,0,9075530
113044967703,0,0,0,9074335
113044967703,0,0,0,9081162
113044975372,0,0,0,9065290
113044975372,0,0,0,9068874
113044975372,0,0,0,9067338
113044975372,0,0,0,9073994
113044975372,0,0,0,9069216
113044982396,0,0,0,9074335
113044982396,0,0,0,9071946
113044982396,0,0,0,9063584
113044982396,0,0,0,9069045
113044982396,0,0,0,9071264
113044989624,0,0,0,9076554
113044989624,0,0,0,9074677
113044989624,0,0,0,9073482
113044989624,0,0,0,9069045
113044989624,0,0,0,9070069
113044996625,0,0,0,9065802
113044996625,0,0,0,9068533
113044996625,0,0,0,9071605
113044996625,0,0,0,9066314
113044996625,0,0,0,9072799
113045003490,0,0,0,9068362
113045003490,0,0,0,9072970
113045003490,0,0,0,9072799
113045003490,0,0,0,9076042
113045003490,0,0,0,9071264
113045010619,0,0,0,9077066
113045010619,0,0,0,9066656
113045010619,0,0,0,9065973
113045010619,0,0,0,9074165
113045010619,0,0,0,9068533
113045018166,0,0,0,9068533
113045018166,0,0,0,9078431
113045018166,0,0,0,9073141
113045018166,0,0,0,9064608
113045018166,0,0,0,9067850
113045025840,0,0,0,9080991
113045025840,0,0,0,9079455
113045025840,0,0,0,9067680
113045025840,0,0,0,9076554
113045025840,0,0,0,9070581
113045032184,0,0,0,9068704
113045032184,0,0,0,9066826
113045032184,0,0,0,9074165
113045032184,0,0,0,9075871
113045032184,0,0,0,9079285
113045039824,0,0,0,9067850
113045039824,0,0,0,9077407
113045039824,0,0,0,9066314
113045039824,0,0,0,9068704
113045039824,0,0,0,9076383
113045046726,0,0,0,9073653
113045046726,0,0,0,9067680
113045046726,0,0,0,9072458
113045046726,0,0,0,9070240
113045046726,0,0,0,9080309
113045053559,0,0,0,9071946
113045053559,0,0,0,9071776
113045053559,0,0,0,9069216
113045053559,0,0,0,9073823
113045053559,0,0,0,9065632
113045060936,0,0,0,9074335
113045060936,0,0,0,9074677
113045060936,0,0,0,9069898
113045060936,0,0,0,9074165
113045060936,0,0,0,9073653
113045068328,0,0,0,9072288
113045068328,0,0,0,9075871
113045068328,0,0,0,9070410
113045068328,0,0,0,9070410
113045068328,0,0,0,9072799
113045075249,0,0,0,9075018
113045075249,0,0,0,9066144
113045075249,0,0,0,9077066
113045075249,0,0,0,9069557
113045075249,0,0,0,9078090
113045082374,0,0,0,9072970
113045082374,0,0,0,9066485
113045082374,0,0,0,9075189
113045082374,0,0,0,9069728
113045082374,0,0,0,9069898
113045089552,0,0,0,9072799
113045089552,0,0,0,9073653
113045089552,0,0,0,9071605
113045089552,0,0,0,9074677
113045089552,0,0,0,9073482
113045097026,0,0,0,9068533
113045097026,0,0,0,9070410
113045097026,0,0,0,9072117
113045097026,0,0,0,9071605
113045097026,0,0,0,9067509
113045104106,0,0,0,9072458
113045104106,0,0,0,9073141
113045104106,0,0,0,9074677
113045104106,0,0,0,9070581
113045104106,0,0,0,9070069
113045111393,0,0,0,9066314
113045111393,0,0,0,9068533
113045111393,0,0,0,9079114
113045111393,0,0,0,9070752
113045111393,0,0,0,9068704
113045118224,0,0,0,9074506
113045118224,0,0,0,9071264
113045118224,0,0,0,9062730
113045118224,0,0,0,9078773
113045118224,0,0,0,9076383
113045125609,0,0,0,9067850
113045125609,0,0,0,9071776
113045125609,0,0,0,9064949
113045125609,0,0,0,9075189
113045125609,0,0,0,9067850
113045132797,0,0,0,9075018
113045132797,0,0,0,9070069
113045132797,0,0,0,9076042
113045132797,0,0,0,9071434
113045132797,0,0,0,9069557
113045139928,0,0,0,9069557
113045139928,0,0,0,9068704
113045139928,0,0,0,9073994
113045139928,0,0,0,9070922
113045139928,0,0,0,9069216
113045147086,0,0,0,9070069
113045147086,0,0,0,9072799
113045147086,0,0,0,9075189
113045147086,0,0,0,9073994
113045147086,0,0,0,9073482
113045154004,0,0,0,9072288
113045154004,0,0,0,9070240
113045154004,0,0,0,9069216
113045154004,0,0,0,9074677
113045154004,0,0,0,9066997
113045161377,0,0,0,9075018
113045161377,0,0,0,9076383
113045161377,0,0,0,9070752
113045161377,0,0,0,9075701
113045161377,0,0,0,9077407
113045168527,0,0,0,9073311
113045168527,0,0,0,9064949
113045168527,0,0,0,9069216
113045168527,0,0,0,9068192
113045168527,0,0,0,9071605
113045176084,0,0,0,9068533
113045176084,0,0,0,9070240
113045176084,0,0,0,9073141
113045176084,0,0,0,9069898
113045176084,0,0,0,9073311
113045183266,0,0,0,9070581
113045183266,0,0,0,9069216
113045183266,0,0,0,9065802
113045183266,0,0,0,9074335
113045183266,0,0,0,9079797
113045191297,0,0,0,9070922
113045191297,0,0,0,9065290
113045191297,0,0,0,9076042
113045191297,0,0,0,9072629
113045191297,0,0,0,9070581
113045197373,0,0,0,9074506
113045197373,0,0,0,9066826
113045197373,0,0,0,9071776
113045197373,0,0,0,9073994
113045197373,0,0,0,9073311
113045204374,0,0,0,9071093
113045204374,0,0,0,9075018
113045204374,0,0,0,9063584
113045204374,0,0,0,9068874
113045204374,0,0,0,9068021
113045211204,0,0,0,9067338
113045211204,0,0,0,9070240
113045211204,0,0,0,9077407
113045211204,0,0,0,9065461
113045211204,0,0,0,9066314
113045219570,0,0,0,9073653
113045219570,0,0,0,9067168
113045219570,0,0,0,9071946
113045219570,0,0,0,9075359
113045219570,0,0,0,9073482
113045225849,0,0,0,9069045
113045225849,0,0,0,9072799
113045225849,0,0,0,9068704
113045225849,0,0,0,9071264
113045225849,0,0,0,9074165
113045233104,0,0,0,9069898
113045233104,0,0,0,9072117
113045233104,0,0,0,9067338
113045233104,0,0,0,9073311
113045233104,0,0,0,9064949
113045240548,0,0,0,9069216
113045240548,0,0,0,9076895
113045240548,0,0,0,9074506
113045240548,0,0,0,9076213
113045240548,0,0,0,9075530
113045247408,0,0,0,9069216
113045247408,0,0,0,9066314
113045247408,0,0,0,9069045
113045247408,0,0,0,9072458
113045247408,0,0,0,9072970
113045254953,0,0,0,9068704
113045254953,0,0,0,9075018
113045254953,0,0,0,9069898
113045254953,0,0,0,9069386
113045254953,0,0,0,9070410
113045261374,0,0,0,9070581
113045261374,0,0,0,9063754
113045261374,0,0,0,9067680
113045261374,0,0,0,9072288
113045261374,0,0,0,9076725
113045268734,0,0,0,9067850
113045268734,0,0,0,9071605
113045268734,0,0,0,9072117
113045268734,0,0,0,9069216
113045268734,0,0,0,9071264
113045275846,0,0,0,9065632
113045275846,0,0,0,9071605
113045275846,0,0,0,9071093
113045275846,0,0,0,9066997
113045275846,0,0,0,9071264
113045283099,0,0,0,9066144
113045283099,0,0,0,9067850
113045283099,0,0,0,9073482
113045283099,0,0,0,9071434
113045283099,0,0,0,9072629
113045292963,0,0,0,9070410
113045292963,0,0,0,9068874
113045292963,0,0,0,9069557
113045292963,0,0,0,9077407
113045292963,0,0,0,9070752
113045298255,0,0,0,9072458
113045298255,0,0,0,9076213
113045298255,0,0,0,9070581
113045298255,0,0,0,9068533
113045298255,0,0,0,9067509
113045304452,0,0,0,9072970
113045304452,0,0,0,9068021
113045304452,0,0,0,9073823
113045304452,0,0,0,9068704
113045304452,0,0,0,9066314
113045311340,0,0,0,9074677
113045311340,0,0,0,9063584
113045311340,0,0,0,9070922
113045311340,0,0,0,9068704
113045311340,0,0,0,9072970
113045319160,0,0,0,9072117
113045319160,0,0,0,9072117
113045319160,0,0,0,9059658
113045319160,0,0,0,9068192
113045319160,0,0,0,9068021
113045325766,0,0,0,9077066
113045325766,0,0,0,9073823
113045325766,0,0,0,9071093
113045325766,0,0,0,9068533
113045325766,0,0,0,9074335
113045334328,0,0,0,9073994
113045334328,0,0,0,9070922
113045334328,0,0,0,9076213
113045334328,0,0,0,9068874
113045334328,0,0,0,9069898
113045340789,0,0,0,9071434
113045340789,0,0,0,9076042
113045340789,0,0,0,9069386
113045340789,0,0,0,9075701
113045340789,0,0,0,9071093
113045347296,0,0,0,9068533
113045347296,0,0,0,9072458
113045347296,0,0,0,9074335
113045347296,0,0,0,9071946
113045347296,0,0,0,9075701
113045354831,0,0,0,9072799
113045354831,0,0,0,9068362
113045354831,0,0,0,9076383
113045354831,0,0,0,9070922
113045354831,0,0,0,9067850
113045361473,0,0,0,9069898
113045361473,0,0,0,9075701
113045361473,0,0,0,9064778
113045361473,0,0,0,9075871
113045361473,0,0,0,9076213
113045368940,0,0,0,9073311
113045368940,0,0,0,9073311
113045368940,0,0,0,9075359
113045368940,0,0,0,9070410
113045368940,0,0,0,9070069
113045375995,0,0,0,9072458
113045375995,0,0,0,9067509
113045375995,0,0,0,9065290
113045375995,0,0,0,9065461
113045375995,0,0,0,9067168
113045382860,0,0,0,9073311
113045382860,0,0,0,9070410
113045382860,0,0,0,9072629
113045382860,0,0,0,9074847
113045382860,0,0,0,9073823
113045390470,0,0,0,9075530
113045390470,0,0,0,9081333
113045390470,0,0,0,9076554
113045390470,0,0,0,9068874
113045390470,0,0,0,9078602
113045397390,0,0,0,9071434
113045397390,0,0,0,9071434
113045397390,0,0,0,9065802
113045397390,0,0,0,9071434
113045397390,0,0,0,9073823
113045404293,0,0,0,9073311
113045404293,0,0,0,9072288
113045404293,0,0,0,9069386
113045404293,0,0,0,9078602
113045404293,0,0,0,9066997
113045416673,0,0,0,9073653
113045416673,0,0,0,9074165
113045416673,0,0,0,9073482
113045416673,0,0,0,9073141
113045416673,0,0,0,9065120
113045419303,0,0,0,9075359
113045419303,0,0,0,9071434
113045419303,0,0,0,9076554
113045419303,0,0,0,9067168
113045419303,0,0,0,9069216
113045426126,0,0,0,9070240
113045426126,0,0,0,9069557
113045426126,0,0,0,9081674
113045426126,0,0,0,9068021
113045426126,0,0,0,9072629
113045433463,0,0,0,9071434
113045433463,0,0,0,9073482
113045433463,0,0,0,9069045
113045433463,0,0,0,9069728
113045433463,0,0,0,9075530
113045441081,0,0,0,9070752
113045441081,0,0,0,9065120
113045441081,0,0,0,9065973
113045441081,0,0,0,9074677
113045441081,0,0,0,9071434
113045447850,0,0,0,9066144
113045447850,0,0,0,9065461
113045447850,0,0,0,9070752
113045447850,0,0,0,9075530
113045447850,0,0,0,9067850
113045454364,0,0,0,9074677
113045454364,0,0,0,9064608
113045454364,0,0,0,9067338
113045454364,0,0,0,9068704
113045454364,0,0,0,9071264
113045461537,0,0,0,9072629
113045461537,0,0,0,9074506
113045461537,0,0,0,9067168
113045461537,0,0,0,9074677
113045461537,0,0,0,9072288
113045468917,0,0,0,9060000
113045468917,0,0,0,9073141
113045468917,0,0,0,9065290
113045468917,0,0,0,9072629
113045468917,0,0,0,9071434
113045476152,0,0,0,9065120
113045476152,0,0,0,9071434
113045476152,0,0,0,9078090
113045476152,0,0,0,9073823
113045476152,0,0,0,9077407
113045483069,0,0,0,9068362
113045483069,0,0,0,9068192
113045483069,0,0,0,9069045
113045483069,0,0,0,9063072
113045483069,0,0,0,9071434
113045490628,0,0,0,9076725
113045490628,0,0,0,9066997
113045490628,0,0,0,9068874
113045490628,0,0,0,9074165
113045490628,0,0,0,9066314
113045497531,0,0,0,9074677
113045497531,0,0,0,9076895
113045497531,0,0,0,9072970
113045497531,0,0,0,9073823
113045497531,0,0,0,9070240
113045504763,0,0,0,9071093
113045504763,0,0,0,9068362
113045504763,0,0,0,9067168
113045504763,0,0,0,9071093
113045504763,0,0,0,9073482
113045511650,0,0,0,9070240
113045511650,0,0,0,9074506
113045511650,0,0,0,9079797
113045511650,0,0,0,9071605
113045511650,0,0,0,9067509
113045519016,0,0,0,9070240
113045519016,0,0,0,9071605
113045519016,0,0,0,9071264
113045519016,0,0,0,9073823
113045519016,0,0,0,9073141
113045526077,0,0,0,9070581
113045526077,0,0,0,9069898
113045526077,0,0,0,9066314
113045526077,0,0,0,9067168
113045526077,0,0,0,9073823
113045533191,0,0,0,9065973
113045533191,0,0,0,9063413
113045533191,0,0,0,9073141
113045533191,0,0,0,9070410
113045533191,0,0,0,9067509
113045540516,0,0,0,9074335
113045540516,0,0,0,9075530
113045540516,0,0,0,9069557
113045540516,0,0,0,9068874
113045540516,0,0,0,9067509
113045547533,0,0,0,9072117
113045547533,0,0,0,9070410
113045547533,0,0,0,9072799
113045547533,0,0,0,9068874
113045547533,0,0,0,9068704
113045555060,0,0,0,9069386
113045555060,0,0,0,9071776
113045555060,0,0,0,9067509
113045555060,0,0,0,9072458
113045555060,0,0,0,9070922
113045562110,0,0,0,9069216
