scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,899.1012,336.79462,0.80249304,838.3551,199.68167,0.90669686,855.4558,65.8084,0.8794361,1788.5057,105.44696,0.053321682,1892.7979,470.91434,0.1993124
1,898.3419,336.63943,0.7386098,837.9344,199.8175,0.8976444,854.4657,65.98787,0.8820964,1788.5786,105.40091,0.054462172,1892.6995,470.79034,0.2245684
2,898.24005,336.3413,0.7444391,837.7618,200.01929,0.9161333,854.53296,65.8709,0.8671542,1788.6602,105.06545,0.059018575,1892.6981,470.797,0.21229544
3,898.1509,336.2614,0.73543197,837.7811,200.01451,0.9187805,854.5341,65.83759,0.85918117,1788.7335,105.16359,0.054647278,1892.6737,470.85815,0.21916842
4,898.16425,336.1589,0.73700494,837.7598,199.99373,0.9286307,854.39246,65.86569,0.88162345,1788.6482,105.162926,0.054275934,1892.5819,470.71094,0.20472261
5,898.16473,336.43433,0.7275766,837.8275,199.78079,0.91361237,854.64136,65.94418,0.870964,1788.7683,105.19495,0.055813268,1892.7386,470.80402,0.2034509
6,898.17755,336.53183,0.71572435,837.704,200.15718,0.9155753,854.7111,66.16057,0.87771887,1788.7053,105.23093,0.058108635,1892.7417,470.78568,0.21207944
7,897.782,336.63513,0.7042102,837.4772,200.23303,0.88883734,854.399,66.033264,0.8608427,1788.6443,105.2271,0.058897592,1892.7687,470.70694,0.2075218
8,897.4816,336.70117,0.67882586,837.1775,199.6756,0.91092026,854.12427,65.966,0.8830946,1788.5992,105.3134,0.05502105,1892.7953,470.75494,0.19234717
9,897.6915,336.87552,0.69645923,837.38135,200.15865,0.92030007,854.42944,66.11289,0.86229074,1788.6177,105.34269,0.054598432,1892.7208,471.01193,0.2116108
10,897.52747,336.49707,0.672348,837.3149,200.31592,0.9077436,854.4459,66.00416,0.8720655,1788.6243,105.30037,0.054498382,1892.706,471.01978,0.2133151
11,897.16766,336.12708,0.64847356,837.40594,200.1665,0.91306674,854.2964,65.70951,0.8725075,1788.5695,105.33169,0.05384023,1892.7174,471.02457,0.21438967
12,896.9449,335.97485,0.64348555,836.98816,199.9621,0.90373105,854.12134,65.59555,0.9073016,1788.4357,105.43722,0.05095831,1892.5963,470.88638,0.20654069
13,896.6703,335.88278,0.6237792,836.9565,199.91289,0.92441547,853.81915,65.91469,0.8835493,1788.514,105.436104,0.050767552,1892.6083,470.89056,0.2080293
14,896.34247,335.59808,0.58952737,836.55835,199.79826,0.9352856,853.728,65.770645,0.8809247,1788.4585,105.44277,0.050929956,1892.6117,470.88687,0.20686178
15,896.4264,335.88028,0.59888446,836.7031,199.96407,0.938468,853.7631,65.87087,0.88649225,1788.5026,105.39069,0.051911213,1892.6097,470.8904,0.20864023
16,896.37524,336.0379,0.6006181,836.79553,200.04436,0.9274125,853.87976,65.920685,0.8846682,1788.5365,105.42919,0.05060567,1892.5996,470.87775,0.20639762
17,896.62103,335.99118,0.5989241,836.8288,199.85837,0.9328986,853.90326,65.83992,0.86484325,1788.4183,105.55693,0.0484186,1892.7412,470.79233,0.19943638
