scorer,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR6_11_07Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,817.35706,939.97015,0.7851611,806.2086,797.085,0.8407215,803.30255,635.3274,0.872557,793.5864,506.71832,0.70128316,768.5794,313.07104,0.85920113
1,817.4866,940.13324,0.8036005,806.20636,797.29675,0.8598684,803.2763,635.1573,0.88710225,793.6645,506.88193,0.70072734,768.5702,313.0754,0.86254495
2,817.505,940.1378,0.8047651,806.2623,797.39166,0.84433305,803.19495,635.2802,0.8681578,793.6687,506.85516,0.6885654,768.5117,313.17514,0.85965955
3,817.5452,940.1527,0.8080414,806.30115,797.0737,0.865275,803.32336,635.2123,0.89310896,793.6504,506.56436,0.6861276,768.5657,313.12756,0.847306
4,817.7984,940.21735,0.8261432,806.3106,797.2685,0.85148937,803.3759,635.3625,0.9078018,793.6217,506.8404,0.6862365,768.6049,313.20792,0.8447446
5,817.71924,940.217,0.82836413,806.20575,797.323,0.8641025,803.32355,635.2203,0.8993747,793.60333,506.80896,0.6925313,768.6241,313.03146,0.86856484
6,817.7923,940.2051,0.8305257,806.1467,797.2151,0.8808092,803.1604,635.0657,0.9133127,793.70557,506.6572,0.7010651,768.66254,312.99884,0.869308
7,817.74475,940.1748,0.8331568,806.17365,797.2349,0.8653588,803.6142,635.43866,0.9162857,793.77563,506.71768,0.68479466,768.6562,313.1535,0.8737862
8,817.68414,940.2103,0.8199324,806.0792,797.22064,0.85525113,803.2038,635.08167,0.9012873,793.8651,506.66833,0.68628985,768.72656,312.9359,0.87831146
9,817.5802,939.6974,0.78732336,806.0408,797.29175,0.8580309,803.1477,635.07874,0.8932324,793.70447,506.50665,0.690016,768.6836,313.06763,0.8832645
10,817.6167,939.9543,0.8340313,806.3433,797.43524,0.8741106,803.50085,635.3311,0.92037445,793.8028,506.9975,0.68279225,768.6597,313.38452,0.8596665
11,817.57904,939.6645,0.82896316,806.1215,797.2362,0.87751496,803.13947,634.9597,0.87677944,793.9136,506.63455,0.69730645,768.69794,313.02832,0.86963814
12,817.5857,939.6795,0.810764,806.24274,797.2989,0.8952086,803.1032,635.0142,0.87924975,793.80963,506.67044,0.6825085,768.7908,312.9533,0.8648899
13,817.86163,939.88416,0.8223472,806.232,797.3849,0.8847117,803.2462,635.03186,0.86894625,793.8284,506.91077,0.6756429,768.78656,313.24557,0.881961
14,817.76733,939.7391,0.8297845,806.31714,797.3704,0.8794378,803.4312,635.01245,0.89404964,793.8531,506.66232,0.67078596,768.78754,313.0172,0.8758745
15,817.877,939.7711,0.8372095,806.37445,797.45013,0.8705453,803.48285,635.0922,0.8933981,793.7943,506.91473,0.6791837,768.76685,313.23044,0.87375575
16,817.96027,939.82574,0.834776,806.3664,797.4813,0.86534077,803.8,635.2448,0.8955416,793.7659,506.98383,0.6695023,768.7011,313.22186,0.87234783
17,817.9961,939.8579,0.85357577,806.6646,797.45374,0.85008484,804.04535,635.39966,0.8980713,794.0366,507.22852,0.6760305,768.893,313.33328,0.85955095
