Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.13,-2266.0,514.0
70.0,-3.25,-2266.0,515.0
70.0,-3.31,-2296.0,514.0
70.0,-3.44,-2310.0,515.0
70.0,-3.5,-2322.0,514.0
70.0,-3.56,-2334.0,515.0
70.0,-3.56,-2337.0,515.0
70.0,-3.63,-2343.0,515.0
70.0,-3.69,-2347.0,515.0
70.0,-3.69,-2353.0,515.0
70.0,-3.69,-2357.0,514.0
70.0,-3.69,-2356.0,515.0
70.0,-3.69,-2359.0,514.0
70.0,-3.69,-2362.0,515.0
70.0,-3.69,-2358.0,515.0
70.0,-3.69,-2365.0,515.0
70.0,-3.69,-2362.0,515.0
70.0,-3.69,-2364.0,515.0
70.0,-3.69,-2377.0,515.0
70.0,-3.69,-2371.0,515.0
70.0,-3.69,-2386.0,515.0
70.0,-3.69,-2380.0,515.0
70.0,-3.69,-2378.0,515.0
70.0,-3.69,-2374.0,514.0
70.0,-3.69,-2373.0,515.0
70.0,-3.69,-2378.0,514.0
70.0,-3.69,-2379.0,514.0
70.0,-3.69,-2369.0,515.0
70.0,-3.69,-2375.0,514.0
70.0,-3.69,-2372.0,515.0
70.0,-3.69,-2371.0,515.0
70.0,-3.69,-2374.0,515.0
60.0,-16.12,-509.0,477.0
60.0,-16.12,-520.0,477.0
60.0,-16.12,-536.0,477.0
60.0,-16.12,-532.0,477.0
60.0,-16.12,-545.0,477.0
60.0,-16.12,-539.0,477.0
60.0,-16.12,-547.0,477.0
60.0,-16.12,-552.0,477.0
60.0,-16.12,-555.0,477.0
60.0,-16.12,-555.0,477.0
60.0,-16.12,-551.0,476.0
60.0,-16.12,-557.0,477.0
60.0,-16.12,-568.0,477.0
60.0,-16.12,-562.0,477.0
60.0,-16.12,-570.0,477.0
60.0,-16.12,-573.0,477.0
60.0,-16.12,-571.0,477.0
60.0,-16.12,-583.0,477.0
60.0,-16.12,-591.0,477.0
60.0,-16.12,-591.0,477.0
60.0,-16.12,-585.0,477.0
60.0,-16.12,-590.0,477.0
60.0,-16.12,-595.0,477.0
60.0,-16.12,-590.0,477.0
60.0,-16.12,-590.0,477.0
60.0,-16.12,-600.0,477.0
60.0,-16.12,-594.0,477.0
60.0,-16.12,-597.0,477.0
60.0,-16.12,-604.0,477.0
60.0,-16.12,-600.0,477.0
60.0,-16.12,-596.0,477.0
60.0,-16.12,-602.0,477.0
60.0,-16.12,-598.0,476.0
60.0,-16.12,-598.0,477.0
60.0,-16.12,-606.0,477.0
60.0,-16.12,-602.0,477.0
60.0,-16.12,-608.0,477.0
60.0,-16.12,-610.0,477.0
60.0,-16.12,-614.0,477.0
60.0,-16.12,-604.0,477.0
60.0,-16.12,-611.0,477.0
60.0,-16.12,-605.0,477.0
60.0,-16.12,-605.0,477.0
60.0,-16.12,-618.0,477.0
60.0,-16.12,-606.0,477.0
60.0,-16.12,-614.0,477.0
60.0,-16.12,-608.0,477.0
60.0,-16.12,-616.0,477.0
60.0,-16.12,-624.0,477.0
60.0,-16.12,-612.0,477.0
50.0,-30.25,2048.0,434.0
50.0,-30.25,2053.0,433.0
50.0,-30.25,2031.0,433.0
50.0,-30.25,2027.0,434.0
50.0,-30.25,2027.0,433.0
50.0,-30.25,2022.0,434.0
50.0,-30.25,2020.0,434.0
50.0,-30.25,2015.0,434.0
50.0,-30.25,2009.0,434.0
50.0,-30.25,2004.0,433.0
50.0,-30.25,1997.0,434.0
50.0,-30.25,1995.0,434.0
50.0,-30.25,1995.0,433.0
50.0,-30.25,1985.0,434.0
50.0,-30.25,1981.0,434.0
50.0,-30.25,1977.0,433.0
50.0,-30.25,1974.0,434.0
50.0,-30.25,1974.0,433.0
50.0,-30.25,1972.0,433.0
50.0,-30.25,1966.0,433.0
50.0,-30.25,1964.0,433.0
50.0,-30.25,1965.0,433.0
50.0,-30.25,1968.0,434.0
50.0,-30.25,1962.0,433.0
50.0,-30.25,1956.0,434.0
50.0,-30.25,1950.0,434.0
50.0,-30.25,1943.0,433.0
50.0,-30.25,1944.0,434.0
50.0,-30.25,1945.0,433.0
50.0,-30.25,1945.0,433.0
50.0,-30.25,1940.0,434.0
50.0,-30.25,1937.0,433.0
50.0,-30.25,1935.0,433.0
50.0,-30.25,1931.0,434.0
50.0,-30.25,1929.0,434.0
50.0,-30.25,1930.0,434.0
50.0,-30.25,1931.0,433.0
50.0,-30.25,1927.0,434.0
50.0,-30.25,1924.0,434.0
50.0,-30.25,1928.0,433.0
50.0,-30.25,1926.0,433.0
50.0,-30.25,1919.0,434.0
50.0,-30.25,1913.0,433.0
50.0,-30.25,1914.0,433.0
50.0,-30.25,1909.0,434.0
50.0,-30.25,1908.0,433.0
50.0,-30.25,1909.0,434.0
