timestamp,quat1,quat2
130727814997,"(0.69207763671875, -0.65289306640625, -0.307861328125, -0.0009765625)","(0.0, 0.0, 0.0, 0.0)"
130727826425,"(0.69207763671875, -0.65289306640625, -0.307861328125, -0.0009765625)","(0.0, 0.0, 0.0, 0.0)"
130727838757,"(0.69207763671875, -0.65289306640625, -0.307861328125, -0.0009765625)","(0.0, 0.0, 0.0, 0.0)"
130727849198,"(0.69207763671875, -0.65289306640625, -0.307861328125, -0.0009765625)","(0.0, 0.0, 0.0, 0.0)"
130727859281,"(0.69207763671875, -0.65289306640625, -0.307861328125, -0.0009765625)","(0.0078125, 0.0, 0.0, 0.0)"
130727867708,"(0.69207763671875, -0.65289306640625, -0.307861328125, -0.0009765625)","(1.0, 0.0, 0.0, 0.0)"
130727877318,"(0.69207763671875, -0.65289306640625, -0.307861328125, -0.0009765625)","(1.0, 0.0, 0.0, 0.0)"
130727888304,"(0.69207763671875, -0.65289306640625, -0.307861328125, -0.0009765625)","(1.0, 0.0, 0.0, 0.0)"
130727898600,"(0.69207763671875, -0.65289306640625, -0.307861328125, -0.0009765625)","(1.0, 0.0, 0.0, 0.0)"
130727905501,"(0.69207763671875, -0.65289306640625, -0.307861328125, -0.0009765625)","(1.0, 0.0, 0.0, 0.0)"
130727913453,"(0.6920166015625, -0.65289306640625, -0.307861328125, -0.0009765625)","(1.0, 0.0, 0.0, 0.0)"
130727921069,"(0.6920166015625, -0.65289306640625, -0.30792236328125, -0.0009765625)","(0.77508544921875, 0.17095947265625, 0.6082763671875, 0.0)"
130727927629,"(0.6920166015625, -0.65289306640625, -0.30792236328125, -0.00103759765625)","(0.77508544921875, 0.17095947265625, 0.6082763671875, 0.0)"
130727934180,"(0.6920166015625, -0.65289306640625, -0.30792236328125, -0.00103759765625)","(0.77508544921875, 0.17095947265625, 0.6082763671875, 0.0)"
130727943375,"(0.6920166015625, -0.65289306640625, -0.30792236328125, -0.00103759765625)","(0.7750244140625, 0.17095947265625, 0.60833740234375, 0.0)"
130727952397,"(0.6920166015625, -0.65289306640625, -0.30792236328125, -0.00103759765625)","(0.7750244140625, 0.17095947265625, 0.60833740234375, 0.0)"
130727959923,"(0.6920166015625, -0.65289306640625, -0.30792236328125, -0.00103759765625)","(0.7750244140625, 0.17095947265625, 0.6083984375, 0.0)"
130727965607,"(0.6920166015625, -0.65289306640625, -0.30792236328125, -0.00103759765625)","(0.7750244140625, 0.17095947265625, 0.6083984375, 0.0)"
130727973499,"(0.6920166015625, -0.65289306640625, -0.30792236328125, -0.00103759765625)","(0.77496337890625, 0.1710205078125, 0.60845947265625, 6.103515625e-05)"
130727982950,"(0.6920166015625, -0.65289306640625, -0.30792236328125, -0.00103759765625)","(0.77490234375, 0.1710205078125, 0.6085205078125, 0.0001220703125)"
130727991827,"(0.6920166015625, -0.65289306640625, -0.30792236328125, -0.00103759765625)","(0.77490234375, 0.1710205078125, 0.6085205078125, 0.0001220703125)"
130727998193,"(0.6998291015625, -0.65289306640625, -0.30792236328125, -0.00103759765625)","(0.77490234375, 0.1710205078125, 0.6085205078125, 0.0001220703125)"
130728005245,"(0.6998291015625, -0.65289306640625, -0.30792236328125, -0.00103759765625)","(0.77484130859375, 0.1710205078125, 0.6085205078125, 0.00018310546875)"
130728014283,"(0.6998291015625, -0.65289306640625, -0.30792236328125, -0.00103759765625)","(0.77484130859375, 0.1710205078125, 0.6085205078125, 0.00018310546875)"
130728022077,"(0.6998291015625, -0.65289306640625, -0.30792236328125, -0.00103759765625)","(0.77484130859375, 0.1710205078125, 0.6085205078125, 0.00018310546875)"
