scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-24.456322,4.4240494,36.659355,-22.651016,2.672493,37.966015,-21.005507,1.3059773,41.169952,-19.605345,-0.3555815,42.692234,-17.94921,-1.9356359,44.40597
1,-24.455486,4.425438,36.658566,-22.651018,2.672923,37.966267,-21.005775,1.3056091,41.169334,-19.603922,-0.35491192,42.688824,-17.950413,-1.9376956,44.405327
2,-24.455072,4.422451,36.657314,-22.65073,2.670976,37.967472,-21.003729,1.3020066,41.16821,-19.603067,-0.35587993,42.690655,-17.947191,-1.9404265,44.412647
3,-24.453848,4.42165,36.657063,-22.649788,2.6684105,37.966515,-21.004616,1.2997237,41.17053,-19.603067,-0.3573027,42.69317,-17.946861,-1.9395331,44.409348
4,-24.453836,4.4209895,36.65574,-22.648502,2.665981,37.966797,-21.00476,1.2988375,41.170723,-19.603825,-0.35883293,42.696743,-17.945908,-1.940636,44.41297
5,-24.453485,4.422035,36.657974,-22.647842,2.6657207,37.970596,-21.004305,1.2993298,41.172356,-19.603125,-0.35877538,42.694157,-17.94585,-1.9432546,44.410313
6,-24.452944,4.423049,36.659256,-22.647064,2.666004,37.973244,-21.003754,1.298707,41.171097,-19.603094,-0.3590587,42.694687,-17.945898,-1.9441466,44.41095
7,-24.452967,4.4230614,36.65953,-22.646757,2.6657069,37.975113,-21.003744,1.2988791,41.172226,-19.602543,-0.3589895,42.69364,-17.946327,-1.9459287,44.405136
8,-24.453905,4.4229574,36.661095,-22.646093,2.66638,37.97758,-21.003708,1.2990727,41.171,-19.60283,-0.35915834,42.69403,-17.94583,-1.945804,44.407036
9,-24.455349,4.4232936,36.66301,-22.646988,2.6668115,37.977245,-21.001663,1.301901,41.173897,-19.602255,-0.35887027,42.69205,-17.946274,-1.9451952,44.404083
10,-24.456667,4.423988,36.664894,-22.647644,2.6672187,37.97596,-21.001348,1.302298,41.172783,-19.60176,-0.35868385,42.690273,-17.946259,-1.9442322,44.400917
11,-24.45925,4.424636,36.66869,-22.648497,2.6679006,37.975006,-20.999804,1.3033048,41.171562,-19.600986,-0.35625288,42.69004,-17.945309,-1.9436252,44.40409
12,-24.459093,4.4246697,36.66872,-22.649195,2.6680589,37.97294,-21.000202,1.3036051,41.17153,-19.599228,-0.3552448,42.689045,-17.94389,-1.9417292,44.400917
13,-24.459316,4.4261165,36.666332,-22.64879,2.6695998,37.97162,-21.002245,1.3050492,41.17193,-19.600533,-0.3551839,42.688896,-17.94655,-1.9431083,44.40541
14,-24.45919,4.426953,36.664745,-22.648424,2.6747506,37.968838,-20.99995,1.3062588,41.169052,-19.60163,-0.3552157,42.688507,-17.945496,-1.9419239,44.409004
15,-24.45888,4.4310093,36.664356,-22.647406,2.6771116,37.969585,-20.99788,1.3113925,41.165108,-19.599117,-0.35185653,42.68672,-17.943247,-1.9362171,44.403805
16,-24.458658,4.4325633,36.664993,-22.645071,2.680602,37.9659,-20.998308,1.3116666,41.164932,-19.596624,-0.3483572,42.685085,-17.942398,-1.9339976,44.403824
17,-24.456245,4.4358215,36.660732,-22.643152,2.6837711,37.966187,-20.99758,1.3136405,41.1658,-19.593262,-0.3455557,42.686466,-17.939838,-1.9310429,44.413063
