scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,736.23804,812.47363,0.7666432,745.7053,652.05865,0.71166945,760.3339,490.31158,0.7498351,751.7524,275.13013,0.8757433,792.9255,179.2638,0.8816288
1,736.8113,813.0013,0.73186445,746.6205,652.4448,0.6958369,760.79156,490.75653,0.72715986,752.1909,275.82486,0.88499457,793.18854,179.79028,0.89233637
2,736.835,813.0105,0.733331,746.6649,652.45856,0.69979686,761.26025,490.76895,0.72750163,752.3608,275.87305,0.8913746,793.15906,179.84105,0.87909055
3,736.7204,813.0925,0.73130924,746.1589,652.1443,0.6919046,761.23114,490.81763,0.74710625,752.3195,275.7627,0.8891798,793.0043,179.86247,0.88992256
4,737.09357,813.0862,0.7340108,746.9469,652.7302,0.6965997,761.257,490.7939,0.7293052,752.3325,276.05502,0.891518,792.926,179.87071,0.8922549
5,738.6739,813.6116,0.70410323,748.2162,653.31146,0.7211794,762.44507,491.40158,0.72587574,753.9029,276.26056,0.9123825,793.4138,179.95695,0.92970026
6,739.7817,813.48804,0.76492476,749.1844,653.27466,0.78135943,763.8836,491.81317,0.7508873,755.6926,275.63287,0.90357524,795.33405,179.1956,0.9267794
7,740.2966,813.88,0.70103383,750.0882,653.5277,0.8353355,764.6166,491.83435,0.7666202,757.1035,275.54233,0.89902616,796.6879,179.2554,0.9445742
8,739.9014,813.4353,0.76669556,749.6293,653.4029,0.818116,764.65204,491.77518,0.76514536,756.858,275.27686,0.9090629,796.7535,178.88232,0.90346193
9,739.51965,812.80176,0.7969242,749.06885,652.6008,0.79806113,764.5836,491.57083,0.7794767,757.0332,275.04938,0.87827796,797.0144,178.95282,0.9129721
10,739.52454,812.7792,0.79784673,749.07416,652.5973,0.80028135,764.5716,491.28384,0.79036754,757.076,275.28665,0.88440835,797.0379,178.89917,0.8961616
11,739.49585,812.7729,0.797694,749.05945,652.594,0.8074072,764.38367,491.3093,0.78466636,756.715,275.27597,0.8942912,796.82526,179.05098,0.91278535
12,739.51447,812.80414,0.8033538,749.0782,652.5783,0.79845846,764.4474,491.3669,0.77441275,756.6538,275.34384,0.9040763,796.9256,179.13528,0.9141675
13,739.62866,811.9804,0.8267955,749.2222,652.02655,0.8162548,764.8812,490.57925,0.7790021,757.18134,274.82147,0.9096876,797.82874,178.69852,0.8820269
14,739.8578,811.3426,0.8177015,749.4993,651.5791,0.81631255,765.579,489.84573,0.80308974,758.25323,273.9626,0.9501857,799.05304,178.13718,0.84510607
15,740.3796,811.3783,0.7977017,749.89307,651.4279,0.8483863,765.93866,489.86554,0.8091628,758.5199,274.06528,0.9469798,799.5439,178.16592,0.8520688
16,741.1488,811.42816,0.8014445,750.3188,651.4555,0.8749735,765.9918,489.90555,0.8067957,758.7904,274.30692,0.9446617,799.57684,178.25258,0.86730194
17,741.1863,811.4372,0.8185827,750.4336,651.38904,0.87742114,765.9816,489.7275,0.81670344,758.7972,274.30237,0.94533914,799.6925,178.2583,0.8672616
