scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1024.2908,1189.9167,0.113423094,129.28178,1178.6533,0.07642933,1824.4674,247.91864,0.0400209,125.30419,1178.5587,0.058824822,128.72293,1188.153,0.061112702
1,1024.085,1190.0192,0.11909459,129.19722,1178.3511,0.1149373,564.5709,1020.33685,0.033461865,126.933266,1179.753,0.06965466,128.85991,1187.2506,0.07741469
2,1024.0388,1189.7562,0.12557377,128.5082,1183.749,0.070547305,564.6615,1020.51166,0.041087978,125.272,1183.9879,0.059482224,568.81506,1019.41974,0.035496756
3,1023.7358,1189.289,0.13974272,1022.1386,1189.1682,0.070636,564.6493,1020.5448,0.038328387,125.656006,1183.5339,0.07023365,596.703,1186.0696,0.0289998
4,1024.1256,1190.1278,0.12085233,129.35143,1181.8724,0.07537395,1824.3381,247.81497,0.043806214,126.6194,1182.1407,0.06114789,129.12059,1181.9393,0.0319188
5,1024.0953,1189.5497,0.1509081,1022.2461,1189.5068,0.063612014,219.1105,1177.7817,0.051427994,124.65857,1183.9163,0.08492507,564.96893,1019.72876,0.06345079
6,1024.029,1189.7606,0.14090374,128.63374,1183.3749,0.053391803,219.37767,1177.2251,0.059039824,124.94415,1182.9197,0.07121309,565.2567,1019.55786,0.0900401
7,1024.0139,1189.6096,0.14663212,1022.12915,1189.5327,0.06147824,565.19214,1020.2692,0.036706988,125.018845,1182.8191,0.08175234,565.29266,1019.593,0.08148575
8,1024.057,1189.5371,0.14854418,1022.1636,1189.5071,0.06341364,219.12077,1177.7125,0.04472389,124.61941,1183.5183,0.06764125,565.28046,1019.58563,0.06841525
9,1024.2803,1189.6481,0.14076293,1022.31903,1189.6757,0.062085975,1873.8812,235.57816,0.047948685,124.61596,1182.7113,0.054848243,565.11456,1019.7806,0.072975054
10,1024.0593,1189.4791,0.15434049,1022.2684,1189.4481,0.063369885,1873.768,235.3259,0.05147124,123.41576,1181.2173,0.049042188,565.0824,1019.7445,0.06977032
11,1024.1715,1189.6099,0.14969757,1022.277,1189.599,0.06395945,1873.9161,235.6634,0.04957218,124.39319,1182.8236,0.058379557,565.2641,1019.7449,0.08754165
12,1024.4584,1189.6233,0.1470303,1022.47,1189.7424,0.05960815,1873.6897,235.48677,0.050730903,124.49924,1182.6222,0.05384817,565.1163,1019.8556,0.0826705
13,1024.1881,1189.8438,0.13165224,1022.1416,1189.7612,0.06644596,218.57063,1177.8643,0.05464645,125.27031,1181.102,0.045119222,565.1002,1019.87427,0.08139259
14,1024.0916,1189.6881,0.13112631,1022.12524,1189.6096,0.058981746,218.5108,1177.5844,0.055285864,124.36563,1182.7864,0.054677807,565.2086,1019.7353,0.11869162
15,1023.96716,1189.6611,0.14192592,1022.0755,1189.5619,0.05888905,1873.7191,235.11125,0.054219626,1022.5878,1187.2556,0.043211434,565.1764,1019.7883,0.11992294
16,1024.0369,1189.6923,0.13688064,1022.11597,1189.6355,0.066695005,219.32314,1177.2064,0.06073826,1022.62415,1187.2805,0.041390013,565.3318,1019.7976,0.13971521
