scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-25.478655,4.9468246,36.133095,-23.51067,3.2951577,37.352913,-21.508232,2.0783942,40.474617,-19.822378,0.35695994,42.26687,-18.347168,-1.0477583,43.86581
1,-25.401554,4.9241433,36.157516,-23.438255,3.2629561,37.3799,-20.13917,-1.3086572,37.59393,-19.806934,0.38097262,42.29129,-18.324404,-1.0472795,43.89053
2,-25.35165,4.876386,36.188427,-23.408836,3.2104094,37.43254,-21.443274,2.0550058,40.59964,-19.809805,0.3944753,42.316612,-18.308891,-1.0495496,43.877277
3,-25.346964,4.8339767,36.194447,-23.397348,3.1953616,37.444336,-21.440256,2.0564935,40.58808,-19.803858,0.4315599,42.29759,-18.295183,-1.0426775,43.83019
4,-25.323679,4.8823285,36.18314,-23.355927,3.2357464,37.446133,-21.42497,2.0935078,40.639057,-19.796099,0.46786216,42.28584,-18.29733,-1.0221928,43.791332
5,-25.277853,4.924937,36.165295,-23.33015,3.2756367,37.45572,-21.418114,2.126727,40.646366,-19.794632,0.48747796,42.271023,-18.318121,-1.0300844,43.763996
6,-25.234888,4.908215,36.187202,-23.302279,3.2682087,37.46073,-21.40296,2.1106262,40.659042,-19.819633,0.4713687,42.275852,-18.34458,-1.0868509,43.74993
7,-25.22221,4.867535,36.207653,-23.302923,3.2218099,37.47554,-21.3935,2.0664365,40.68395,-19.8325,0.4401705,42.245007,-18.361708,-1.1464739,43.709187
8,-25.218102,4.849014,36.207027,-23.300915,3.202148,37.483936,-21.396803,2.05271,40.687897,-19.844152,0.43362492,42.21743,-18.36439,-1.1908152,43.63291
9,-25.207829,4.8674417,36.191654,-23.293179,3.2268596,37.486904,-21.395494,2.068344,40.6781,-19.85501,0.4544028,42.171917,-18.366983,-1.1842836,43.55608
10,-25.196814,4.892487,36.184246,-23.28201,3.2477696,37.482494,-21.397078,2.0834727,40.68306,-19.859474,0.4711084,42.119503,-18.386953,-1.1835823,43.4755
11,-25.196606,4.868234,36.17969,-23.295298,3.2108734,37.491833,-21.402475,2.0602298,40.675945,-19.871494,0.45658785,42.112522,-18.389221,-1.2043855,43.464718
12,-25.19291,4.7830243,36.176086,-23.274572,3.139129,37.528893,-21.394823,2.0117934,40.694122,-19.86145,0.44107896,42.141624,-18.36061,-1.2259305,43.48264
13,-25.157116,4.7275205,36.16959,-23.251657,3.0856073,37.528717,-21.376696,1.9804599,40.701027,-19.816803,0.44233286,42.157597,-18.315763,-1.2213372,43.481083
14,-25.160212,4.7173457,36.165703,-23.255621,3.077162,37.5253,-21.374695,1.9845054,40.708847,-19.81123,0.4448225,42.158325,-18.305029,-1.2040826,43.478016
15,-25.19781,4.7308226,36.16463,-23.292135,3.0825868,37.52208,-21.401001,1.993216,40.693066,-19.836407,0.44957447,42.14729,-18.320974,-1.198104,43.4872
16,-25.214216,4.7188697,36.145607,-23.311878,3.0664525,37.4937,-21.41446,1.9902937,40.69051,-19.858145,0.4382121,42.165962,-18.345182,-1.1932907,43.510117
17,-25.203955,4.6853743,36.16846,-23.318417,3.0327725,37.508358,-21.426888,1.9540493,40.725994,-19.864594,0.3953659,42.20254,-18.359201,-1.2125721,43.567646
