Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.38,-3772.0,510.0
70.0,-3.5,-3772.0,510.0
70.0,-3.69,-3781.0,509.0
70.0,-3.75,-3785.0,509.0
70.0,-3.88,-3783.0,510.0
70.0,-3.94,-3788.0,510.0
70.0,-4.0,-3782.0,510.0
70.0,-4.06,-3794.0,509.0
70.0,-4.13,-3786.0,510.0
70.0,-4.13,-3786.0,510.0
70.0,-4.13,-3790.0,510.0
70.0,-4.13,-3790.0,509.0
70.0,-4.13,-3791.0,510.0
70.0,-4.13,-3795.0,510.0
70.0,-4.13,-3786.0,510.0
70.0,-4.13,-3801.0,510.0
70.0,-4.13,-3793.0,510.0
70.0,-4.13,-3797.0,510.0
70.0,-4.13,-3794.0,510.0
70.0,-4.13,-3794.0,510.0
70.0,-4.13,-3803.0,510.0
70.0,-4.13,-3798.0,510.0
70.0,-4.13,-3799.0,510.0
70.0,-4.13,-3785.0,510.0
70.0,-4.13,-3801.0,510.0
70.0,-4.13,-3794.0,509.0
70.0,-4.13,-3792.0,510.0
70.0,-4.13,-3798.0,509.0
70.0,-4.13,-3794.0,510.0
70.0,-4.13,-3789.0,510.0
70.0,-4.13,-3806.0,510.0
70.0,-4.13,-3800.0,510.0
70.0,-4.13,-3793.0,510.0
70.0,-4.13,-3792.0,510.0
70.0,-4.13,-3801.0,510.0
60.0,-16.56,-890.0,473.0
60.0,-16.56,-894.0,473.0
60.0,-16.56,-896.0,473.0
60.0,-16.56,-903.0,473.0
60.0,-16.56,-898.0,473.0
60.0,-16.56,-888.0,472.0
60.0,-16.56,-895.0,472.0
60.0,-16.56,-902.0,473.0
60.0,-16.56,-901.0,473.0
60.0,-16.56,-911.0,473.0
60.0,-16.56,-907.0,473.0
60.0,-16.56,-902.0,473.0
60.0,-16.56,-906.0,473.0
60.0,-16.56,-901.0,473.0
60.0,-16.56,-907.0,473.0
60.0,-16.56,-914.0,473.0
60.0,-16.56,-905.0,473.0
60.0,-16.56,-915.0,473.0
60.0,-16.56,-913.0,472.0
60.0,-16.56,-902.0,473.0
60.0,-16.56,-910.0,473.0
60.0,-16.56,-911.0,472.0
60.0,-16.56,-902.0,473.0
60.0,-16.56,-918.0,472.0
60.0,-16.56,-908.0,473.0
60.0,-16.56,-908.0,473.0
60.0,-16.56,-914.0,473.0
60.0,-16.56,-913.0,473.0
60.0,-16.56,-910.0,472.0
60.0,-16.56,-913.0,472.0
60.0,-16.56,-907.0,472.0
60.0,-16.56,-917.0,473.0
60.0,-16.56,-903.0,473.0
60.0,-16.56,-912.0,473.0
60.0,-16.56,-913.0,473.0
60.0,-16.56,-907.0,473.0
60.0,-16.56,-917.0,473.0
60.0,-16.56,-912.0,473.0
60.0,-16.56,-916.0,472.0
60.0,-16.56,-914.0,473.0
60.0,-16.56,-908.0,473.0
60.0,-16.56,-913.0,473.0
60.0,-16.56,-922.0,473.0
60.0,-16.56,-911.0,473.0
60.0,-16.56,-912.0,473.0
60.0,-16.56,-911.0,473.0
60.0,-16.56,-914.0,473.0
60.0,-16.56,-916.0,473.0
60.0,-16.56,-916.0,472.0
60.0,-16.56,-918.0,473.0
50.0,-30.75,3060.0,429.0
50.0,-30.75,3060.0,430.0
50.0,-30.75,3054.0,429.0
50.0,-30.75,3060.0,429.0
50.0,-30.75,3051.0,430.0
50.0,-30.75,3045.0,429.0
50.0,-30.75,3054.0,430.0
50.0,-30.75,3048.0,429.0
50.0,-30.75,3038.0,430.0
50.0,-30.75,3053.0,429.0
50.0,-30.75,3047.0,430.0
50.0,-30.75,3055.0,429.0
50.0,-30.75,3048.0,429.0
50.0,-30.75,3057.0,430.0
50.0,-30.75,3042.0,430.0
50.0,-30.75,3043.0,429.0
50.0,-30.75,3047.0,429.0
50.0,-30.75,3047.0,430.0
50.0,-30.75,3046.0,430.0
50.0,-30.75,3046.0,430.0
50.0,-30.75,3056.0,429.0
50.0,-30.75,3045.0,429.0
50.0,-30.75,3042.0,430.0
50.0,-30.75,3054.0,430.0
50.0,-30.75,3040.0,430.0
50.0,-30.75,3039.0,429.0
50.0,-30.75,3049.0,430.0
50.0,-30.75,3035.0,430.0
50.0,-30.75,3046.0,430.0
50.0,-30.75,3039.0,430.0
50.0,-30.75,3058.0,429.0
50.0,-30.75,3043.0,429.0
50.0,-30.75,3039.0,430.0
50.0,-30.75,3047.0,430.0
50.0,-30.75,3046.0,429.0
50.0,-30.75,3047.0,429.0
50.0,-30.75,3041.0,430.0
50.0,-30.75,3056.0,430.0
50.0,-30.75,3048.0,430.0
50.0,-30.75,3053.0,430.0
50.0,-30.75,3050.0,429.0
50.0,-30.75,3044.0,430.0
50.0,-30.75,3049.0,430.0
50.0,-30.75,3044.0,429.0
