scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,765.85565,560.97327,0.43524852,1020.89294,487.29984,0.7811202,974.6947,300.57498,0.47125572,995.52075,556.4418,0.08046863,908.0245,10.445705,0.34719568
1,765.3077,563.7428,0.53677857,1021.2109,487.40988,0.8036434,974.7515,300.66733,0.4584451,210.357,769.3217,0.07473596,907.75256,9.766386,0.33753702
2,863.38385,715.1776,0.44652146,1021.1354,487.51974,0.8012066,974.7315,300.67416,0.45718634,210.34932,769.31683,0.0786022,907.74554,9.700975,0.32935697
3,765.29456,563.93036,0.5358958,1021.21796,487.49475,0.8083917,974.7473,300.71194,0.45582289,210.31361,769.3108,0.08151194,907.74646,9.67766,0.33237034
4,765.34155,563.5188,0.53579074,1021.2206,487.50116,0.8004612,974.7039,300.74854,0.45125496,210.33115,769.35956,0.081756905,907.7319,9.781265,0.33369362
5,765.5758,562.3145,0.39680183,1021.13184,487.55737,0.81720877,974.6193,300.6912,0.45744097,210.34747,769.3132,0.08610855,907.0954,10.384406,0.34993637
6,765.4074,563.095,0.46748284,1021.3304,487.45468,0.81776315,974.64624,300.6712,0.45748252,210.3898,769.27216,0.0789522,907.0994,10.365292,0.35453376
7,765.34625,563.3022,0.47080207,1021.14056,487.51425,0.8203323,974.4287,300.62457,0.43786076,210.39952,769.25916,0.08335155,907.0568,10.379729,0.35269317
8,765.61285,562.53455,0.4577733,1021.12335,487.48117,0.80957156,974.6191,300.62122,0.46000242,210.45088,769.21136,0.07856434,907.06793,10.372871,0.35556972
9,765.3351,563.9157,0.39557353,1021.08185,487.37125,0.80084324,974.65106,300.5747,0.4589063,210.41006,769.2054,0.085917465,906.89105,10.577533,0.33006272
10,765.29846,564.4104,0.4672061,1021.1006,487.38547,0.78810394,974.59106,300.4968,0.451948,210.39511,769.25934,0.08812236,906.85364,10.540235,0.31811595
11,765.3372,564.70026,0.48498246,1021.13385,487.34598,0.7843883,974.67316,300.55402,0.45527565,210.37183,769.2889,0.090557106,906.8883,10.479497,0.30740154
12,765.4462,564.4736,0.4950736,1021.1417,487.2581,0.7921892,974.6732,300.59775,0.45070156,210.39032,769.20105,0.08262287,906.7711,10.4236765,0.3020617
13,765.23486,565.35626,0.43199667,1021.08307,487.51038,0.81217134,974.55695,300.78387,0.44910562,210.47487,769.1818,0.07293319,906.7518,10.329058,0.31055042
14,765.2413,565.24097,0.40206435,1021.0999,487.58255,0.82180905,974.5913,300.73984,0.45378244,995.3998,556.6658,0.083442695,906.6386,10.528994,0.33175147
15,862.98535,715.7529,0.37438673,1021.2721,487.69684,0.8164787,974.6231,300.84903,0.4456985,210.44037,769.3145,0.08752972,906.6516,10.623014,0.29332697
16,765.20917,564.58954,0.3945225,1021.4378,487.84912,0.82088673,974.67474,300.90155,0.442307,210.45618,769.2725,0.081987634,906.6963,10.9289875,0.36457294
17,765.449,563.0285,0.4203897,1021.14996,487.74255,0.8184277,974.67096,300.78128,0.44496268,210.42737,769.3105,0.088666245,906.6421,11.056204,0.34069416
