scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,939.6903,338.16373,0.71770436,880.5763,200.26793,0.8443232,903.34814,66.69049,0.9959287,1065.1501,715.84204,0.036517184,880.43604,200.13211,0.13021378
1,939.7518,338.36606,0.7168813,880.7571,201.15189,0.88470674,903.5353,67.27581,0.99409133,1065.1241,715.8471,0.031265244,880.33673,201.08768,0.11516799
2,940.1141,338.56976,0.7045612,881.10016,200.78397,0.8819863,903.5318,67.26773,0.9954953,1065.1493,715.83417,0.030616181,880.8334,200.60164,0.109398775
3,940.67706,338.56064,0.7191075,881.4868,201.007,0.89219767,904.00006,67.477234,0.98022604,1065.144,715.827,0.030224467,881.21063,201.22095,0.10021441
4,940.8511,338.5718,0.70600057,881.906,201.09421,0.88376206,904.2847,67.11777,0.96884596,1065.1401,715.85834,0.029733777,881.6112,201.27742,0.097627394
5,940.81305,338.57477,0.66931814,881.3327,200.78464,0.8914913,903.8766,67.08595,0.97315156,1065.1823,715.89166,0.031319905,881.06274,200.5959,0.09749793
6,940.2747,338.27344,0.71010643,881.12634,200.42198,0.8507059,903.5019,67.0218,0.98390055,1065.1667,715.8825,0.029214162,880.883,200.59799,0.12452684
7,940.0851,338.10376,0.7105811,881.13916,199.93666,0.8250311,903.5314,66.47355,0.9601662,1065.1674,715.849,0.029880553,881.01764,199.6608,0.13885826
8,939.9222,338.03165,0.7158818,880.8545,200.29407,0.8362823,903.4755,66.49036,0.96440816,1065.1886,715.9273,0.02639569,880.8703,200.1438,0.12917659
9,939.6573,337.95773,0.7296566,880.67444,200.08833,0.8497455,903.26697,66.18877,0.9744582,1065.18,715.8932,0.029184982,880.748,199.8321,0.12313919
10,939.29175,337.87164,0.7252445,880.4893,199.73683,0.833962,903.24646,66.274475,0.9765905,1065.1624,715.9049,0.027512254,880.61365,199.52158,0.12835209
11,939.6718,337.98282,0.7454724,880.94824,199.62433,0.841876,903.8455,65.97187,0.9483885,1065.1805,715.88354,0.029319374,880.99786,199.326,0.14175662
12,940.13354,337.992,0.72286797,881.2513,199.86327,0.8427212,904.3729,66.12402,0.93543255,1065.1788,715.83496,0.029396243,881.25415,199.67085,0.1418471
13,939.85736,338.3198,0.7269464,881.24347,200.17587,0.8480908,904.09985,66.77391,0.9542704,1065.1578,715.8954,0.03003656,881.09827,199.90646,0.12475365
14,940.21924,338.50327,0.72155684,881.38556,200.53482,0.8623054,904.3122,66.80295,0.95368725,1065.181,715.87714,0.029774928,881.137,200.29729,0.10188115
15,940.7539,338.59222,0.7325134,881.9734,200.18527,0.87415093,904.60846,66.9243,0.9402646,1065.1451,715.91376,0.030686677,881.6139,200.4439,0.099384
16,940.89233,338.25592,0.7168889,882.09863,200.18173,0.8683917,904.6707,66.55135,0.93567824,1065.175,715.85315,0.026605824,881.722,200.44951,0.10159043
17,940.82745,338.16003,0.73601776,881.86084,200.3345,0.8688834,904.458,66.661514,0.94893646,1065.1569,715.88,0.030460715,881.4942,200.61551,0.10648013
