scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,815.65796,923.1662,0.87734246,791.0804,756.61566,0.8711162,794.3753,557.1172,0.70728105,794.6025,410.13797,0.4959282,791.4269,226.84955,0.59176123
1,815.53217,923.0462,0.90274525,790.9425,756.6039,0.85652125,794.2764,556.674,0.71413016,794.4603,409.9834,0.47305432,791.49915,226.82738,0.5957067
2,815.28235,922.993,0.883261,790.94385,756.5151,0.86851597,794.2744,556.7049,0.71947384,794.4429,409.99884,0.4653802,791.433,226.81013,0.58415794
3,815.177,922.89905,0.8741912,790.6174,756.3615,0.8992485,794.1924,556.73615,0.7017378,794.451,409.98718,0.482053,791.41644,226.88689,0.5874389
4,815.0816,922.9231,0.85371315,790.3065,756.188,0.91336757,855.6513,77.41173,0.73470837,794.4454,410.00998,0.4662567,791.3667,226.92079,0.58549553
5,815.0636,922.8831,0.89723974,790.33417,756.3457,0.88804245,855.67615,77.80915,0.77611876,794.24084,410.10413,0.4680852,791.3495,227.10393,0.59916586
6,815.0271,922.8652,0.8945578,790.3623,756.39185,0.88214743,794.092,556.74164,0.72000754,794.25745,410.1095,0.50486976,791.31714,227.19731,0.59374595
7,815.021,922.8786,0.89764726,790.2927,756.27484,0.9062121,793.9961,556.8755,0.69640094,794.4201,410.11557,0.51654804,791.5394,227.222,0.57998663
8,814.94415,922.8403,0.900591,790.3532,756.20264,0.9197286,794.1618,556.5269,0.72672427,794.55493,410.14008,0.5260992,791.6429,227.27069,0.5958938
9,815.01855,922.8387,0.90257543,790.37476,756.1465,0.90242815,794.22833,556.6198,0.6625969,794.8252,409.97058,0.50602394,791.85077,226.97307,0.5669859
10,815.0155,922.9021,0.892181,790.4164,756.2887,0.9075207,794.0894,556.91235,0.61666775,794.8686,409.91507,0.46906045,791.87085,226.76724,0.5809819
11,815.00964,922.871,0.9000248,790.4437,756.25684,0.91535634,794.03784,556.63306,0.63428897,795.07587,409.99658,0.48741433,792.8283,226.758,0.54531854
12,815.1797,922.93585,0.8691204,790.6188,756.205,0.9274889,794.4965,556.67865,0.68538636,795.2118,410.0006,0.4662636,792.9388,226.55008,0.54413044
13,815.2312,923.0019,0.8915583,790.63715,756.4231,0.8993105,794.3677,556.6565,0.6687549,795.1806,410.16473,0.5137115,793.3578,227.6232,0.5398502
14,815.13965,923.12195,0.88062185,790.64966,756.4205,0.90711147,794.26074,556.7425,0.65844053,795.18085,410.15195,0.5342763,793.3396,227.60567,0.54186726
15,815.2149,923.13916,0.885109,790.631,756.5608,0.8967486,858.8871,77.6685,0.670597,795.11957,410.1871,0.51623046,793.48553,227.6031,0.5381241
16,815.21783,923.163,0.88548213,790.61584,756.58826,0.8819189,794.3065,556.804,0.6777473,795.1565,410.26318,0.5385864,793.5905,227.66632,0.5509804
17,815.2413,923.18335,0.87260765,790.5942,756.60315,0.90296185,858.5645,78.20298,0.7248485,795.0021,410.12057,0.5094729,793.5261,227.47943,0.5411639
