Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.56,-794.0,515.0
70.0,-3.75,-792.0,515.0
70.0,-3.81,-791.0,516.0
70.0,-3.88,-790.0,516.0
70.0,-4.0,-790.0,516.0
70.0,-4.0,-789.0,515.0
70.0,-4.06,-789.0,515.0
70.0,-4.13,-788.0,516.0
70.0,-4.19,-788.0,515.0
70.0,-4.19,-788.0,516.0
70.0,-4.25,-788.0,515.0
70.0,-4.31,-788.0,515.0
70.0,-4.31,-788.0,515.0
70.0,-4.38,-787.0,515.0
70.0,-4.38,-787.0,516.0
70.0,-4.38,-787.0,516.0
70.0,-4.38,-787.0,516.0
70.0,-4.38,-787.0,515.0
70.0,-4.38,-787.0,515.0
70.0,-4.38,-787.0,515.0
70.0,-4.38,-787.0,516.0
70.0,-4.38,-786.0,515.0
70.0,-4.38,-786.0,515.0
70.0,-4.38,-786.0,516.0
70.0,-4.38,-786.0,515.0
70.0,-4.38,-786.0,516.0
70.0,-4.38,-786.0,515.0
70.0,-4.38,-786.0,516.0
70.0,-4.38,-786.0,516.0
70.0,-4.38,-786.0,515.0
70.0,-4.38,-786.0,515.0
70.0,-4.38,-786.0,516.0
70.0,-4.38,-787.0,515.0
70.0,-4.38,-786.0,515.0
70.0,-4.38,-786.0,516.0
70.0,-4.38,-786.0,516.0
70.0,-4.38,-786.0,515.0
70.0,-4.38,-786.0,516.0
70.0,-4.38,-786.0,516.0
70.0,-4.38,-786.0,516.0
70.0,-4.38,-786.0,515.0
70.0,-4.38,-786.0,515.0
70.0,-4.38,-786.0,516.0
70.0,-4.38,-785.0,515.0
70.0,-4.38,-785.0,516.0
70.0,-4.38,-785.0,516.0
70.0,-4.38,-785.0,516.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,478.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,478.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,478.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,478.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,478.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,478.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
60.0,-16.81,-792.0,477.0
50.0,-31.19,-812.0,432.0
50.0,-31.19,-812.0,432.0
50.0,-31.19,-812.0,433.0
50.0,-31.19,-812.0,433.0
50.0,-31.19,-812.0,433.0
50.0,-31.19,-812.0,432.0
50.0,-31.19,-812.0,432.0
50.0,-31.19,-812.0,432.0
50.0,-31.19,-812.0,433.0
50.0,-31.19,-812.0,432.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-813.0,433.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-813.0,433.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-814.0,432.0
50.0,-31.19,-813.0,433.0
50.0,-31.19,-813.0,433.0
50.0,-31.19,-813.0,433.0
50.0,-31.19,-814.0,433.0
50.0,-31.19,-813.0,432.0
50.0,-31.19,-814.0,432.0
50.0,-31.19,-813.0,432.0
