scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1026.3193,1188.1581,0.059835956,12.501091,1159.6515,0.038157802,1818.9009,609.9455,0.06204282,1011.76544,1194.7776,0.028576057,1816.4591,606.6624,0.041536186
1,1026.3987,1188.2782,0.06567147,12.217169,1159.4242,0.051346574,210.4386,1184.0215,0.03516398,1021.9939,1187.9268,0.03184759,1026.9531,1187.8423,0.023301993
2,1024.2957,1189.1218,0.070352264,12.098182,1159.231,0.05368343,1818.6174,609.96686,0.0643698,1022.09814,1187.9677,0.03700973,1816.2549,606.71387,0.050712503
3,1024.1085,1189.1599,0.06364465,11.950265,1158.4252,0.07329915,1818.9196,609.95087,0.037220236,1022.04724,1188.0707,0.035291288,215.78807,1180.4886,0.031703547
4,1026.1522,1188.2562,0.063390516,11.912623,1157.4799,0.09816718,1818.8235,609.9023,0.045220148,216.531,1179.286,0.058118436,216.0366,1177.7269,0.0629166
5,1025.8126,1188.2933,0.07190719,216.13799,1180.2207,0.06314061,217.03233,1182.2816,0.039518792,1021.9594,1187.9675,0.040174246,1227.4453,1147.4221,0.073030524
6,1024.016,1189.1542,0.07937908,213.20288,1180.2965,0.0558754,1818.942,609.74316,0.05059862,1022.09534,1187.9749,0.03777675,1227.4617,1147.3588,0.05281134
7,1024.013,1189.1315,0.07680378,215.50049,1182.5565,0.07416841,1818.8602,609.6221,0.050807685,214.32825,1182.7759,0.04009595,1227.4526,1147.2764,0.0832692
8,1024.0332,1189.0493,0.074178964,216.38011,1180.0516,0.05459441,1819.1477,609.80023,0.051602587,1022.00934,1187.9222,0.037839133,1813.3462,606.6343,0.043587863
9,1024.1855,1189.1182,0.08503446,208.10756,1189.772,0.046638574,1818.6283,609.8729,0.04100108,1022.278,1187.902,0.03955988,1026.461,1187.8657,0.028778134
10,1024.2577,1189.162,0.076202266,214.9316,1183.7163,0.03815652,1828.7391,379.83456,0.04564739,1022.1835,1187.8953,0.035854865,1624.6537,1131.5487,0.051715598
11,1024.4294,1189.1128,0.07395283,215.02249,1183.9904,0.0474107,1818.7734,609.67303,0.045895707,1022.23224,1187.8947,0.037357174,1812.2981,606.1695,0.031272627
12,1024.44,1189.05,0.07139943,216.92471,1182.6707,0.06376308,1828.8687,380.13705,0.05574004,1022.14087,1187.8855,0.034844723,1026.8236,1187.8364,0.024927355
13,1024.1649,1189.1953,0.08352789,215.54987,1184.6569,0.054035183,1828.8307,380.2785,0.04562014,1022.32355,1187.9237,0.040987987,1026.4884,1187.9012,0.035337396
14,1024.0359,1189.1383,0.08115654,99.180145,1171.2352,0.039949305,1818.5522,609.51514,0.043770354,1022.2297,1187.9171,0.04011753,1026.5049,1187.8424,0.029693257
15,1024.0853,1189.1755,0.074818425,208.63702,1190.0356,0.04105048,1828.8138,379.57886,0.050936088,1022.1303,1187.9297,0.0384689,1026.6044,1187.8607,0.029611906
