timestamp,quat1,quat2
035551538563,"(0.62060546875, 0.021240234375, 0.7838134765625, 0.00494384765625)","(0.0, 0.0, 0.0, 0.0)"
035551550219,"(0.62054443359375, 0.02154541015625, 0.78387451171875, 0.0048828125)","(0.0, 0.0, 0.0, 0.0)"
035551560843,"(0.6209716796875, 0.0213623046875, 0.78350830078125, 0.00506591796875)","(0.0078125, 0.0, 0.0, 0.0)"
035551569800,"(0.62127685546875, 0.02081298828125, 0.78326416015625, 0.005126953125)","(0.0078125, 0.0, 0.0, 0.0)"
035551580066,"(0.6209716796875, 0.02154541015625, 0.78350830078125, 0.0048828125)","(0.0078125, 0.0, 0.0, 0.0)"
035551589955,"(0.6212158203125, 0.02093505859375, 0.7833251953125, 0.00494384765625)","(1.0078125, -0.00030517578125, 0.00018310546875, -0.00042724609375)"
035551598387,"(0.62139892578125, 0.020751953125, 0.783203125, 0.0047607421875)","(1.0, -0.00030517578125, 0.00018310546875, -0.00042724609375)"
035551608054,"(0.62158203125, 0.02105712890625, 0.7830810546875, 0.005126953125)","(1.0078125, -0.00030517578125, 0.00042724609375, -0.00042724609375)"
035551617034,"(0.62158203125, 0.02117919921875, 0.78302001953125, 0.0050048828125)","(1.0, -0.00054931640625, 0.00067138671875, -0.000244140625)"
035551627034,"(0.62115478515625, 0.0211181640625, 0.78338623046875, 0.00494384765625)","(1.0, -0.00054931640625, 0.00067138671875, -6.103515625e-05)"
035551636635,"(0.62115478515625, 0.0220947265625, 0.78338623046875, 0.00531005859375)","(1.0, -0.00054931640625, 0.00103759765625, -6.103515625e-05)"
035551646869,"(0.6214599609375, 0.02301025390625, 0.7830810546875, 0.005126953125)","(1.0078125, -0.00042724609375, 0.000732421875, 0.0)"
035551656203,"(0.62158203125, 0.0238037109375, 0.782958984375, 0.0050048828125)","(0.72625732421875, 0.09014892578125, 0.6815185546875, 0.0003662109375)"
035551663404,"(0.62158203125, 0.0238037109375, 0.782958984375, 0.0050048828125)","(0.7261962890625, 0.09002685546875, 0.68157958984375, 0.00067138671875)"
035551670862,"(0.62164306640625, 0.024169921875, 0.78289794921875, 0.00469970703125)","(0.7261962890625, 0.09002685546875, 0.68157958984375, 0.00067138671875)"
035551679046,"(0.62158203125, 0.02362060546875, 0.782958984375, 0.00482177734375)","(0.72613525390625, 0.08984375, 0.681640625, 0.00128173828125)"
035551684869,"(0.62188720703125, 0.02227783203125, 0.78277587890625, 0.0047607421875)","(0.7257080078125, 0.08978271484375, 0.68212890625, 0.00103759765625)"
035551691847,"(0.62188720703125, 0.02227783203125, 0.78277587890625, 0.0047607421875)","(0.7257080078125, 0.08978271484375, 0.68212890625, 0.00103759765625)"
035551698874,"(0.6221923828125, 0.02166748046875, 0.7825927734375, 0.0050048828125)","(0.725341796875, 0.08941650390625, 0.68255615234375, 0.00103759765625)"
035551706716,"(0.622314453125, 0.0216064453125, 0.782470703125, 0.00518798828125)","(0.72552490234375, 0.0894775390625, 0.682373046875, 0.0009765625)"
035551713019,"(0.622314453125, 0.0216064453125, 0.782470703125, 0.00518798828125)","(0.72515869140625, 0.08935546875, 0.6827392578125, 0.00091552734375)"
035551720533,"(0.62188720703125, 0.021728515625, 0.78277587890625, 0.0052490234375)","(0.72515869140625, 0.08935546875, 0.6827392578125, 0.00091552734375)"
