timestamp,adc_ch0,adc_ch1,adc_ch2,adc_ch3
225138786626,0,0,0,12733540
225138786626,0,0,0,12740366
225138786626,0,0,0,12734564
225138786626,0,0,0,12743950
225138786626,0,0,0,12738489
225138808805,0,0,0,12741220
225138808805,990,0,0,12729102
225138808805,0,0,0,12726884
225138808805,0,0,0,12734734
225138808805,0,0,0,12728761
225138814987,0,0,0,12735588
225138814987,0,0,0,12739172
225138814987,0,0,0,12737465
225138814987,0,0,0,12731833
225138814987,0,0,0,12729102
225138822565,0,0,0,12731150
225138822565,0,0,0,12734564
225138822565,0,0,0,12744292
225138822565,3550,0,0,12740708
225138822565,0,0,0,12741220
225138828971,0,0,0,12733540
225138828971,1332,0,0,12735246
225138828971,0,0,0,12727225
225138828971,0,0,0,12734905
225138828971,7476,0,0,12738830
225138836080,2185,0,0,12744804
225138836080,0,0,0,12735588
225138836080,5598,0,0,12742756
225138836080,2526,0,0,12735076
225138836080,0,0,0,12730980
225138843256,0,0,0,12737124
225138843256,0,0,0,12732686
225138843256,0,0,0,12734564
225138843256,0,0,0,12732686
225138843256,0,0,0,12742244
225138850013,0,0,0,12740366
225138850013,0,0,0,12735929
225138850013,0,0,0,12734222
225138850013,1502,0,0,12727396
225138850013,0,0,0,12728932
225138857723,0,0,0,12740025
225138857723,0,0,0,12741390
225138857723,0,0,0,12740025
225138857723,0,0,0,12731662
225138857723,0,0,0,12732516
225138865745,0,0,0,12735588
225138865745,0,0,0,12730126
225138865745,0,0,0,12744292
225138865745,0,0,0,12729614
225138865745,4062,0,0,12737294
225138871677,0,0,0,12732686
225138871677,0,0,0,12740196
225138871677,0,0,0,12734393
225138871677,820,0,0,12741902
225138871677,7134,0,0,12749070
225138879157,1161,0,0,12730126
225138879157,0,0,0,12745998
225138879157,0,0,0,12726713
225138879157,649,0,0,12735758
225138879157,0,0,0,12734905
225138886131,820,0,0,12732857
225138886131,0,0,0,12744121
225138886131,0,0,0,12745657
225138886131,0,0,0,12735417
225138886131,0,0,0,12746169
225138893490,0,0,0,12729273
225138893490,649,0,0,12735417
225138893490,2356,0,0,12741902
225138893490,649,0,0,12736441
225138893490,0,0,0,12740537
225138900356,0,0,0,12744462
225138900356,0,0,0,12729614
225138900356,1673,0,0,12731321
225138900356,0,0,0,12738148
225138900356,0,0,0,12734393
225138907741,0,0,0,12737636
225138907741,478,0,0,12742926
225138907741,0,0,0,12743097
225138907741,0,0,0,12743950
225138907741,0,0,0,12737977
225138914754,0,0,0,12741561
225138914754,0,0,0,12737806
225138914754,0,0,0,12735758
225138914754,3038,0,0,12733710
225138914754,3892,0,0,12738489
225138921896,0,0,0,12745828
225138921896,0,0,0,12739001
225138921896,0,0,0,12737294
225138921896,649,0,0,12740708
225138921896,0,0,0,12741220
225138928856,3721,0,0,12740196
225138928856,0,0,0,12743609
225138928856,0,0,0,12744633
225138928856,0,0,0,12739342
225138928856,4233,0,0,12737124
225138935801,3209,0,0,12746169
225138935801,0,0,0,12741049
225138935801,820,0,0,12729102
225138935801,0,0,0,12736441
225138935801,3209,0,0,12737977
225138943103,0,0,0,12741902
225138943103,4745,0,0,12738318
225138943103,0,0,0,12747363
225138943103,6622,0,0,12741561
225138943103,0,0,0,12735929
225138950008,0,0,0,12741390
225138950008,0,0,0,12734052
225138950008,0,0,0,12743438
225138950008,0,0,0,12739001
225138950008,0,0,0,12740025
225138957095,0,0,0,12742414
225138957095,0,0,0,12733710
225138957095,990,0,0,12729956
225138957095,1844,0,0,12740366
225138957095,0,0,0,12738318
225138964506,0,0,0,12732857
225138964506,0,0,0,12737124
225138964506,0,0,0,12735929
225138964506,0,0,0,12733198
225138964506,0,0,0,12736612
225138971409,0,0,0,12746339
225138971409,0,0,0,12730638
225138971409,0,0,0,12747363
225138971409,0,0,0,12729273
225138971409,0,0,0,12741902
225138978723,4745,0,0,12740025
225138978723,1844,0,0,12738489
225138978723,0,0,0,12739513
225138978723,0,0,0,12742073
225138978723,7134,0,0,12734734
225138985999,0,0,0,12741561
225138985999,0,0,0,12740025
225138985999,0,0,0,12746851
225138985999,0,0,0,12739854
225138985999,0,0,0,12745145
225138993578,0,0,0,12737636
225138993578,0,0,0,12743609
225138993578,0,0,0,12748899
225138993578,0,0,0,12743780
225138993578,0,0,0,12736612
225139000082,0,0,0,12742585
225139000082,0,0,0,12738318
225139000082,0,0,0,12741049
225139000082,0,0,0,12736441
