scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,972.93335,408.89676,0.60397786,921.1094,265.188,0.75093263,948.1577,131.05203,0.99572396,307.1389,170.40723,0.08539025,921.15857,265.86026,0.15709928
1,972.4479,408.7169,0.6042853,920.5996,265.0774,0.7673057,947.48975,131.3867,0.9902971,307.18445,170.56798,0.07511078,920.7161,265.7048,0.15460259
2,971.2067,408.4831,0.7063696,919.485,264.95697,0.80802184,947.0225,130.87569,0.9746937,307.2966,170.47719,0.07887057,919.73627,265.4999,0.18513636
3,970.107,408.60345,0.70392245,918.68225,264.55334,0.82302696,946.26764,130.63795,0.93602157,307.3001,170.64333,0.0715817,919.12494,265.01157,0.19228533
4,969.57623,408.39517,0.6929132,918.24854,264.78027,0.84558696,945.6079,130.68475,0.9429141,307.19446,170.5887,0.07796622,918.7752,265.2253,0.18021043
5,969.2831,408.82135,0.6634435,918.33655,264.97363,0.8494603,945.5411,131.27832,0.96433896,307.50427,170.84541,0.06908623,918.8096,265.43427,0.17400844
6,969.28186,408.77948,0.6547908,918.3114,265.04315,0.8471998,945.62494,131.31725,0.96335924,307.3671,170.6952,0.07320524,918.7249,265.51758,0.17116259
7,970.331,409.26276,0.7171958,918.4957,265.20227,0.8507618,946.13196,131.55058,0.97318894,307.48416,170.879,0.0681991,918.88135,265.6767,0.17993973
8,970.83044,408.9763,0.7425309,919.069,265.2012,0.851632,946.44293,131.38774,0.9925153,307.5999,170.98497,0.053278554,919.346,265.6941,0.172063
9,970.7155,409.3693,0.73732674,919.18835,265.36517,0.83722895,946.29944,131.33981,0.97598356,307.31042,170.57516,0.082325555,919.353,265.86273,0.18379852
10,969.2751,409.09183,0.67443126,918.51013,265.20795,0.8549926,945.7996,131.44522,0.96613413,307.2484,170.65991,0.08440919,918.873,265.67477,0.1704768
11,969.46875,409.2469,0.6887184,918.45233,265.47684,0.86383355,945.7525,131.97154,0.9743055,307.25937,170.6547,0.08272563,918.7769,265.90335,0.15938513
12,969.68634,409.3739,0.71703106,918.3104,265.23663,0.8628226,945.40076,131.43427,0.9492943,307.3691,170.75797,0.07379702,918.70044,265.65747,0.15779974
13,969.1781,408.93787,0.64056236,918.2887,265.0356,0.8562401,945.7765,131.38945,0.9551101,307.4417,170.73146,0.071166694,918.68524,265.48126,0.16088861
14,970.25275,409.12244,0.6804413,918.95636,265.18323,0.85748184,946.01855,131.42012,0.9694296,307.40515,170.68227,0.07904515,919.2297,265.69705,0.16556442
15,971.376,408.82263,0.6855771,920.1405,265.19083,0.7940745,946.69086,131.48212,0.98235935,307.40118,170.6759,0.07143095,920.16815,265.77966,0.13784523
16,971.3168,408.3277,0.6512501,919.8554,264.79285,0.77886283,946.59735,131.04662,0.9780864,307.23932,170.55249,0.08033632,919.8745,265.3304,0.18178245
17,970.56195,408.40604,0.67085606,918.9906,264.79236,0.8239339,946.1679,130.79718,0.9579232,306.78754,170.27057,0.085705,919.3032,265.26428,0.18307593
