scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-22.778425,2.6309185,38.49187,-20.866411,0.93799853,39.89339,-18.958183,-0.37977338,42.980244,-17.593603,-2.1275418,44.745514,-15.535882,-3.6679416,47.208794
1,-22.778355,2.630979,38.491753,-20.866407,0.9380265,39.89342,-18.958178,-0.3798135,42.980286,-17.593615,-2.127534,44.74555,-15.534636,-3.668123,47.2121
2,-22.778717,2.6316445,38.48913,-20.865927,0.93728954,39.892567,-18.960186,-0.37708917,42.983078,-17.594973,-2.1281881,44.747948,-15.535029,-3.6673808,47.20965
3,-22.778597,2.6314187,38.487434,-20.867685,0.9384249,39.89478,-18.961416,-0.37697873,42.984177,-17.59422,-2.1252053,44.744892,-15.535817,-3.666495,47.210403
4,-22.778423,2.6318102,38.486942,-20.86957,0.9392565,39.899086,-18.960646,-0.37476778,42.98003,-17.594057,-2.1229062,44.743523,-15.536333,-3.666352,47.206795
5,-22.781195,2.6330647,38.490425,-20.869944,0.9402592,39.899353,-18.961643,-0.37421605,42.98227,-17.596022,-2.1239984,44.746265,-15.535385,-3.6662192,47.21505
6,-22.781195,2.6332216,38.490532,-20.868183,0.9446878,39.905132,-18.960958,-0.37458587,42.980686,-17.596523,-2.123718,44.74477,-15.535805,-3.6672497,47.21006
7,-22.781153,2.633232,38.49061,-20.870764,0.94018894,39.89892,-18.961847,-0.37624827,42.977913,-17.59827,-2.1256196,44.74622,-15.537319,-3.6669939,47.206165
8,-22.780998,2.6319733,38.49118,-20.871138,0.9391555,39.89874,-18.961529,-0.37708414,42.978825,-17.59946,-2.1270113,44.747818,-15.53787,-3.6668477,47.204594
9,-22.782846,2.6327255,38.487312,-20.868471,0.9354085,39.89138,-18.961626,-0.37810272,42.972595,-17.59902,-2.128435,44.746857,-15.539989,-3.6674578,47.20438
10,-22.783752,2.6326754,38.48884,-20.872284,0.93546474,39.898327,-18.961678,-0.3778425,42.97339,-17.59837,-2.1293595,44.74803,-15.538592,-3.6675885,47.208546
11,-22.782288,2.6328046,38.486366,-20.870745,0.93543535,39.89509,-18.96256,-0.37733498,42.970036,-17.598701,-2.130687,44.74901,-15.538726,-3.6679842,47.206673
12,-22.780222,2.6331959,38.48306,-20.868523,0.93497187,39.891094,-18.962898,-0.37700215,42.975727,-17.5983,-2.1326404,44.750275,-15.540901,-3.667178,47.199577
13,-22.783176,2.6236117,38.491756,-20.871634,0.9266424,39.88867,-18.963358,-0.38755986,42.96762,-17.595541,-2.1351807,44.750828,-15.535237,-3.6691213,47.214844
14,-22.785948,2.6157267,38.49593,-20.872961,0.91414475,39.88769,-18.965492,-0.39525524,42.969738,-17.593647,-2.1377552,44.751415,-15.533498,-3.6695006,47.212486
15,-22.784668,2.61978,38.49762,-20.868612,0.9214864,39.88739,-18.961653,-0.38705465,42.976593,-17.590664,-2.1315746,44.74634,-15.531036,-3.6686335,47.215473
16,-22.782684,2.6242034,38.499958,-20.864132,0.9279796,39.89027,-18.960455,-0.38428593,42.97644,-17.587967,-2.1263838,44.74333,-15.527211,-3.6637278,47.21247
17,-22.783384,2.615376,38.503418,-20.868975,0.9178921,39.89473,-18.961441,-0.3913567,42.971058,-17.588648,-2.1291451,44.74592,-15.526493,-3.664087,47.21671
