scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1025.8795,1188.3446,0.06515973,582.8866,1185.7163,0.051181808,1830.5032,380.8553,0.10017905,1820.7665,607.31055,0.029707666,1829.6333,379.081,0.08698267
1,1025.7653,1188.3455,0.06673036,105.38173,1165.5995,0.046952307,1828.6877,380.49567,0.06436674,1021.87274,1188.1761,0.034075,1817.6578,609.96783,0.06521062
2,1023.90173,1190.948,0.06611754,105.072365,1166.138,0.045440134,1830.8649,378.56818,0.22268793,212.01917,1182.7288,0.04994847,1829.1128,378.29303,0.11710808
3,1024.226,1189.1559,0.07029018,1021.3196,1191.1372,0.037113123,1829.6282,380.19257,0.10020978,1022.0169,1188.0776,0.0404178,1828.9214,378.646,0.09616393
4,1026.1826,1188.3395,0.06425706,108.151184,1166.5737,0.036692854,1828.2235,380.69327,0.06695409,1021.9217,1188.0815,0.03381635,1828.8082,378.7383,0.06125566
5,1024.3241,1189.065,0.068971425,1021.2488,1191.2604,0.036642984,1828.273,381.23987,0.06687313,213.2493,1183.922,0.041702986,1828.8687,379.11215,0.063311346
6,1024.349,1189.1324,0.07019056,1021.2992,1191.2427,0.037276074,1828.3274,381.24,0.065019384,213.20415,1184.0479,0.051322304,1828.9111,379.02655,0.05767834
7,1026.0916,1188.3312,0.06631202,213.31,1184.8011,0.04886887,1828.3153,381.40063,0.06620576,213.89093,1184.0115,0.050826266,1828.9192,379.1691,0.062384766
8,1024.2964,1189.0815,0.07509836,108.659996,1165.7482,0.05534342,1828.3328,381.1206,0.07089513,213.73158,1183.5785,0.048847273,1828.9154,379.1455,0.08191006
9,1024.4639,1189.0767,0.07669213,99.293274,1168.2709,0.074388884,1828.9718,379.35614,0.06114871,1022.28375,1187.9762,0.03668264,1624.6365,1131.7117,0.04692567
10,1024.4443,1189.101,0.07650645,106.2237,1166.3801,0.06378019,1828.5596,381.52444,0.06457823,1022.2305,1187.9893,0.038802594,1817.3818,610.3399,0.039525073
11,1024.4276,1189.1255,0.076126,105.96555,1166.4459,0.06415578,1819.5566,610.01794,0.06933426,106.19972,1168.1321,0.044735707,1817.4768,607.04614,0.06666919
12,1024.5193,1189.0886,0.07568714,99.475624,1168.8911,0.07164382,1819.4503,609.90436,0.072030924,1022.13904,1187.9691,0.037517417,1817.6306,607.06946,0.07919244
13,1024.3782,1189.1414,0.08123579,106.773964,1167.0912,0.053266257,1819.4695,609.88995,0.070122376,1022.19366,1188.0154,0.03954034,1817.6201,607.03815,0.07233783
14,1026.1738,1188.2191,0.06918408,107.56338,1166.3696,0.049163885,1819.4772,609.9637,0.070496075,212.81862,1183.4104,0.03843727,1817.5581,607.0907,0.06864814
15,1026.0383,1188.2162,0.069907054,105.03918,1168.5984,0.05757573,1819.4543,609.9028,0.07396451,213.5793,1183.1105,0.04306288,1817.7206,607.17346,0.08110171
16,1025.6841,1188.2854,0.07549247,107.39261,1167.2524,0.05346832,1819.5223,609.9261,0.07143278,213.1633,1183.1754,0.041972347,1817.6663,607.1134,0.071424074
