scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,906.2237,667.0,0.90912837,881.18274,517.1253,0.8170453,854.1621,357.2799,0.7569795,824.35754,200.69768,0.7924712,882.30646,517.4902,0.06667164
1,906.53827,667.35364,0.8994101,880.91016,517.59827,0.7937338,853.6972,357.63303,0.79990363,824.1924,201.02768,0.7533104,882.063,517.80414,0.0748491
2,906.5281,667.3499,0.8922339,880.61224,517.5645,0.81332433,853.7048,357.83957,0.77691025,823.8955,201.08545,0.7669023,882.1481,518.0364,0.058682427
3,906.56635,667.45026,0.91050404,880.75494,517.7245,0.8069861,853.7885,357.8797,0.7714527,823.91266,201.02925,0.7695413,882.04736,518.05707,0.0631197
4,906.51355,667.37366,0.90535456,880.59735,517.72284,0.80558705,853.549,357.84406,0.77742887,823.9842,201.3664,0.7943879,882.0862,518.21106,0.06208803
5,906.54083,667.4259,0.9560708,880.9684,517.3566,0.7829553,853.5558,357.8294,0.7673558,823.9634,201.25633,0.8056719,882.76465,517.0964,0.06305578
6,906.6155,667.4072,0.9624597,881.03107,517.3621,0.7925538,853.51117,357.67798,0.75447994,824.12805,201.26991,0.79821235,883.0636,517.0491,0.06093864
7,906.5596,667.4472,0.950042,881.1596,517.76654,0.7781442,853.57745,357.96735,0.7450064,824.0852,201.87473,0.8021067,825.26483,202.09532,0.074131615
8,906.722,667.51,0.98016965,880.93835,517.28076,0.7936043,853.56946,357.54086,0.76068103,824.2535,201.1166,0.7867748,882.7931,517.0799,0.06304174
9,906.65375,667.5782,0.9847474,880.9088,517.44977,0.7975695,853.5654,357.37677,0.76455265,824.2519,201.1218,0.7785342,882.8394,517.07275,0.06206827
10,906.52527,667.4907,0.95255953,880.993,517.42883,0.8121833,853.6286,357.43823,0.7543514,824.52216,201.38219,0.78389704,882.9486,517.0078,0.06357761
11,906.54926,667.5468,0.96089745,880.9158,517.4478,0.8125863,853.7235,357.4204,0.76453626,824.5457,201.42654,0.7960074,882.22504,517.57874,0.059240147
12,906.49304,667.48785,0.94759274,881.1294,517.5244,0.80091155,853.83124,357.41528,0.739115,824.4131,201.40181,0.77472615,825.5561,201.63992,0.06084142
13,906.5499,667.547,0.9597268,881.0639,517.4732,0.8083805,853.75946,357.51718,0.7267806,824.0763,201.18422,0.7589201,778.8272,565.1263,0.06586715
14,906.5543,667.57416,0.968482,881.0383,517.49963,0.80531824,853.70294,357.60138,0.72238714,824.2421,201.33963,0.760785,825.388,201.46414,0.05868142
15,906.5197,667.55914,0.9625815,881.00616,517.49207,0.7996672,853.65015,357.60718,0.7354821,824.2219,201.42953,0.7738459,855.2999,357.07532,0.062693834
16,906.54065,667.4841,0.9498343,881.0654,517.47363,0.80257225,853.75854,357.75317,0.725636,824.15704,201.48227,0.7851201,883.0349,517.1635,0.056703694
17,906.62396,667.4312,0.948633,881.0261,517.50726,0.78942204,853.6674,357.61874,0.74760723,824.3039,201.4074,0.7750881,882.85565,517.34674,0.067562535
